Plot Title: estefania_test,,,,,,,
#,"Date Time, GMT-06:00","Rain, mm (LGR S/N: 10878888, SEN S/N: 523303, LBL: Rain gauge)","Temp, °C (LGR S/N: 10878888, SEN S/N: 10698881, LBL: Temp)","RH, % (LGR S/N: 10878888, SEN S/N: 10698881, LBL: Relative humidity )","Wind Speed, m/s (LGR S/N: 10878888, SEN S/N: 10796394, LBL: Vwind)","Gust Speed, m/s (LGR S/N: 10878888, SEN S/N: 10796394)","DewPt, °C (LGR S/N: 10878888, SEN S/N: 10698881)"
5028,2020-08-05 5:55,0,11.346,61.1,0.5,2.01,4.1
5029,2020-08-05 6:25,0,10.98,61.9,0,2.01,4
5030,2020-08-05 6:55,0,10.051,64.4,0,2.52,3.7
5031,2020-08-05 7:25,0,10.761,65.6,0,1.51,4.6
5032,2020-08-05 7:55,0,10.81,65.7,0.5,2.01,4.7
5033,2020-08-05 8:25,0,10.541,67.7,0,1.51,4.8
5034,2020-08-05 8:55,0,11.783,68.3,0,2.01,6.1
5035,2020-08-05 9:25,0,13.738,62.6,0,1.01,6.7
5036,2020-08-05 9:55,0,15.533,55.3,0,1.01,6.6
5037,2020-08-05 10:25,0,17.819,49,0,1.51,7
5038,2020-08-05 10:55,0,21.604,42.1,0,1.51,8.2
5039,2020-08-05 11:25,0,24.484,35.3,0,2.52,8.2
5040,2020-08-05 11:55,0,25.113,26.6,1.01,4.53,4.6
5041,2020-08-05 12:25,0,26.867,24.7,0.5,3.52,5
5042,2020-08-05 12:55,0,27.333,23.2,0.5,3.02,4.5
5043,2020-08-05 13:25,0,27.875,22.7,0.5,5.54,4.7
5044,2020-08-05 13:55,0,28.791,21.3,0.5,4.53,4.5
5045,2020-08-05 14:25,0,29.09,20.2,0.5,3.52,4
5046,2020-08-05 14:55,0,29.79,19.3,1.01,5.03,3.9
5047,2020-08-05 15:25,0,29.865,17.9,1.01,6.04,2.9
5048,2020-08-05 15:55,0,30.571,17.2,1.01,6.04,2.9
5049,2020-08-05 16:25,0,31.433,16.5,1.01,4.53,3
5050,2020-08-05 16:55,0,31.255,16.1,1.01,4.03,2.5
5051,2020-08-05 17:25,0,30.773,15.4,1.01,9.06,1.5
5052,2020-08-05 17:55,0,31.052,14.9,1.01,5.54,1.3
5053,2020-08-05 18:25,0,30.495,14.1,1.51,6.54,0.1
5054,2020-08-05 18:55,0,30.976,14.3,1.01,4.53,0.7
5055,2020-08-05 19:25,0,28.916,14.7,1.01,6.54,-0.6
5056,2020-08-05 19:55,0,28.916,15.6,0.5,5.03,0.2
5057,2020-08-05 20:25,0,23.328,21.4,0.5,4.03,0
5058,2020-08-05 20:55,0,21.915,26.1,0.5,2.52,1.6
5059,2020-08-05 21:25,0,20.603,28.3,1.01,3.02,1.6
5060,2020-08-05 21:55,0,19.912,30.1,1.01,3.52,1.9
5061,2020-08-05 22:25,0,18.937,32.3,1.01,3.52,2
5062,2020-08-05 22:55,0,18.105,34.3,1.01,3.02,2.1
5063,2020-08-05 23:25,0,17.486,36.3,0.5,3.02,2.4
5064,2020-08-05 23:55,0,16.82,38.1,0.5,2.52,2.5
5065,2020-08-06 0:25,0,16.606,39.4,1.01,3.02,2.8
5066,2020-08-06 0:55,0,16.296,41.2,0.5,2.52,3.1
5067,2020-08-06 1:25,0,15.891,43,0.5,2.52,3.3
5068,2020-08-06 1:55,0,15.629,45.5,0.5,2.52,3.9
5069,2020-08-06 2:25,0,15.103,48.3,0.5,2.52,4.3
5070,2020-08-06 2:55,0,15.318,48.2,0,1.51,4.4
5071,2020-08-06 3:25,0,14.816,49.4,0,2.01,4.3
5072,2020-08-06 3:55,0,15.008,49.5,0.5,3.52,4.5
5073,2020-08-06 4:25,0,14.17,50.3,0,1.51,4
5074,2020-08-06 4:55,0,13.858,52.3,0.5,2.52,4.3
5075,2020-08-06 5:25,0,13.305,52.5,0,2.01,3.8
5076,2020-08-06 5:55,0,13.209,55.6,0,1.51,4.5
5077,2020-08-06 6:25,0,13.522,56.2,0,1.51,5
5078,2020-08-06 6:55,0,13.954,55.6,0,2.01,5.2
5079,2020-08-06 7:25,0,14.433,56.8,0,2.01,6
5080,2020-08-06 7:55,0,14.505,56.4,0,2.01,5.9
5081,2020-08-06 8:25,0,14.936,54.9,0,2.52,6
5082,2020-08-06 8:55,0,15.891,55.1,0,1.51,6.9
5083,2020-08-06 9:25,0,15.7,54.1,0,1.01,6.5
5084,2020-08-06 9:55,0,15.318,56.3,0,1.51,6.7
5085,2020-08-06 10:25,0,15.366,57.3,0,2.01,7
5086,2020-08-06 10:55,0,15.676,55.9,0,1.51,6.9
5087,2020-08-06 11:25,0,17.13,57.3,0,1.01,8.6
5088,2020-08-06 11:55,0,18.675,51.8,0,1.51,8.6
5089,2020-08-06 12:25,0,21.008,44.7,0,2.52,8.5
5090,2020-08-06 12:55,0,21.175,41.2,0.5,3.52,7.5
5091,2020-08-06 13:25,0,21.843,39.4,1.01,6.54,7.4
5092,2020-08-06 13:55,0,21.628,38.5,1.01,8.56,6.9
5093,2020-08-06 14:25,0,21.294,39,1.01,6.04,6.8
5094,2020-08-06 14:55,0,21.175,38.9,1.01,5.54,6.7
5095,2020-08-06 15:25,0,19.508,42.1,2.01,10.57,6.3
5096,2020-08-06 15:55,0,18.723,47,2.01,10.57,7.2
5097,2020-08-06 16:25,0,19.413,43.1,1.01,5.54,6.6
5098,2020-08-06 16:55,0,19.793,41.9,0.5,7.05,6.5
5099,2020-08-06 17:25,0,19.817,41.5,1.51,7.05,6.4
5100,2020-08-06 17:55,0,21.557,39.8,1.01,5.54,7.3
5101,2020-08-06 18:25,0,20.103,39.3,1.01,6.54,5.8
5102,2020-08-06 18:55,0,19.793,40.8,0.5,5.03,6.1
5103,2020-08-06 19:25,0,19.579,41.5,0.5,4.03,6.2
5104,2020-08-06 19:55,0,19.199,42.6,1.01,5.54,6.2
5105,2020-08-06 20:25,0,18.866,43.2,1.01,7.05,6.1
5106,2020-08-06 20:55,0,18.699,41.5,1.01,7.55,5.4
5107,2020-08-06 21:25,0,18.343,41.9,0.5,4.03,5.2
5108,2020-08-06 21:55,0,18.176,41.5,1.51,9.06,4.9
5109,2020-08-06 22:25,0,17.938,41.5,1.51,5.54,4.7
5110,2020-08-06 22:55,0,17.724,41.3,1.01,4.53,4.4
5111,2020-08-06 23:25,0,17.272,40.6,1.01,6.54,3.8
5112,2020-08-06 23:55,0,17.225,42.2,0.5,5.54,4.3
5113,2020-08-07 0:25,0,17.058,43.1,0.5,6.04,4.4
5114,2020-08-07 0:55,0,14.29,52.5,1.51,9.56,4.7
5115,2020-08-07 1:25,0,14.05,53.1,0.5,6.04,4.7
5116,2020-08-07 1:55,0,13.377,53.4,0.5,4.03,4.1
5117,2020-08-07 2:25,0,13.618,52.6,0.5,5.54,4.1
5118,2020-08-07 2:55,0,13.353,49.8,0.5,4.53,3.1
5119,2020-08-07 3:25,0,13.137,49.8,0.5,4.53,2.9
5120,2020-08-07 3:55,0,12.63,54,0.5,3.02,3.6
5121,2020-08-07 4:25,0,12.098,56.7,0.5,4.03,3.8
5122,2020-08-07 4:55,0,10.736,66.2,1.01,4.53,4.7
5123,2020-08-07 5:25,0,10.956,70.5,0,2.52,5.8
5124,2020-08-07 5:55,0,11.346,64.8,0.5,5.54,5
5125,2020-08-07 6:25,0,11.078,65.7,0.5,3.52,4.9
5126,2020-08-07 6:55,0,11.346,64.9,0.5,5.03,5
5127,2020-08-07 7:25,0,10.98,63.5,0.5,4.53,4.3
5128,2020-08-07 7:55,0,10.834,65.4,0.5,6.54,4.6
5129,2020-08-07 8:25,0,10.785,65.6,0.5,3.52,4.6
5130,2020-08-07 8:55,0,11.904,62.1,0.5,4.03,4.9
5131,2020-08-07 9:25,0,12.413,54.9,1.01,4.53,3.6
5132,2020-08-07 9:55,0,13.377,52.7,0.5,5.54,3.9
5133,2020-08-07 10:25,0,13.906,46.1,1.01,6.54,2.5
5134,2020-08-07 10:55,0,14.481,42.7,2.01,8.05,2
5135,2020-08-07 11:25,0,14.601,42,2.01,9.06,1.8
5136,2020-08-07 11:55,0,14.816,39.1,2.01,8.56,1
5137,2020-08-07 12:25,0,15.151,37.1,2.01,10.07,0.6
5138,2020-08-07 12:55,0,16.201,34.6,2.01,9.06,0.6
5139,2020-08-07 13:25,0,15.438,34,2.01,9.56,-0.3
5140,2020-08-07 13:55,0,17.463,34.7,1.51,7.55,1.7
5141,2020-08-07 14:25,0,17.368,32.1,2.01,12.58,0.6
5142,2020-08-07 14:55,0,17.368,29.3,2.52,9.06,-0.7
5143,2020-08-07 15:25,0,17.724,27.8,2.01,11.07,-1.1
5144,2020-08-07 15:55,0,16.654,31.5,2.01,9.06,-0.3
5145,2020-08-07 16:25,0,16.415,32.1,2.01,9.56,-0.3
5146,2020-08-07 16:55,0,17.534,31.3,2.01,9.56,0.4
5147,2020-08-07 17:25,0,16.796,31.8,2.01,10.57,-0.1
5148,2020-08-07 17:55,0,16.272,33.3,1.51,10.07,0.1
5149,2020-08-07 18:25,0,16.415,33.2,2.01,8.56,0.2
5150,2020-08-07 18:55,0,15.629,33.8,1.51,6.54,-0.2
5151,2020-08-07 19:25,0,15.461,34.5,1.01,5.03,-0.1
5152,2020-08-07 19:55,0,15.629,35.1,1.01,6.04,0.3
5153,2020-08-07 20:25,0,14.84,36,1.01,6.04,-0.1
5154,2020-08-07 20:55,0,14.505,37.3,0.5,5.03,0.1
5155,2020-08-07 21:25,0,14.337,38.4,1.01,6.04,0.4
5156,2020-08-07 21:55,0,14.17,38.7,1.01,8.56,0.3
5157,2020-08-07 22:25,0,13.882,39.6,1.01,7.55,0.4
5158,2020-08-07 22:55,0,13.954,39.9,1.51,8.05,0.6
5159,2020-08-07 23:25,0,14.026,40.1,1.01,6.54,0.7
5160,2020-08-07 23:55,0,14.026,40.6,1.01,6.04,0.9
5161,2020-08-08 0:25,0,13.882,41.1,1.01,6.54,0.9
5162,2020-08-08 0:55,0,13.714,42.6,1.01,7.05,1.2
5163,2020-08-08 1:25,0,13.642,43.9,1.01,6.04,1.6
5164,2020-08-08 1:55,0,13.522,45.2,1.01,7.05,1.9
5165,2020-08-08 2:25,0,13.546,45.6,0.5,4.53,2
5166,2020-08-08 2:55,0,13.137,48.4,0,3.52,2.5
5167,2020-08-08 3:25,0,12.799,51.1,0,2.52,3
5168,2020-08-08 3:55,0,12.437,53,0,1.01,3.1
5169,2020-08-08 4:25,0,12.847,51.7,0,1.51,3.2
5170,2020-08-08 4:55,0,12.678,51.3,0,2.52,2.9
5171,2020-08-08 5:25,0,12.485,51.2,0,2.01,2.7
5172,2020-08-08 5:55,0,12.316,52.1,0,2.52,2.8
5173,2020-08-08 6:25,0,12.485,53,0.5,4.03,3.2
5174,2020-08-08 6:55,0,12.268,54.3,0.5,3.52,3.3
5175,2020-08-08 7:25,0,12.219,55,1.01,5.03,3.5
5176,2020-08-08 7:55,0,12.678,55,0.5,5.03,3.9
5177,2020-08-08 8:25,0,12.751,55.1,0.5,4.03,4
5178,2020-08-08 8:55,0,13.69,54.6,0.5,4.03,4.7
5179,2020-08-08 9:25,0,14.218,52.5,0.5,3.52,4.7
5180,2020-08-08 9:55,0,14.05,52.1,0.5,4.03,4.4
5181,2020-08-08 10:25,0,14.026,52.8,0.5,3.52,4.6
5182,2020-08-08 10:55,0,14.481,50.1,0.5,3.52,4.2
5183,2020-08-08 11:25,0,14.936,47.8,0,3.02,4
5184,2020-08-08 11:55,0,14.864,46.6,0.5,7.55,3.5
5185,2020-08-08 12:25,0,15.342,46.5,0.5,3.52,4
5186,2020-08-08 12:55,0,15.963,43.7,1.01,4.03,3.6
5187,2020-08-08 13:25,0,15.581,42.3,2.01,8.56,2.8
5188,2020-08-08 13:55,0,17.962,40.6,1.51,7.55,4.4
5189,2020-08-08 14:25,0,17.915,40.8,1.51,7.55,4.4
5190,2020-08-08 14:55,0,18.01,36.5,2.01,8.05,2.9
5191,2020-08-08 15:25,0,19.27,32.7,1.51,10.07,2.5
5192,2020-08-08 15:55,0,19.246,29,2.01,11.07,0.8
5193,2020-08-08 16:25,0,16.558,30.8,2.01,10.07,-0.7
5194,2020-08-08 16:55,0,19.103,38.4,1.51,11.58,4.6
5195,2020-08-08 17:25,0,18.58,33.6,2.52,10.07,2.3
5196,2020-08-08 17:55,0,14.864,35.1,2.01,10.07,-0.4
5197,2020-08-08 18:25,0,14.314,42.9,0.5,5.54,1.9
5198,2020-08-08 18:55,0,14.649,46.4,0.5,4.53,3.3
5199,2020-08-08 19:25,0,14.553,45,0.5,3.52,2.8
5200,2020-08-08 19:55,0,14.864,47.4,0,2.52,3.8
5201,2020-08-08 20:25,0,14.05,48.4,0,2.52,3.3
5202,2020-08-08 20:55,0,12.751,52.4,0,3.02,3.3
5203,2020-08-08 21:25,0,11.565,63.7,0.5,2.52,4.9
5204,2020-08-08 21:55,0,11.565,62.6,0,4.03,4.7
5205,2020-08-08 22:25,0,11.078,55.8,1.01,5.54,2.6
5206,2020-08-08 22:55,0,10.98,49.6,0.5,4.03,0.9
5207,2020-08-08 23:25,0,9.114,51.9,0,2.01,-0.2
5208,2020-08-08 23:55,0,9.312,55.7,0,2.01,0.9
5209,2020-08-09 0:25,0,10.026,54.7,0,1.51,1.3
5210,2020-08-09 0:55,0,9.312,53.8,0,2.01,0.4
5211,2020-08-09 1:25,0,8.419,54.4,0,2.01,-0.2
5212,2020-08-09 1:55,0,7.72,55.7,0,1.51,-0.6
5213,2020-08-09 2:25,0,8.668,51.5,0,2.01,-0.8
5214,2020-08-09 2:55,0,8.02,49.4,0.5,4.03,-1.9
5215,2020-08-09 3:25,0,7.066,54.1,0.5,2.52,-1.6
5216,2020-08-09 3:55,0,7.192,54.4,0.5,3.02,-1.4
5217,2020-08-09 4:25,0,6.509,54.4,1.51,4.03,-2
5218,2020-08-09 4:55,0,6.102,56.4,1.51,3.52,-1.9
5219,2020-08-09 5:25,0,5.821,56,1.51,4.53,-2.3
5220,2020-08-09 5:55,0,5.668,57.8,1.01,3.02,-2
5221,2020-08-09 6:25,0,5.514,59.3,1.51,3.52,-1.8
5222,2020-08-09 6:55,0,4.947,60.6,1.01,3.02,-2
5223,2020-08-09 7:25,0,5.616,60.2,1.01,3.02,-1.5
5224,2020-08-09 7:55,0,5.514,60.8,1.01,3.02,-1.4
5225,2020-08-09 8:25,0,5.821,59.9,1.01,3.02,-1.4
5226,2020-08-09 8:55,0,7.594,60.4,0,2.52,0.4
5227,2020-08-09 9:25,0,10.541,48.3,0,2.01,0.1
5228,2020-08-09 9:55,0,11.419,40.3,0.5,3.52,-1.6
5229,2020-08-09 10:25,0,11.929,37.9,0.5,4.03,-2
5230,2020-08-09 10:55,0,14.505,34.8,0,4.03,-0.8
5231,2020-08-09 11:25,0,15.031,31.6,1.01,3.02,-1.7
5232,2020-08-09 11:55,0,14.984,29.8,1.01,4.53,-2.5
5233,2020-08-09 12:25,0,15.724,28.9,1.51,6.04,-2.3
5234,2020-08-09 12:55,0,16.868,27.6,1.01,5.54,-1.9
5235,2020-08-09 13:25,0,17.344,26.8,1.51,6.04,-1.9
5236,2020-08-09 13:55,0,16.963,25.3,1.51,7.05,-3
5237,2020-08-09 14:25,0,17.653,24.4,1.51,8.05,-2.9
5238,2020-08-09 14:55,0,19.389,22.7,1.01,6.04,-2.4
5239,2020-08-09 15:25,0,18.842,22.3,1.01,7.05,-3.1
5240,2020-08-09 15:55,0,20.079,21,1.01,8.56,-2.9
5241,2020-08-09 16:25,0,19.365,21,1.51,6.54,-3.5
5242,2020-08-09 16:55,0,19.841,20.9,1.01,6.04,-3.2
5243,2020-08-09 17:25,0,19.841,21.2,1.51,7.05,-3
5244,2020-08-09 17:55,0,19.413,21.3,2.01,9.06,-3.3
5245,2020-08-09 18:25,0,19.96,21.4,2.01,8.56,-2.8
5246,2020-08-09 18:55,0,19.127,21.6,2.01,8.56,-3.3
5247,2020-08-09 19:25,0,19.008,21.6,2.01,9.56,-3.4
5248,2020-08-09 19:55,0,18.461,22.9,2.01,8.56,-3.1
5249,2020-08-09 20:25,0,17.272,24,1.51,7.55,-3.5
5250,2020-08-09 20:55,0,16.773,25.9,1.01,6.54,-2.9
5251,2020-08-09 21:25,0,16.392,26.7,0.5,5.54,-2.8
5252,2020-08-09 21:55,0,15.891,28,1.01,5.03,-2.6
5253,2020-08-09 22:25,0,15.676,29.6,1.01,6.04,-2
5254,2020-08-09 22:55,0,15.318,31,1.01,4.53,-1.7
5255,2020-08-09 23:25,0,15.485,31.7,1.01,6.04,-1.3
5256,2020-08-09 23:55,0,15.103,33.1,0.5,3.52,-1
5257,2020-08-10 0:25,0,14.673,34.4,1.01,6.54,-0.8
5258,2020-08-10 0:55,0,14.625,35.6,1.51,7.05,-0.4
5259,2020-08-10 1:25,0,14.984,36.6,1.01,6.54,0.3
5260,2020-08-10 1:55,0,13.906,38.3,0.5,4.03,-0.1
5261,2020-08-10 2:25,0,13.546,40.8,0.5,4.03,0.5
5262,2020-08-10 2:55,0,14.146,40.6,1.01,6.04,1
5263,2020-08-10 3:25,0,12.896,43.8,0.5,3.52,0.9
5264,2020-08-10 3:55,0,13.93,44.7,1.01,7.05,2.1
5265,2020-08-10 4:25,0,14.481,42.9,1.51,7.05,2
5266,2020-08-10 4:55,0,14.601,43.5,1.01,6.04,2.3
5267,2020-08-10 5:25,0,14.122,43.8,1.51,6.04,2
5268,2020-08-10 5:55,0,14.409,44.7,1.51,8.05,2.5
5269,2020-08-10 6:25,0,14.146,45.7,0.5,4.53,2.6
5270,2020-08-10 6:55,0,13.185,47.8,0.5,4.03,2.4
5271,2020-08-10 7:25,0,14.96,49.1,0,4.03,4.4
5272,2020-08-10 7:55,0,16.201,44.1,1.01,7.05,4
5273,2020-08-10 8:25,0,15.986,42.4,1.01,5.54,3.2
5274,2020-08-10 8:55,0,16.296,43.8,0.5,5.03,4
5275,2020-08-10 9:25,0,16.963,42,1.01,5.54,4
5276,2020-08-10 9:55,0,17.534,40,1.51,6.04,3.8
5277,2020-08-10 10:25,0,18.081,37.9,1.01,6.04,3.5
5278,2020-08-10 10:55,0,19.175,35.4,1.51,8.56,3.5
5279,2020-08-10 11:25,0,19.912,33.4,1.51,6.04,3.3
5280,2020-08-10 11:55,0,20.531,32.4,1.51,7.05,3.5
5281,2020-08-10 12:25,0,21.127,31.2,1.51,7.55,3.4
5282,2020-08-10 12:55,0,20.65,30.7,1.51,9.06,2.8
5283,2020-08-10 13:25,0,20.365,31,1.51,6.54,2.7
5284,2020-08-10 13:55,0,20.698,30.8,1.01,6.54,2.9
5285,2020-08-10 14:25,0,22.657,29.1,1.01,7.55,3.8
5286,2020-08-10 14:55,0,22.13,27.4,2.01,8.56,2.5
5287,2020-08-10 15:25,0,22.944,26.8,2.01,8.56,2.9
5288,2020-08-10 15:55,0,23.665,25.6,1.51,7.05,2.8
5289,2020-08-10 16:25,0,21.795,25.7,1.51,8.56,1.3
5290,2020-08-10 16:55,0,22.92,24.5,1.51,8.56,1.6
5291,2020-08-10 17:25,0,24.339,24.2,1.01,6.54,2.6
5292,2020-08-10 17:55,0,23.328,24.3,1.01,6.54,1.8
5293,2020-08-10 18:25,0,21.676,25.9,1.01,6.04,1.3
5294,2020-08-10 18:55,0,21.772,26.2,1.01,6.54,1.5
5295,2020-08-10 19:25,0,20.77,27.6,1.01,7.55,1.4
5296,2020-08-10 19:55,0,20.15,28.7,0.5,4.53,1.4
5297,2020-08-10 20:25,0,19.984,29.3,0.5,6.54,1.6
5298,2020-08-10 20:55,0,19.365,30.1,0,4.03,1.4
5299,2020-08-10 21:25,0,18.533,30.8,0.5,4.03,1
5300,2020-08-10 21:55,0,18.105,32.3,0,2.01,1.3
5301,2020-08-10 22:25,0,16.987,34.9,0,1.51,1.4
5302,2020-08-10 22:55,0,15.891,37.7,0,2.01,1.5
5303,2020-08-10 23:25,0,14.888,39.7,0.5,2.52,1.3
5304,2020-08-10 23:55,0,14.266,41,1.01,3.02,1.2
5305,2020-08-11 0:25,0,13.522,42.5,0.5,3.02,1
5306,2020-08-11 0:55,0,12.678,44.8,0.5,3.02,1
5307,2020-08-11 1:25,0,12.727,46.1,0.5,3.02,1.4
5308,2020-08-11 1:55,0,12.775,58.3,0,1.51,4.8
5309,2020-08-11 2:25,0,12.413,70.1,0,1.51,7.1
5310,2020-08-11 2:55,0,10.883,68.6,0.5,2.52,5.3
5311,2020-08-11 3:25,0,10.296,67.1,0.5,3.02,4.5
5312,2020-08-11 3:55,0,10.32,67.1,1.01,2.52,4.5
5313,2020-08-11 4:25,0,9.903,68.1,0.5,2.52,4.3
5314,2020-08-11 4:55,0,9.583,71.3,0.5,2.01,4.7
5315,2020-08-11 5:25,0,9.706,73.2,0,2.01,5.2
5316,2020-08-11 5:55,0,9.854,73.7,0,1.01,5.4
5317,2020-08-11 6:25,0,9.435,75.1,0,2.01,5.3
5318,2020-08-11 6:55,0,9.583,76,0,1.51,5.6
5319,2020-08-11 7:25,0,8.543,77.1,0,1.51,4.8
5320,2020-08-11 7:55,0,8.643,79.6,0,0.5,5.3
5321,2020-08-11 8:25,0,9.188,80.3,0,1.51,6
5322,2020-08-11 8:55,0,9.879,79.5,0,1.01,6.5
5323,2020-08-11 9:25,0,11.273,79.6,0,0.5,7.9
5324,2020-08-11 9:55,0,12.534,74.3,0,0.5,8.1
5325,2020-08-11 10:25,0,14.457,68.6,0,1.51,8.8
5326,2020-08-11 10:55,0,17.177,55.5,0,1.51,8.2
5327,2020-08-11 11:25,0,18.58,50.4,0.5,2.52,8.1
5328,2020-08-11 11:55,0,19.103,46.2,1.01,3.52,7.3
5329,2020-08-11 12:25,0,19.246,45,0.5,3.02,7
5330,2020-08-11 12:55,0,20.65,39.7,1.01,4.03,6.5
5331,2020-08-11 13:25,0,21.151,25.3,1.51,7.55,0.5
5332,2020-08-11 13:55,0,22.058,24.1,1.51,7.55,0.6
5333,2020-08-11 14:25,0,22.202,23.3,1.01,6.54,0.3
5334,2020-08-11 14:55,0,20.984,23.3,1.51,7.05,-0.7
5335,2020-08-11 15:25,0,21.628,23.5,1.01,6.04,-0.1
5336,2020-08-11 15:55,0,19.674,27.7,1.51,7.55,0.5
5337,2020-08-11 16:25,0,19.151,29.7,1.51,6.54,1
5338,2020-08-11 16:55,0,20.65,28.1,1.51,7.05,1.6
5339,2020-08-11 17:25,0,21.366,26.3,1.51,8.05,1.3
5340,2020-08-11 17:55,0,21.676,27.5,0.5,6.04,2.1
5341,2020-08-11 18:25,0,21.056,26.1,1.01,5.03,0.9
5342,2020-08-11 18:55,0,21.223,25.8,0.5,4.53,0.9
5343,2020-08-11 19:25,0,19.936,26.3,0,5.03,0
5344,2020-08-11 19:55,0,17.034,29.3,1.01,8.56,-1
5345,2020-08-11 20:25,0,17.724,34.7,0.5,5.03,2
5346,2020-08-11 20:55,0,17.653,34.8,0.5,5.03,1.9
5347,2020-08-11 21:25,0,17.058,32.6,1.51,8.05,0.5
5348,2020-08-11 21:55,0,16.368,36.2,1.01,5.03,1.4
5349,2020-08-11 22:25,0,15.533,40.2,0.5,4.53,2.1
5350,2020-08-11 22:55,0,13.954,44.5,0,1.01,2.1
5351,2020-08-11 23:25,0,13.473,47.1,0,1.51,2.4
5352,2020-08-11 23:55,0,13.353,51.4,1.01,7.55,3.5
5353,2020-08-12 0:25,0.2,11.224,70.9,0,4.03,6.2
5354,2020-08-12 0:55,0,11.346,74.2,0,2.52,6.9
5355,2020-08-12 1:25,0,10.834,77.6,0,1.01,7.1
5356,2020-08-12 1:55,0.6,9.854,83.3,1.01,3.52,7.2
5357,2020-08-12 2:25,0,9.41,86.1,0.5,2.52,7.2
5358,2020-08-12 2:55,0,9.163,86.3,0.5,3.02,7
5359,2020-08-12 3:25,0,9.361,85.4,0.5,2.52,7
5360,2020-08-12 3:55,0,8.742,87.4,0.5,2.52,6.8
5361,2020-08-12 4:25,0,8.643,88.2,0,2.01,6.8
5362,2020-08-12 4:55,0,8.817,87.6,0.5,2.52,6.9
5363,2020-08-12 5:25,0,8.767,87.9,0.5,2.52,6.9
5364,2020-08-12 5:55,0.4,8.742,87.7,0.5,2.01,6.8
5365,2020-08-12 6:25,0.2,8.519,90.8,0.5,2.52,7.1
5366,2020-08-12 6:55,0.2,8.965,91.5,0.5,2.52,7.7
5367,2020-08-12 7:25,0,8.419,92.4,0,1.51,7.3
5368,2020-08-12 7:55,0,8.568,92.6,0.5,2.52,7.4
5369,2020-08-12 8:25,0,8.519,90.7,0,2.01,7.1
5370,2020-08-12 8:55,0,9.903,82.8,0,3.52,7.1
5371,2020-08-12 9:25,0,10.59,75.2,0,1.01,6.4
5372,2020-08-12 9:55,0,12.34,65,0,2.52,6
5373,2020-08-12 10:25,0,13.714,40.5,1.01,5.03,0.5
5374,2020-08-12 10:55,0,14.912,33.8,1.01,5.03,-0.9
5375,2020-08-12 11:25,0,15.533,31.2,1.01,5.03,-1.4
5376,2020-08-12 11:55,0,15.963,27.9,0.5,5.54,-2.6
5377,2020-08-12 12:25,0,17.629,26.5,1.01,6.04,-1.8
5378,2020-08-12 12:55,0,17.701,24.4,1.01,6.54,-2.9
5379,2020-08-12 13:25,0,17.629,22.3,2.01,7.05,-4.1
5380,2020-08-12 13:55,0,18.461,21.1,1.01,6.54,-4.2
5381,2020-08-12 14:25,0,19.555,20.6,1.01,6.04,-3.6
5382,2020-08-12 14:55,0,19.936,20.3,1.01,6.54,-3.5
5383,2020-08-12 15:25,0,19.793,19.7,1.51,6.04,-4
5384,2020-08-12 15:55,0,20.031,20.1,1.51,6.04,-3.5
5385,2020-08-12 16:25,0,21.127,20.3,1.51,6.54,-2.5
5386,2020-08-12 16:55,0,20.746,20.3,2.01,8.56,-2.8
5387,2020-08-12 17:25,0,20.674,20.5,1.51,6.54,-2.7
5388,2020-08-12 17:55,0,20.865,19.5,1.51,8.56,-3.2
5389,2020-08-12 18:25,0,20.055,19.4,1.51,7.05,-4
5390,2020-08-12 18:55,0,19.199,20.6,1.01,6.04,-3.9
5391,2020-08-12 19:25,0,18.961,21.4,1.51,7.05,-3.6
5392,2020-08-12 19:55,0,18.057,21.5,1.01,9.06,-4.3
5393,2020-08-12 20:25,0,17.082,22.4,1.01,7.05,-4.5
5394,2020-08-12 20:55,0,16.32,22.9,1.01,4.03,-4.9
5395,2020-08-12 21:25,0,15.509,24.6,1.01,5.54,-4.6
5396,2020-08-12 21:55,0,14.314,26.5,0.5,4.03,-4.7
5397,2020-08-12 22:25,0,13.762,29,0.5,4.03,-3.9
5398,2020-08-12 22:55,0,13.81,29.2,0.5,4.53,-3.8
5399,2020-08-12 23:25,0,13.329,30.2,0.5,3.02,-3.8
5400,2020-08-12 23:55,0,13.233,29.7,0.5,4.03,-4.1
5401,2020-08-13 0:25,0,12.268,31.6,0,3.02,-4.1
5402,2020-08-13 0:55,0,10.932,36.3,0,2.01,-3.4
5403,2020-08-13 1:25,0,9.78,39.4,0,2.52,-3.4
5404,2020-08-13 1:55,0,8.295,41.5,0,2.01,-4
5405,2020-08-13 2:25,0,7.995,45.4,0.5,2.01,-3.1
5406,2020-08-13 2:55,0,7.745,45.5,0.5,2.52,-3.3
5407,2020-08-13 3:25,0,7.368,46.3,0,2.01,-3.4
5408,2020-08-13 3:55,0,7.444,47.3,0,3.02,-3
5409,2020-08-13 4:25,0,6.965,48.6,0.5,2.52,-3.1
5410,2020-08-13 4:55,0,6.204,51.2,0.5,2.01,-3.1
5411,2020-08-13 5:25,0,6.535,51.6,0.5,3.02,-2.7
5412,2020-08-13 5:55,0,6.102,51.7,0.5,3.02,-3.1
5413,2020-08-13 6:25,0,6.687,52.1,0,2.01,-2.4
5414,2020-08-13 6:55,0,6.661,51.5,0,2.01,-2.6
