"Plot Title: HOBO2"
"#","Date Time, GMT-06:00","Rain, mm (LGR S/N: 10743533, SEN S/N: 523303, LBL: Rain Gauge )","Temp, °C (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Temperature)","RH, % (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Relative Humidity)","Wind Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","Gust Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","DewPt, °C (LGR S/N: 10743533, SEN S/N: 10698881)"
1271,06/07/21 01:00:00 AM,0.00,6.661,52.400,1.01,5.54,-2.4
1272,06/07/21 01:30:00 AM,0.00,6.458,52.100,1.01,7.55,-2.7
1273,06/07/21 02:00:00 AM,0.00,6.281,54.200,0.50,7.05,-2.3
1274,06/07/21 02:30:00 AM,0.00,5.898,56.100,0.50,4.03,-2.2
1275,06/07/21 03:00:00 AM,0.00,5.745,56.300,1.01,5.54,-2.3
1276,06/07/21 03:30:00 AM,0.00,5.770,55.700,1.01,5.54,-2.4
1277,06/07/21 04:00:00 AM,0.00,5.872,53.700,1.51,6.54,-2.8
1278,06/07/21 04:30:00 AM,0.00,5.924,52.600,1.01,9.56,-3.0
1279,06/07/21 05:00:00 AM,0.00,5.949,50.900,1.51,9.06,-3.4
1280,06/07/21 05:30:00 AM,0.00,6.128,49.200,1.51,6.04,-3.7
1281,06/07/21 06:00:00 AM,0.00,6.077,48.400,1.01,6.04,-4.0
1282,06/07/21 06:30:00 AM,0.00,6.179,47.600,1.51,6.04,-4.1
1283,06/07/21 07:00:00 AM,0.00,6.306,46.800,1.01,6.04,-4.2
1284,06/07/21 07:30:00 AM,0.00,6.357,46.700,1.01,6.54,-4.2
1285,06/07/21 08:00:00 AM,0.00,6.281,46.700,1.01,5.03,-4.3
1286,06/07/21 08:30:00 AM,0.00,6.382,46.800,1.01,8.05,-4.2
1287,06/07/21 09:00:00 AM,0.00,6.763,45.400,0.50,3.52,-4.2
1288,06/07/21 09:30:00 AM,0.00,6.535,46.000,1.01,6.54,-4.2
1289,06/07/21 10:00:00 AM,0.00,6.965,45.600,0.50,6.04,-4.0
1290,06/07/21 10:30:00 AM,0.00,6.611,45.600,1.51,7.55,-4.3
1291,06/07/21 11:00:00 AM,0.00,6.864,42.500,2.01,8.56,-5.0
1292,06/07/21 11:30:00 AM,0.00,7.293,40.900,1.51,8.05,-5.1
1293,06/07/21 12:00:00 PM,0.00,7.444,40.500,2.01,8.56,-5.1
1294,06/07/21 12:30:00 PM,0.00,7.995,39.100,2.01,9.06,-5.1
1295,06/07/21 01:00:00 PM,0.00,8.668,38.400,2.01,7.55,-4.7
1296,06/07/21 01:30:00 PM,0.00,8.369,41.100,1.51,7.05,-4.1
1297,06/07/21 02:00:00 PM,0.00,8.469,42.600,1.51,6.54,-3.5
1298,06/07/21 02:30:00 PM,0.00,9.608,39.500,1.51,6.04,-3.5
1299,06/07/21 03:00:00 PM,0.00,10.247,39.300,1.01,5.03,-3.0
1300,06/07/21 03:30:00 PM,0.00,10.736,37.800,1.51,7.55,-3.1
1301,06/07/21 04:00:00 PM,0.00,10.369,39.400,1.51,5.54,-2.8
1302,06/07/21 04:30:00 PM,0.00,11.807,36.600,1.51,6.04,-2.5
1303,06/07/21 05:00:00 PM,0.00,11.977,35.600,1.51,5.03,-2.8
1304,06/07/21 05:30:00 PM,0.00,13.858,32.700,1.51,5.54,-2.3
1305,06/07/21 06:00:00 PM,0.00,13.233,33.500,1.51,4.53,-2.5
1306,06/07/21 06:30:00 PM,0.00,12.582,36.200,1.51,5.54,-2.0
1307,06/07/21 07:00:00 PM,0.00,12.316,36.300,1.01,5.03,-2.2
1308,06/07/21 07:30:00 PM,0.00,10.956,39.500,1.01,4.03,-2.3
1309,06/07/21 08:00:00 PM,0.00,9.632,43.800,0.50,4.03,-2.1
1310,06/07/21 08:30:00 PM,0.00,8.891,46.500,0.50,3.52,-1.9
1311,06/07/21 09:00:00 PM,0.00,8.170,49.700,0.00,3.02,-1.7
1312,06/07/21 09:30:00 PM,0.00,8.344,48.900,0.00,3.52,-1.8
1313,06/07/21 10:00:00 PM,0.00,8.070,48.800,0.50,4.53,-2.0
1314,06/07/21 10:30:00 PM,0.00,7.116,51.000,0.00,3.02,-2.3
1315,06/07/21 11:00:00 PM,0.00,5.437,56.700,0.50,2.52,-2.5
1316,06/07/21 11:30:00 PM,0.00,4.037,63.000,0.00,1.51,-2.4
1317,06/08/21 12:00:00 AM,0.00,2.956,66.500,0.50,2.01,-2.7
1318,06/08/21 12:30:00 AM,0.00,2.717,67.500,1.01,2.52,-2.7
1319,06/08/21 01:00:00 AM,0.00,2.690,68.000,1.01,2.52,-2.6
1320,06/08/21 01:30:00 AM,0.00,2.128,70.300,0.50,2.52,-2.7
1321,06/08/21 02:00:00 AM,0.00,2.209,71.100,0.00,2.01,-2.5
1322,06/08/21 02:30:00 AM,0.00,2.021,73.100,0.00,1.51,-2.3
1323,06/08/21 03:00:00 AM,0.00,1.453,75.200,0.00,1.51,-2.5
1324,06/08/21 03:30:00 AM,0.00,1.534,75.300,0.00,1.51,-2.4
1325,06/08/21 04:00:00 AM,0.00,1.670,75.700,0.00,1.51,-2.2
1326,06/08/21 04:30:00 AM,0.00,0.934,78.300,0.00,1.01,-2.4
1327,06/08/21 05:00:00 AM,0.00,0.742,79.400,0.00,1.51,-2.4
1328,06/08/21 05:30:00 AM,0.00,0.577,79.600,0.00,2.01,-2.5
1329,06/08/21 06:00:00 AM,0.00,0.467,79.600,0.50,2.01,-2.6
1330,06/08/21 06:30:00 AM,0.00,0.163,81.300,0.00,1.51,-2.7
1331,06/08/21 07:00:00 AM,0.00,0.079,82.000,0.00,1.51,-2.6
1332,06/08/21 07:30:00 AM,0.00,0.384,81.600,0.00,1.51,-2.4
1333,06/08/21 08:00:00 AM,0.00,0.605,82.100,0.00,1.01,-2.1
1334,06/08/21 08:30:00 AM,0.00,2.074,80.200,0.00,1.51,-1.0
1335,06/08/21 09:00:00 AM,0.00,3.827,73.900,0.00,0.50,-0.4
1336,06/08/21 09:30:00 AM,0.00,5.437,67.300,0.00,0.50,-0.1
1337,06/08/21 10:00:00 AM,0.00,7.519,56.900,0.00,0.50,-0.5
1338,06/08/21 10:30:00 AM,0.00,7.569,56.000,0.50,2.52,-0.6
1339,06/08/21 11:00:00 AM,0.00,9.089,53.400,0.00,2.01,0.1
1340,06/08/21 11:30:00 AM,0.00,10.026,50.800,0.00,2.52,0.3
1341,06/08/21 12:00:00 PM,0.00,10.001,53.000,0.00,2.52,0.9
1342,06/08/21 12:30:00 PM,0.00,10.541,55.400,1.01,3.52,2.0
1343,06/08/21 01:00:00 PM,0.00,9.928,59.500,1.51,4.53,2.4
1344,06/08/21 01:30:00 PM,0.00,9.731,62.000,1.01,3.52,2.8
1345,06/08/21 02:00:00 PM,0.00,9.731,63.100,0.50,3.02,3.1
1346,06/08/21 02:30:00 PM,0.00,10.026,62.900,0.00,2.52,3.3
1347,06/08/21 03:00:00 PM,0.00,9.928,63.100,1.01,4.03,3.2
1348,06/08/21 03:30:00 PM,0.00,11.224,60.100,0.50,2.52,3.8
1349,06/08/21 04:00:00 PM,0.00,10.418,62.500,1.01,3.52,3.6
1350,06/08/21 04:30:00 PM,0.00,10.320,64.100,0.00,2.52,3.8
1351,06/08/21 05:00:00 PM,0.00,9.879,67.000,0.00,1.51,4.1
1352,06/08/21 05:30:00 PM,0.00,9.558,68.500,0.00,1.51,4.1
1353,06/08/21 06:00:00 PM,0.00,9.952,67.600,0.00,1.51,4.2
1354,06/08/21 06:30:00 PM,0.00,10.638,62.800,0.00,1.01,3.9
1355,06/08/21 07:00:00 PM,0.00,10.785,61.900,0.00,1.51,3.8
1356,06/08/21 07:30:00 PM,0.00,10.320,62.300,0.50,2.52,3.4
1357,06/08/21 08:00:00 PM,0.00,10.418,62.500,0.00,2.01,3.6
1358,06/08/21 08:30:00 PM,0.00,10.149,63.900,0.00,1.01,3.6
1359,06/08/21 09:00:00 PM,0.00,9.829,65.300,0.00,1.01,3.6
1360,06/08/21 09:30:00 PM,0.00,8.792,70.600,0.00,1.01,3.8
1361,06/08/21 10:00:00 PM,0.00,8.195,73.900,0.00,2.01,3.8
1362,06/08/21 10:30:00 PM,0.00,7.368,75.300,0.50,2.01,3.3
1363,06/08/21 11:00:00 PM,0.00,6.204,77.900,0.50,3.02,2.6
1364,06/08/21 11:30:00 PM,0.00,5.385,79.500,1.01,2.52,2.1
1365,06/09/21 12:00:00 AM,0.00,5.179,79.700,1.01,2.52,2.0
1366,06/09/21 12:30:00 AM,0.00,5.050,79.700,1.01,3.52,1.8
1367,06/09/21 01:00:00 AM,0.00,4.454,81.700,1.01,2.52,1.6
1368,06/09/21 01:30:00 AM,0.00,4.688,83.000,0.50,2.52,2.1
1369,06/09/21 02:00:00 AM,0.00,3.932,88.400,0.50,2.01,2.2
1370,06/09/21 02:30:00 AM,0.00,3.591,89.100,1.01,2.52,2.0
1371,06/09/21 03:00:00 AM,0.00,3.380,88.600,0.50,3.52,1.7
1372,06/09/21 03:30:00 AM,0.00,3.089,88.700,0.50,2.52,1.4
1373,06/09/21 04:00:00 AM,0.00,2.423,89.800,0.00,2.01,0.9
1374,06/09/21 04:30:00 AM,0.00,2.584,90.200,0.00,2.52,1.1
1375,06/09/21 05:00:00 AM,0.00,2.477,90.100,0.50,2.01,1.0
1376,06/09/21 05:30:00 AM,0.00,1.859,91.000,0.00,1.01,0.5
1377,06/09/21 06:00:00 AM,0.00,2.209,91.500,0.00,1.51,1.0
1378,06/09/21 06:30:00 AM,0.00,2.983,90.500,0.00,2.52,1.6
1379,06/09/21 07:00:00 AM,0.00,3.775,89.200,0.50,2.01,2.2
1380,06/09/21 07:30:00 AM,0.00,4.921,86.400,0.50,2.52,2.8
1381,06/09/21 08:00:00 AM,0.00,5.128,85.500,0.00,1.51,2.9
1382,06/09/21 08:30:00 AM,0.00,6.763,83.700,0.00,1.01,4.2
1383,06/09/21 09:00:00 AM,0.00,7.820,78.400,0.00,1.51,4.3
1384,06/09/21 09:30:00 AM,0.00,7.569,78.900,0.00,2.01,4.2
1385,06/09/21 10:00:00 AM,0.00,8.369,76.100,0.00,1.01,4.4
1386,06/09/21 10:30:00 AM,0.00,8.543,75.400,0.00,1.51,4.5
1387,06/09/21 11:00:00 AM,0.00,10.541,70.800,0.00,2.01,5.5
1388,06/09/21 11:30:00 AM,0.00,12.340,53.100,0.50,5.03,3.1
1389,06/09/21 12:00:00 PM,0.00,11.662,55.500,1.01,5.03,3.1
1390,06/09/21 12:30:00 PM,0.00,11.856,57.400,1.51,5.54,3.7
1391,06/09/21 01:00:00 PM,0.00,11.880,61.300,0.00,2.52,4.7
1392,06/09/21 01:30:00 PM,0.00,11.734,61.700,0.00,2.52,4.6
1393,06/09/21 02:00:00 PM,0.00,11.832,62.700,1.51,4.03,5.0
1394,06/09/21 02:30:00 PM,0.00,12.050,64.900,0.00,3.52,5.7
1395,06/09/21 03:00:00 PM,0.00,14.290,56.900,0.00,2.01,5.9
1396,06/09/21 03:30:00 PM,0.00,15.079,52.400,0.50,2.52,5.4
1397,06/09/21 04:00:00 PM,0.00,13.954,52.300,0.00,2.52,4.4
1398,06/09/21 04:30:00 PM,0.00,14.314,48.800,0.50,5.54,3.7
1399,06/09/21 05:00:00 PM,0.00,14.170,48.200,0.50,6.04,3.4
1400,06/09/21 05:30:00 PM,0.00,13.834,49.600,0.50,4.03,3.5
1401,06/09/21 06:00:00 PM,0.00,13.978,49.800,0.50,4.53,3.7
1402,06/09/21 06:30:00 PM,0.00,15.342,47.000,0.50,3.52,4.1
1403,06/09/21 07:00:00 PM,0.00,15.270,45.800,0.00,3.02,3.7
1404,06/09/21 07:30:00 PM,0.00,14.242,47.000,0.50,4.53,3.1
1405,06/09/21 08:00:00 PM,0.00,13.401,45.500,0.50,6.04,1.9
1406,06/09/21 08:30:00 PM,0.00,12.485,51.800,0.50,4.03,2.9
1407,06/09/21 09:00:00 PM,0.00,11.759,55.200,0.50,4.53,3.1
1408,06/09/21 09:30:00 PM,0.00,11.492,55.300,0.00,3.02,2.9
1409,06/09/21 10:00:00 PM,0.00,11.248,55.100,0.50,4.53,2.6
1410,06/09/21 10:30:00 PM,0.00,9.509,62.500,0.50,2.01,2.7
1411,06/09/21 11:00:00 PM,0.00,8.941,65.200,0.50,2.52,2.8
1412,06/09/21 11:30:00 PM,0.00,8.095,67.800,0.00,2.01,2.5
1413,06/10/21 12:00:00 AM,0.00,7.368,69.100,0.50,3.02,2.1
1414,06/10/21 12:30:00 AM,0.00,6.788,70.000,1.01,3.02,1.7
1415,06/10/21 01:00:00 AM,0.00,7.091,69.500,0.50,3.02,1.9
1416,06/10/21 01:30:00 AM,0.00,6.813,71.200,0.00,1.51,2.0
1417,06/10/21 02:00:00 AM,0.00,7.015,71.400,0.00,2.52,2.2
1418,06/10/21 02:30:00 AM,0.00,6.813,72.700,0.00,1.51,2.3
1419,06/10/21 03:00:00 AM,0.00,6.788,73.100,0.00,2.01,2.3
1420,06/10/21 03:30:00 AM,0.00,7.519,70.900,0.00,1.51,2.6
1421,06/10/21 04:00:00 AM,0.00,7.870,71.200,0.00,4.53,3.0
1422,06/10/21 04:30:00 AM,0.00,6.636,75.100,0.00,3.52,2.5
1423,06/10/21 05:00:00 AM,0.00,7.519,72.800,0.00,3.02,3.0
1424,06/10/21 05:30:00 AM,0.00,6.737,76.100,0.00,1.51,2.8
1425,06/10/21 06:00:00 AM,0.00,6.636,76.400,0.00,2.52,2.8
1426,06/10/21 06:30:00 AM,0.00,6.737,76.500,0.00,1.51,2.9
1427,06/10/21 07:00:00 AM,0.00,6.889,77.300,0.00,1.51,3.2
1428,06/10/21 07:30:00 AM,0.00,7.619,76.300,0.00,4.03,3.7
1429,06/10/21 08:00:00 AM,0.00,6.611,86.100,0.00,2.52,4.5
1430,06/10/21 08:30:00 AM,0.00,6.433,86.800,0.00,1.51,4.4
1431,06/10/21 09:00:00 AM,0.00,6.839,84.600,0.00,1.01,4.4
1432,06/10/21 09:30:00 AM,0.00,7.444,79.200,0.00,1.51,4.1
1433,06/10/21 10:00:00 AM,0.00,8.295,77.100,0.00,1.01,4.5
1434,06/10/21 10:30:00 AM,0.00,9.805,69.600,0.00,1.01,4.5
1435,06/10/21 11:00:00 AM,0.00,10.932,63.000,0.00,2.01,4.2
1436,06/10/21 11:30:00 AM,0.00,12.751,56.400,0.00,3.02,4.3
1437,06/10/21 12:00:00 PM,0.00,12.195,54.000,0.50,4.53,3.2
1438,06/10/21 12:30:00 PM,0.00,10.810,57.200,1.01,4.53,2.7
1439,06/10/21 01:00:00 PM,0.00,10.932,51.200,1.01,5.54,1.3
1440,06/10/21 01:30:00 PM,0.00,11.394,52.600,0.00,4.03,2.1
1441,06/10/21 02:00:00 PM,0.00,9.485,67.300,1.51,5.03,3.7
1442,06/10/21 02:30:00 PM,0.00,8.593,76.900,1.51,5.03,4.8
1443,06/10/21 03:00:00 PM,0.00,8.742,77.200,0.00,2.52,5.0
1444,06/10/21 03:30:00 PM,0.00,8.693,78.000,0.00,2.01,5.1
1445,06/10/21 04:00:00 PM,0.00,9.558,72.900,0.00,2.52,4.9
1446,06/10/21 04:30:00 PM,0.00,10.956,64.800,0.50,3.02,4.6
1447,06/10/21 05:00:00 PM,0.00,9.952,67.900,1.01,3.52,4.3
1448,06/10/21 05:30:00 PM,0.00,10.320,67.200,0.00,2.01,4.5
1449,06/10/21 06:00:00 PM,0.00,11.029,65.800,0.50,3.02,4.9
1450,06/10/21 06:30:00 PM,0.00,11.904,61.300,0.00,2.52,4.7
1451,06/10/21 07:00:00 PM,0.00,11.540,59.600,0.50,3.02,4.0
1452,06/10/21 07:30:00 PM,0.00,12.896,55.900,0.50,2.52,4.3
1453,06/10/21 08:00:00 PM,0.00,10.761,62.900,0.00,2.01,4.0
1454,06/10/21 08:30:00 PM,0.00,10.736,66.900,0.00,2.52,4.8
1455,06/10/21 09:00:00 PM,0.00,9.163,74.900,0.00,2.01,5.0
1456,06/10/21 09:30:00 PM,0.00,8.643,77.500,0.00,1.51,4.9
1457,06/10/21 10:00:00 PM,0.00,7.368,81.400,0.00,1.01,4.4
1458,06/10/21 10:30:00 PM,0.00,6.661,81.900,0.50,2.52,3.8
1459,06/10/21 11:00:00 PM,0.00,5.898,80.100,0.50,3.02,2.7
1460,06/10/21 11:30:00 PM,0.00,4.973,77.500,0.50,3.52,1.4
1461,06/11/21 12:00:00 AM,0.00,4.895,73.300,1.01,4.03,0.5
1462,06/11/21 12:30:00 AM,0.00,4.272,74.900,0.50,2.52,0.2
1463,06/11/21 01:00:00 AM,0.00,7.995,52.000,1.01,5.54,-1.3
1464,06/11/21 01:30:00 AM,0.00,5.462,63.400,0.50,4.03,-0.9
1465,06/11/21 02:00:00 AM,0.00,6.914,53.400,0.50,3.02,-1.9
1466,06/11/21 02:30:00 AM,0.00,5.719,56.300,0.50,5.03,-2.3
1467,06/11/21 03:00:00 AM,0.00,5.796,55.400,0.00,2.52,-2.4
1468,06/11/21 03:30:00 AM,0.00,4.350,59.500,0.50,2.52,-2.8
1469,06/11/21 04:00:00 AM,0.00,3.301,64.100,0.50,2.52,-2.8
1470,06/11/21 04:30:00 AM,0.00,5.179,56.100,1.51,4.03,-2.8
1471,06/11/21 05:00:00 AM,0.00,4.506,56.100,1.01,4.03,-3.5
1472,06/11/21 05:30:00 AM,0.00,4.376,60.400,0.00,2.01,-2.6
1473,06/11/21 06:00:00 AM,0.00,2.690,65.000,0.00,3.52,-3.2
1474,06/11/21 06:30:00 AM,0.00,3.880,60.100,0.00,3.52,-3.1
1475,06/11/21 07:00:00 AM,0.00,6.661,48.600,1.01,5.54,-3.4
1476,06/11/21 07:30:00 AM,0.00,6.585,48.100,0.50,3.52,-3.6
1477,06/11/21 08:00:00 AM,0.00,8.668,38.500,1.01,6.54,-4.7
1478,06/11/21 08:30:00 AM,0.00,8.965,37.700,1.51,7.55,-4.7
1479,06/11/21 09:00:00 AM,0.00,9.312,36.700,2.01,9.56,-4.7
1480,06/11/21 09:30:00 AM,0.00,9.682,36.200,1.51,9.56,-4.6
1481,06/11/21 10:00:00 AM,0.00,9.928,36.500,1.01,8.05,-4.3
1482,06/11/21 10:30:00 AM,0.00,11.005,33.800,1.51,9.56,-4.3
1483,06/11/21 11:00:00 AM,0.00,11.783,30.500,1.01,7.05,-5.0
1484,06/11/21 11:30:00 AM,0.00,11.832,29.000,1.51,7.55,-5.6
1485,06/11/21 12:00:00 PM,0.00,12.098,31.000,1.51,7.55,-4.5
1486,06/11/21 12:30:00 PM,0.00,11.904,31.800,1.01,6.54,-4.3
1487,06/11/21 01:00:00 PM,0.00,12.727,30.600,1.01,4.53,-4.1
1488,06/11/21 01:30:00 PM,0.00,14.122,29.200,1.01,5.03,-3.5
1489,06/11/21 02:00:00 PM,0.00,13.161,31.200,1.01,7.05,-3.5
1490,06/11/21 02:30:00 PM,0.00,14.697,30.700,2.01,8.56,-2.4
1491,06/11/21 03:00:00 PM,0.00,13.233,32.600,1.51,8.05,-2.8
1492,06/11/21 03:30:00 PM,0.00,12.727,35.400,1.51,7.55,-2.2
1493,06/11/21 04:00:00 PM,0.00,12.654,37.300,0.50,6.54,-1.5
1494,06/11/21 04:30:00 PM,0.00,14.577,33.600,1.01,7.05,-1.3
1495,06/11/21 05:00:00 PM,0.00,12.268,39.700,1.01,5.54,-1.0
1496,06/11/21 05:30:00 PM,0.00,12.001,42.300,1.51,6.04,-0.4
1497,06/11/21 06:00:00 PM,0.00,12.413,41.600,1.01,6.54,-0.3
1498,06/11/21 06:30:00 PM,0.00,12.074,41.700,0.50,4.03,-0.5
1499,06/11/21 07:00:00 PM,0.00,12.389,41.700,0.00,3.02,-0.2
1500,06/11/21 07:30:00 PM,0.00,11.224,43.500,0.50,5.03,-0.7
1501,06/11/21 08:00:00 PM,0.00,10.541,48.300,1.51,6.04,0.1
1502,06/11/21 08:30:00 PM,0.00,10.638,46.500,0.00,3.02,-0.3
1503,06/11/21 09:00:00 PM,0.00,10.271,49.900,0.50,4.53,0.3
1504,06/11/21 09:30:00 PM,0.00,10.590,45.600,0.50,5.03,-0.7
1505,06/11/21 10:00:00 PM,0.00,10.980,43.300,0.50,4.03,-1.0
1506,06/11/21 10:30:00 PM,0.00,10.736,44.100,0.50,4.03,-1.0
1507,06/11/21 11:00:00 PM,0.00,10.712,44.600,1.01,7.55,-0.8
1508,06/11/21 11:30:00 PM,0.00,10.858,44.500,0.50,5.03,-0.7
1509,06/12/21 12:00:00 AM,0.00,10.883,44.700,1.01,6.04,-0.7
1510,06/12/21 12:30:00 AM,0.00,10.834,45.300,1.01,5.03,-0.5
1511,06/12/21 01:00:00 AM,0.00,10.810,45.300,0.50,3.02,-0.5
1512,06/12/21 01:30:00 AM,0.00,10.663,46.200,0.50,6.54,-0.4
1513,06/12/21 02:00:00 AM,0.00,10.883,46.100,0.50,4.03,-0.2
1514,06/12/21 02:30:00 AM,0.00,9.608,50.400,1.01,6.04,-0.2
1515,06/12/21 03:00:00 AM,0.00,10.516,48.600,0.50,4.03,0.2
1516,06/12/21 03:30:00 AM,0.00,8.668,55.700,0.00,2.01,0.3
1517,06/12/21 04:00:00 AM,0.00,8.965,54.700,1.01,5.03,0.3
1518,06/12/21 04:30:00 AM,0.00,10.565,48.900,0.50,4.53,0.3
1519,06/12/21 05:00:00 AM,0.00,10.124,50.400,0.50,5.54,0.3
1520,06/12/21 05:30:00 AM,0.00,8.394,55.700,0.50,5.03,0.1
1521,06/12/21 06:00:00 AM,0.00,7.419,59.800,0.00,2.52,0.1
1522,06/12/21 06:30:00 AM,0.00,9.139,55.200,0.00,5.03,0.6
1523,06/12/21 07:00:00 AM,0.00,9.608,53.200,0.00,1.51,0.6
1524,06/12/21 07:30:00 AM,0.00,8.717,60.200,0.00,2.52,1.4
1525,06/12/21 08:00:00 AM,0.00,10.345,50.500,0.00,3.02,0.5
1526,06/12/21 08:30:00 AM,0.00,11.005,47.000,0.50,3.52,0.1
1527,06/12/21 09:00:00 AM,0.00,11.200,47.200,0.50,4.53,0.4
1528,06/12/21 09:30:00 AM,0.00,11.127,45.700,0.50,4.03,-0.1
1529,06/12/21 10:00:00 AM,0.00,12.219,43.900,0.50,4.03,0.3
1530,06/12/21 10:30:00 AM,0.00,12.243,42.100,0.50,4.53,-0.3
1531,06/12/21 11:00:00 AM,0.00,11.734,42.600,1.51,8.05,-0.5
1532,06/12/21 11:30:00 AM,0.00,14.697,36.200,1.01,6.54,-0.1
1533,06/12/21 12:00:00 PM,0.00,13.305,36.600,1.51,6.54,-1.2
1534,06/12/21 12:30:00 PM,0.00,11.613,45.700,1.51,8.05,0.3
1535,06/12/21 01:00:00 PM,0.00,12.509,45.500,1.51,6.54,1.1
1536,06/12/21 01:30:00 PM,0.00,13.618,37.200,1.51,6.54,-0.7
1537,06/12/21 02:00:00 PM,0.00,14.649,35.100,1.51,7.55,-0.6
1538,06/12/21 02:30:00 PM,0.00,14.840,34.100,1.01,7.55,-0.8
1539,06/12/21 03:00:00 PM,0.00,14.314,35.300,1.01,5.03,-0.8
1540,06/12/21 03:30:00 PM,0.00,14.481,33.500,1.01,6.54,-1.4
1541,06/12/21 04:00:00 PM,0.00,14.888,31.400,1.01,6.04,-1.9
1542,06/12/21 04:30:00 PM,0.00,16.320,25.800,1.51,7.05,-3.3
1543,06/12/21 05:00:00 PM,0.00,16.534,27.200,1.51,11.58,-2.4
1544,06/12/21 05:30:00 PM,0.00,17.249,25.400,1.51,7.55,-2.7
1545,06/12/21 06:00:00 PM,0.00,18.105,25.100,1.51,6.54,-2.2
1546,06/12/21 06:30:00 PM,0.00,17.819,24.800,1.51,10.07,-2.6
1547,06/12/21 07:00:00 PM,0.00,17.225,24.000,2.01,9.06,-3.5
1548,06/12/21 07:30:00 PM,0.00,18.010,24.800,1.51,7.05,-2.4
1549,06/12/21 08:00:00 PM,0.00,16.582,26.800,1.01,6.54,-2.6
1550,06/12/21 08:30:00 PM,0.00,16.034,27.900,1.51,8.56,-2.5
1551,06/12/21 09:00:00 PM,0.00,14.864,29.500,0.50,5.03,-2.8
1552,06/12/21 09:30:00 PM,0.00,14.337,31.300,0.50,3.02,-2.4
1553,06/12/21 10:00:00 PM,0.00,11.492,39.500,0.50,3.52,-1.8
1554,06/12/21 10:30:00 PM,0.00,10.345,42.900,1.01,3.02,-1.7
1555,06/12/21 11:00:00 PM,0.00,9.608,45.200,1.01,3.52,-1.7
1556,06/12/21 11:30:00 PM,0.00,8.841,47.400,0.50,2.52,-1.7
1557,06/13/21 12:00:00 AM,0.00,8.419,49.500,0.50,3.02,-1.5
1558,06/13/21 12:30:00 AM,0.00,8.070,51.400,0.50,2.52,-1.3
1559,06/13/21 01:00:00 AM,0.00,7.444,53.900,0.00,2.52,-1.3
1560,06/13/21 01:30:00 AM,0.00,7.167,55.300,0.00,2.01,-1.2
1561,06/13/21 02:00:00 AM,0.00,6.357,58.500,0.00,2.01,-1.2
1562,06/13/21 02:30:00 AM,0.00,6.357,59.400,0.50,2.01,-1.0
1563,06/13/21 03:00:00 AM,0.00,5.924,61.800,0.00,2.01,-0.8
1564,06/13/21 03:30:00 AM,0.00,5.745,63.800,0.00,2.52,-0.6
1565,06/13/21 04:00:00 AM,0.00,5.642,65.100,0.00,1.51,-0.4
1566,06/13/21 04:30:00 AM,0.00,5.257,67.000,0.00,2.01,-0.4
1567,06/13/21 05:00:00 AM,0.00,5.308,67.100,0.00,2.01,-0.3
1568,06/13/21 05:30:00 AM,0.00,4.947,68.700,0.00,1.51,-0.3
1569,06/13/21 06:00:00 AM,0.00,4.947,69.100,0.00,2.01,-0.2
1570,06/13/21 06:30:00 AM,0.00,5.668,67.600,0.50,2.01,0.2
1571,06/13/21 07:00:00 AM,0.00,5.437,69.100,0.00,2.01,0.2
1572,06/13/21 07:30:00 AM,0.00,5.231,71.600,0.00,1.51,0.5
1573,06/13/21 08:00:00 AM,0.00,5.616,71.900,0.50,2.52,1.0
1574,06/13/21 08:30:00 AM,0.00,7.167,70.400,0.50,2.52,2.2
1575,06/13/21 09:00:00 AM,0.00,11.540,54.400,0.00,3.52,2.7
1576,06/13/21 09:30:00 AM,0.00,12.727,51.200,0.00,2.52,2.9
1577,06/13/21 10:00:00 AM,0.00,14.721,47.400,0.00,2.01,3.7
1578,06/13/21 10:30:00 AM,0.00,18.200,41.500,0.00,2.01,4.9
1579,06/13/21 11:00:00 AM,0.00,18.295,37.400,0.00,4.53,3.5
1580,06/13/21 11:30:00 AM,0.00,18.438,38.000,0.00,2.52,3.9
1581,06/13/21 12:00:00 PM,0.00,18.937,36.400,0.00,2.52,3.7
1582,06/13/21 12:30:00 PM,0.00,19.960,34.600,0.00,4.03,3.9
1583,06/13/21 01:00:00 PM,0.00,21.127,33.500,1.01,7.05,4.5
1584,06/13/21 01:30:00 PM,0.00,21.366,34.300,1.51,10.07,5.0
1585,06/13/21 02:00:00 PM,0.00,22.872,32.600,2.01,8.56,5.6
1586,06/13/21 02:30:00 PM,0.00,22.681,32.100,1.51,8.05,5.2
1587,06/13/21 03:00:00 PM,0.00,23.593,30.400,2.01,10.07,5.2
1588,06/13/21 03:30:00 PM,0.00,24.388,29.800,2.01,10.07,5.6
1589,06/13/21 04:00:00 PM,0.00,24.895,28.400,2.01,9.06,5.4
1590,06/13/21 04:30:00 PM,0.00,25.550,27.900,1.51,7.55,5.7
1591,06/13/21 05:00:00 PM,0.00,25.380,27.500,2.01,10.07,5.3
1592,06/13/21 05:30:00 PM,0.00,25.939,25.900,2.01,7.55,4.9
