TOA5,CR1000_newrad,63335,CPU:program_2022_newer_sensor.CR1
TIMESTAMP,RECORD,NR_Wm2,NR_Wm2_Avg
TS,RN,W/meter^2,W/meter^2
,,Smp,Avg
2022-05-14 19:00,631,186.1,190.7
2022-05-14 20:00,632,37.62,14.7
2022-05-14 21:00,633,-66.79,-59.18
2022-05-14 22:00,634,-55.34,-64.93
2022-05-14 23:00,635,-52.12,-60.71
2022-05-15 0:00,636,-68.32,-58.35
2022-05-15 1:00,637,-67.08,-68.08
2022-05-15 2:00,638,-71.34,-71.46
2022-05-15 3:00,639,-66.6,-66.97
2022-05-15 4:00,640,-54.14,-61.24
2022-05-15 5:00,641,-60.38,-58.63
2022-05-15 6:00,642,-26.7,-36.55
2022-05-15 7:00,643,-16.22,-20.21
2022-05-15 8:00,644,3.243,-6.985
2022-05-15 9:00,645,50.13,46.65
2022-05-15 10:00,646,67.6,80.8
2022-05-15 11:00,647,383,310.5
2022-05-15 12:00,648,91.2,254.7
2022-05-15 13:00,649,200.3,408.8
2022-05-15 14:00,650,678.5,532.9
2022-05-15 15:00,651,693.3,682.9
2022-05-15 16:00,652,29.87,323.5
2022-05-15 17:00,653,60.74,54.76
2022-05-15 18:00,654,78.44,55.78
2022-05-15 19:00,655,28.14,35.12
2022-05-15 20:00,656,1.495,10.34
2022-05-15 21:00,657,-39.86,-31.77
2022-05-15 22:00,658,-56.07,-50.34
2022-05-15 23:00,659,-61.57,-52.84
2022-05-16 0:00,660,-51.11,-57.21
2022-05-16 1:00,661,-46.13,-49.74
2022-05-16 2:00,662,-59.1,-61.84
2022-05-16 3:00,663,-53.61,-52.36
2022-05-16 4:00,664,-46.38,-50.99
2022-05-16 5:00,665,-33.66,-33.91
2022-05-16 6:00,666,-36.65,-42.39
2022-05-16 7:00,667,-31.17,-19.95
2022-05-16 8:00,668,-18.7,-23.94
2022-05-16 9:00,669,60.34,32.54
2022-05-16 10:00,670,61.33,54.98
2022-05-16 11:00,671,315.6,201.4
2022-05-16 12:00,672,182.7,159.2
2022-05-16 13:00,673,138,157.2
2022-05-16 14:00,674,644.3,648.3
2022-05-16 15:00,675,207.2,476.1
2022-05-16 16:00,676,604.5,361.5
2022-05-16 17:00,677,92.6,275.4
2022-05-16 18:00,678,47.06,24.28
2022-05-16 19:00,679,183.6,85.8
2022-05-16 20:00,680,-69.5,-13.95
2022-05-16 21:00,681,-43.11,-74.12
2022-05-16 22:00,682,-67.56,-54.34
2022-05-16 23:00,683,-61.34,-58.22
2022-05-17 0:00,684,-52.11,-58.85
2022-05-17 1:00,685,-61.61,-61.6
2022-05-17 2:00,686,-57.62,-63.73
2022-05-17 3:00,687,-53.88,-60.86
2022-05-17 4:00,688,-49.38,-70.59
2022-05-17 5:00,689,-57.37,-50.63
2022-05-17 6:00,690,-36.91,-39.16
2022-05-17 7:00,691,-17.96,-32.43
2022-05-17 8:00,692,-1.746,-3.866
2022-05-17 9:00,693,-3.242,-7.358
2022-05-17 10:00,694,50.38,54.12
2022-05-17 11:00,695,200,161.8
2022-05-17 12:00,696,225.9,287.9
2022-05-17 13:00,697,298.4,235.9
2022-05-17 14:00,698,136.1,219.8
2022-05-17 15:00,699,222.3,231.3
2022-05-17 16:00,700,339.9,302.4
2022-05-17 17:00,701,404.6,346.7
2022-05-17 18:00,702,5.481,168.3
2022-05-17 19:00,703,28.41,19.68
2022-05-17 20:00,704,11.96,10.72
2022-05-17 21:00,705,-61.82,-14.96
2022-05-17 22:00,706,-76.8,-73.68
2022-05-17 23:00,707,-81,-79.54
2022-05-18 0:00,708,-69.59,-73.95
2022-05-18 1:00,709,-68.6,-70.09
2022-05-18 2:00,710,-51.64,-57.25
2022-05-18 3:00,711,-66.12,-65.62
2022-05-18 4:00,712,-65.62,-65.12
2022-05-18 5:00,713,-49.41,-55.65
2022-05-18 6:00,714,-28.7,-29.95
2022-05-18 7:00,715,-3.744,-10.48
2022-05-18 8:00,716,28.94,18.22
2022-05-18 9:00,717,110.3,89.7
2022-05-18 10:00,718,54.38,83.3
2022-05-18 11:00,719,116.2,152.6
2022-05-18 12:00,720,59.84,101.7
2022-05-18 13:00,721,514.8,321.5
2022-05-18 14:00,722,113.6,163.1
2022-05-18 15:00,723,-6.729,69.9
2022-05-18 16:00,724,107.5,49.74
2022-05-18 17:00,725,2.992,-38.03
2022-05-18 18:00,726,89.5,239.6
2022-05-18 19:00,727,108.7,116.3
2022-05-18 20:00,728,-44.12,34.53
2022-05-18 21:00,729,-43.39,-17.83
2022-05-18 22:00,730,-45.88,-46.01
2022-05-18 23:00,731,-50.14,-50.01
2022-05-19 0:00,732,-37.91,-42.65
2022-05-19 1:00,733,-67.6,-59.24
2022-05-19 2:00,734,-50.64,-45.78
2022-05-19 3:00,735,-53.89,-53.14
2022-05-19 4:00,736,-68.86,-60.38
2022-05-19 5:00,737,-41.42,-44.66
2022-05-19 6:00,738,-54.64,-52.77
2022-05-19 7:00,739,-20.46,-26.45
2022-05-19 8:00,740,-6.487,2.245
2022-05-19 9:00,741,58.38,73.85
2022-05-19 10:00,742,89.3,65.36
2022-05-19 11:00,743,86.8,72.59
2022-05-19 12:00,744,52.88,64.6
2022-05-19 13:00,745,27.94,32.92
2022-05-19 14:00,746,0.748,7.608
2022-05-19 15:00,747,-1.996,-8.48
2022-05-19 16:00,748,49.39,44.03
2022-05-19 17:00,749,24.45,1.996
2022-05-19 18:00,750,7.734,18.21
2022-05-19 19:00,751,-3.742,-5.114
2022-05-19 20:00,752,-18.96,-12.72
2022-05-19 21:00,753,-26.45,-34.68
2022-05-19 22:00,754,-44.91,-44.04
2022-05-19 23:00,755,-32.93,-34.56
2022-05-20 0:00,756,-19.46,-23.95
2022-05-20 1:00,757,-34.43,-42.66
2022-05-20 2:00,758,-32.44,-32.44
2022-05-20 3:00,759,-19.46,-22.96
2022-05-20 4:00,760,-25.46,-27.2
2022-05-20 5:00,761,-16.22,-14.23
2022-05-20 6:00,762,-34.94,-28.95
2022-05-20 7:00,763,-32.44,-33.19
2022-05-20 8:00,764,-23.96,-20.84
2022-05-20 9:00,765,68.13,-47.79
2022-05-20 10:00,766,54.89,67.86
2022-05-20 11:00,767,22.45,50.65
2022-05-20 12:00,768,214.5,464.1
2022-05-20 13:00,769,228,121.5
2022-05-20 14:00,770,93.3,111.5
2022-05-20 15:00,771,6.98,216.9
2022-05-20 16:00,772,78.28,293.1
2022-05-20 17:00,773,56.84,93.7
2022-05-20 18:00,774,130.9,60.72
2022-05-20 19:00,775,41.9,10.23
2022-05-20 20:00,776,-15.46,-13.22
2022-05-20 21:00,777,-27.94,-23.95
2022-05-20 22:00,778,-32.43,-30.19
2022-05-20 23:00,779,-25.95,-25.95
2022-05-21 0:00,780,-40.42,-33.69
2022-05-21 1:00,781,-57.9,-52.16
2022-05-21 2:00,782,-26.45,-32.32
2022-05-21 3:00,783,-35.69,-28.45
2022-05-21 4:00,784,-31.95,-40.68
2022-05-21 5:00,785,-45.92,-37.94
2022-05-21 6:00,786,-26.46,-29.46
2022-05-21 7:00,787,-7.988,-14.73
2022-05-21 8:00,788,34.45,12.48
2022-05-21 9:00,789,69.38,62.52
2022-05-21 10:00,790,97.8,100.6
2022-05-21 11:00,791,110.5,127.9
2022-05-21 12:00,792,134.9,378.7
2022-05-21 13:00,793,143.6,360.4
2022-05-21 14:00,794,139.1,133.5
2022-05-21 15:00,795,114.2,223.4
2022-05-21 16:00,796,206.9,195.9
2022-05-21 17:00,797,124.1,263.9
2022-05-21 18:00,798,486.9,359.4
2022-05-21 19:00,799,82.2,88.7
2022-05-21 20:00,800,27.16,21.06
2022-05-21 21:00,801,-62.82,-48.11
2022-05-21 22:00,802,-66.84,-68.71
2022-05-21 23:00,803,-50.39,-53.88
2022-05-22 0:00,804,-50.9,-52.27
2022-05-22 1:00,805,-67.36,-68.36
2022-05-22 2:00,806,-66.14,-66.51
2022-05-22 3:00,807,-65.14,-65.14
2022-05-22 4:00,808,-63.9,-64.27
2022-05-22 5:00,809,-62.41,-62.79
2022-05-22 6:00,810,-58.17,-60.54
2022-05-22 7:00,811,-48.93,-51.05
2022-05-22 8:00,812,-39.69,-43.19
2022-05-22 9:00,813,-32.95,-35.45
2022-05-22 10:00,814,-37.44,-38.44
2022-05-22 11:00,815,570.3,532.7
2022-05-22 12:00,816,565,576
2022-05-22 13:00,817,123.1,407.6
2022-05-22 14:00,818,633.8,657.2
2022-05-22 15:00,819,180.3,205.9
2022-05-22 16:00,820,146.9,132.2
2022-05-22 17:00,821,255.5,391.7
2022-05-22 18:00,822,473.1,388.2
2022-05-22 19:00,823,-7.968,163.3
2022-05-22 20:00,824,-57.03,42.7
2022-05-22 21:00,825,-65.28,-42.35
2022-05-22 22:00,826,-76.02,-76.01
2022-05-22 23:00,827,-73.81,-74.3
2022-05-23 0:00,828,-71.56,-72.19
2022-05-23 1:00,829,-71.59,-71.71
2022-05-23 2:00,830,-70.59,-68.84
2022-05-23 3:00,831,-67.36,-70.72
2022-05-23 4:00,832,-66.37,-66.87
2022-05-23 5:00,833,-64.13,-64.37
2022-05-23 6:00,834,-58.64,-61.14
2022-05-23 7:00,835,-47.17,-50.04
2022-05-23 8:00,836,-36.19,-39.31
2022-05-23 9:00,837,-35.93,-33.44
2022-05-23 10:00,838,-35.42,-35.93
2022-05-23 11:00,839,356.4,443.8
2022-05-23 12:00,840,705.5,660.5
2022-05-23 13:00,841,171.7,173
2022-05-23 14:00,842,189.3,295.5
2022-05-23 15:00,843,335,465.6
2022-05-23 16:00,844,68.98,281.5
2022-05-23 17:00,845,327.6,387.4
2022-05-23 18:00,846,162.3,196.7
2022-05-23 19:00,847,65.74,90
2022-05-23 20:00,848,9.71,8.84
2022-05-23 21:00,849,-60.29,-44.47
2022-05-23 22:00,850,-67.28,-67.4
2022-05-23 23:00,851,-63.07,-64.56
2022-05-24 0:00,852,-72.05,-69.3
2022-05-24 1:00,853,-47.13,-55.86
2022-05-24 2:00,854,-42.39,-43.26
2022-05-24 3:00,855,-33.67,-36.91
2022-05-24 4:00,856,-58.12,-49.89
2022-05-24 5:00,857,-40.41,-40.53
2022-05-24 6:00,858,-47.14,-44.9
2022-05-24 7:00,859,-34.42,-26.82
2022-05-24 8:00,860,-38.67,-30.43
2022-05-24 9:00,861,55.63,13.47
2022-05-24 10:00,862,44.4,15.22
2022-05-24 11:00,863,514.9,518
2022-05-24 12:00,864,850,498.9
2022-05-24 13:00,865,652.8,432.5
2022-05-24 14:00,866,176.3,465.5
2022-05-24 15:00,867,490.7,306.1
2022-05-24 16:00,868,164.9,325.5
2022-05-24 17:00,869,153.4,161.6
2022-05-24 18:00,870,99.1,144.2
2022-05-24 19:00,871,24.41,8.72
2022-05-24 20:00,872,15.2,19.31
2022-05-24 21:00,873,-34.39,-35.76
2022-05-24 22:00,874,-64.06,-50.72
2022-05-24 23:00,875,-52.1,-55.59
2022-05-25 0:00,876,-31.67,-39.39
2022-05-25 1:00,877,-34.91,-33.29
2022-05-25 2:00,878,-38.15,-35.66
2022-05-25 3:00,879,-36.67,-39.4
2022-05-25 4:00,880,-26.19,-24.69
2022-05-25 5:00,881,-21.7,-29.68
2022-05-25 6:00,882,-39.66,-38.16
2022-05-25 7:00,883,-3.242,-14.97
2022-05-25 8:00,884,26.69,19.33
2022-05-25 9:00,885,74.06,52.62
2022-05-25 10:00,886,63.34,56.35
2022-05-25 11:00,887,158.8,151.6
2022-05-25 12:00,888,727,597.8
2022-05-25 13:00,889,543.4,403.3
2022-05-25 14:00,890,254.6,201.5
2022-05-25 15:00,891,109.6,158.4
2022-05-25 16:00,892,80.7,51.42
2022-05-25 17:00,893,138,133.9
2022-05-25 18:00,894,32.87,143.5
2022-05-25 19:00,895,325,190.9
2022-05-25 20:00,896,55.05,14.95
2022-05-25 21:00,897,-33.64,-15.7
2022-05-25 22:00,898,-68.53,-58.44
2022-05-25 23:00,899,-53.84,-64.67
2022-05-26 0:00,900,-70.3,-72.92
2022-05-26 1:00,901,-71.55,-65.82
2022-05-26 2:00,902,-69.57,-69.07
2022-05-26 3:00,903,-68.07,-68.32
2022-05-26 4:00,904,-65.1,-63.1
2022-05-26 5:00,905,-65.85,-65.48
2022-05-26 6:00,906,-51.88,-57.49
2022-05-26 7:00,907,-35.17,-39.91
2022-05-26 8:00,908,-8.23,-14.72
2022-05-26 9:00,909,7.732,3.118
2022-05-26 10:00,910,54.36,40.52
2022-05-26 11:00,911,63.59,75.8
2022-05-26 12:00,912,76.06,78.55
2022-05-26 13:00,913,168.5,139.4
2022-05-26 14:00,914,698.8,431.6
2022-05-26 15:00,915,147.2,393.9
2022-05-26 16:00,916,520.7,545.9
2022-05-26 17:00,917,347,182
2022-05-26 18:00,918,38.09,42.94
2022-05-26 19:00,919,20.67,9.46
2022-05-26 20:00,920,33.87,29.76
2022-05-26 21:00,921,-57.05,-48.82
2022-05-26 22:00,922,-66.53,-65.28
2022-05-26 23:00,923,-51.59,-54.82
2022-05-27 0:00,924,-37.14,-40.88
2022-05-27 1:00,925,-30.66,-30.41
2022-05-27 2:00,926,-26.18,-26.92
2022-05-27 3:00,927,-29.17,-24.68
2022-05-27 4:00,928,-30.42,-32.42
2022-05-27 5:00,929,-49.12,-54.61
2022-05-27 6:00,930,-44.14,-45.88
2022-05-27 7:00,931,-16.71,-16.21
2022-05-27 8:00,932,-0.499,13.59
2022-05-27 9:00,933,-9.97,5.112
2022-05-27 10:00,934,0.997,28.93
2022-05-27 11:00,935,474,541
2022-05-27 12:00,936,625.2,559.2
2022-05-27 13:00,937,607.1,438.3
2022-05-27 14:00,938,163.3,148.2
2022-05-27 15:00,939,37.85,69.47
2022-05-27 16:00,940,94.4,242.2
2022-05-27 17:00,941,229.1,176.1
2022-05-27 18:00,942,-36.86,32
2022-05-27 19:00,943,-63.27,-15.57
2022-05-27 20:00,944,0.498,61.42
2022-05-27 21:00,945,-54.33,-47.97
2022-05-27 22:00,946,-75.53,-88.5
2022-05-27 23:00,947,-79.53,-91.6
2022-05-28 0:00,948,-64.33,-77.67
2022-05-28 1:00,949,-37.15,-42.14
2022-05-28 2:00,950,-47.13,-45.51
2022-05-28 3:00,951,-68.08,-64.33
2022-05-28 4:00,952,-56.37,-60.49
2022-05-28 5:00,953,-72.83,-64.97
2022-05-28 6:00,954,-70.83,-71.58
2022-05-28 7:00,955,-54.88,-57
2022-05-28 8:00,956,-47.4,-49.52
2022-05-28 9:00,957,-35.92,-37.67
2022-05-28 10:00,958,-0.748,-17.46
2022-05-28 11:00,959,533.9,579.2
2022-05-28 12:00,960,604.8,596.3
2022-05-28 13:00,961,724.2,713.7
2022-05-28 14:00,962,224.4,311.1
2022-05-28 15:00,963,312.8,402.2
2022-05-28 16:00,964,322.7,372.3
2022-05-28 17:00,965,275.4,389.6
2022-05-28 18:00,966,229.6,255
2022-05-28 19:00,967,41.09,106.4
2022-05-28 20:00,968,-63.76,19.92
2022-05-28 21:00,969,-74.99,-55.56
2022-05-28 22:00,970,-79,-78.25
2022-05-28 23:00,971,-72.04,-73.66
2022-05-29 0:00,972,-70.57,-71.07
2022-05-29 1:00,973,-49.13,-53.62
2022-05-29 2:00,974,-28.68,-28.93
2022-05-29 3:00,975,-30.68,-29.06
2022-05-29 4:00,976,-31.18,-30.68
2022-05-29 5:00,977,-31.68,-30.68
2022-05-29 6:00,978,-21.7,-25.19
2022-05-29 7:00,979,3.741,-4.24
2022-05-29 8:00,980,36.92,24.32
2022-05-29 9:00,981,27.93,39.53
2022-05-29 10:00,982,139.6,116.1
2022-05-29 11:00,983,137.6,130.1
2022-05-29 12:00,984,130.8,140.5
2022-05-29 13:00,985,325.5,246.2
2022-05-29 14:00,986,122.6,211.3
2022-05-29 15:00,987,209.8,193.3
2022-05-29 16:00,988,328,358.2
2022-05-29 17:00,989,176.3,165.1
2022-05-29 18:00,990,51.06,41.96
2022-05-29 19:00,991,-48.34,-39.99
2022-05-29 20:00,992,-30.15,-36.63
2022-05-29 21:00,993,-56.09,-54.84
2022-05-29 22:00,994,-51.86,-59.71
2022-05-29 23:00,995,-45.13,-48.87
2022-05-30 0:00,996,-69.82,-62.46
2022-05-30 1:00,997,-43.89,-43.64
2022-05-30 2:00,998,-46.63,-45.13
2022-05-30 3:00,999,-50.14,-50.38
2022-05-30 4:00,1000,-41.9,-47.76
2022-05-30 5:00,1001,-30.93,-36.79
2022-05-30 6:00,1002,-24.69,-32.55
2022-05-30 7:00,1003,-8.98,-7.607
2022-05-30 8:00,1004,-11.97,-6.111
2022-05-30 9:00,1005,0.748,-1.372
2022-05-30 10:00,1006,22.45,16.34
2022-05-30 11:00,1007,35.92,15.46
2022-05-30 12:00,1008,4.488,4.488
2022-05-30 13:00,1009,40.89,97.5
2022-05-30 14:00,1010,56.6,137
2022-05-30 15:00,1011,694.7,358.6
2022-05-30 16:00,1012,131.1,79.53
2022-05-30 17:00,1013,97.7,48.74
2022-05-30 18:00,1014,-8.98,8.6
2022-05-30 19:00,1015,-11.47,105.2
2022-05-30 20:00,1016,-27.93,-23.94
2022-05-30 21:00,1017,-56.1,-45.51
2022-05-30 22:00,1018,-40.41,-47.13
2022-05-30 23:00,1019,-56.87,-54.37
2022-05-31 0:00,1020,-41.9,-39.41
2022-05-31 1:00,1021,-47.9,-42.16
2022-05-31 2:00,1022,-63.36,-62.62
2022-05-31 3:00,1023,-61.38,-61.88
2022-05-31 4:00,1024,-57.39,-58.88
2022-05-31 5:00,1025,-27.45,-32.94
2022-05-31 6:00,1026,-18.97,-21.46
2022-05-31 7:00,1027,4.491,-3.369
2022-05-31 8:00,1028,40.17,29.82
2022-05-31 9:00,1029,78.83,73.1
2022-05-31 10:00,1030,141.7,127.1
2022-05-31 11:00,1031,166.6,196.7
2022-05-31 12:00,1032,256.7,440.8
2022-05-31 13:00,1033,166.4,146.3
2022-05-31 14:00,1034,73.01,111.5
2022-05-31 15:00,1035,345.6,300.9
2022-05-31 16:00,1036,163.9,199
2022-05-31 17:00,1037,383.1,344.1
2022-05-31 18:00,1038,76.7,85
2022-05-31 19:00,1039,3.985,100.5
2022-05-31 20:00,1040,-8.97,0.995
2022-05-31 21:00,1041,-22.92,-18.44
2022-05-31 22:00,1042,-28.66,-28.28
2022-05-31 23:00,1043,-27.92,-28.17
2022-06-01 0:00,1044,-29.42,-29.04
2022-06-01 1:00,1045,-22.44,-23.69
2022-06-01 2:00,1046,-63.84,-42.39
2022-06-01 3:00,1047,-48.62,-53.86
2022-06-01 4:00,1048,-30.17,-33.04
2022-06-01 5:00,1049,-25.94,-27.94
2022-06-01 6:00,1050,-17.96,-21.2
2022-06-01 7:00,1051,-24.44,-28.81
2022-06-01 8:00,1052,0,-14.72
2022-06-01 9:00,1053,37.41,32.05
2022-06-01 10:00,1054,95.3,74.31
2022-06-01 11:00,1055,140.6,157.5
2022-06-01 12:00,1056,630.5,359.4
2022-06-01 13:00,1057,22.92,354.8
2022-06-01 14:00,1058,446.5,260.4
2022-06-01 15:00,1059,616.1,609.9
2022-06-01 16:00,1060,97.6,126.3
2022-06-01 17:00,1061,151.9,129
2022-06-01 18:00,1062,-5.479,73.23
2022-06-01 19:00,1063,19.93,15.44
2022-06-01 20:00,1064,3.986,5.979
2022-06-01 21:00,1065,-31.89,-19.19
2022-06-01 22:00,1066,-43.36,-39.25
2022-06-01 23:00,1067,-56.34,-51.1
2022-06-02 0:00,1068,-66.81,-64.32
2022-06-02 1:00,1069,-43.39,-47.88
2022-06-02 2:00,1070,-48.87,-48.75
2022-06-02 3:00,1071,-51.88,-47.14
2022-06-02 4:00,1072,-41.4,-42.03
2022-06-02 5:00,1073,-41.65,-38.78
2022-06-02 6:00,1074,-27.19,-31.43
2022-06-02 7:00,1075,0.998,-6.984
2022-06-02 8:00,1076,40.91,27.06
2022-06-02 9:00,1077,28.43,48.39
2022-06-02 10:00,1078,64.84,58.6
2022-06-02 11:00,1079,575.4,332.6
2022-06-02 12:00,1080,24.16,309.6
2022-06-02 13:00,1081,197.8,163.4
2022-06-02 14:00,1082,63.75,156.2
2022-06-02 15:00,1083,206.2,299.2
2022-06-02 16:00,1084,348.9,243.9
2022-06-02 17:00,1085,113.5,189
2022-06-02 18:00,1086,167.4,138.5
2022-06-02 19:00,1087,64.26,61.51
2022-06-02 20:00,1088,40.85,45.58
2022-06-02 21:00,1089,-28.4,-21.42
2022-06-02 22:00,1090,-59.05,-54.69
2022-06-02 23:00,1091,-67.53,-65.04
2022-06-03 0:00,1092,-65.81,-66.06
2022-06-03 1:00,1093,-65.58,-65.95
2022-06-03 2:00,1094,-63.34,-63.96
2022-06-03 3:00,1095,-63.1,-63.84
2022-06-03 4:00,1096,-59.86,-60.98
2022-06-03 5:00,1097,-57.87,-57.99
2022-06-03 6:00,1098,-49.64,-52.25
2022-06-03 7:00,1099,-43.41,-46.77
2022-06-03 8:00,1100,-28.44,-33.18
2022-06-03 9:00,1101,-19.95,-17.71
2022-06-03 10:00,1102,-7.982,-14.72
2022-06-03 11:00,1103,483.5,385.7
2022-06-03 12:00,1104,669.6,672.4
2022-06-03 13:00,1105,645.9,642.2
2022-06-03 14:00,1106,226.1,239.5
2022-06-03 15:00,1107,168.8,187.7
2022-06-03 16:00,1108,41.84,31.75
2022-06-03 17:00,1109,163.9,150.2
2022-06-03 18:00,1110,114.6,165.9
2022-06-03 19:00,1111,208.7,158.9
2022-06-03 20:00,1112,2.74,4.608
2022-06-03 21:00,1113,-25.91,-21.67
2022-06-03 22:00,1114,-53.57,-49.08
2022-06-03 23:00,1115,-41.37,-42.74
2022-06-04 0:00,1116,-43.11,-40.12
2022-06-04 1:00,1117,-35.65,-39.88
2022-06-04 2:00,1118,-28.17,-29.67
2022-06-04 3:00,1119,-26.43,-27.55
2022-06-04 4:00,1120,-31.16,-31.16
2022-06-04 5:00,1121,-32.92,-33.66
2022-06-04 6:00,1122,-22.94,-26.43
2022-06-04 7:00,1123,4.987,-7.231
2022-06-04 8:00,1124,49.87,33.42
2022-06-04 9:00,1125,93.2,76.28
2022-06-04 10:00,1126,142.1,133.6
2022-06-04 11:00,1127,274.6,245.1
2022-06-04 12:00,1128,387.6,389.9
2022-06-04 13:00,1129,309.8,302.5
2022-06-04 14:00,1130,162.8,360.3
2022-06-04 15:00,1131,346.9,225.2
2022-06-04 16:00,1132,96.1,136.7
2022-06-04 17:00,1133,147.9,143.2
2022-06-04 18:00,1134,203.7,181.5
2022-06-04 19:00,1135,15.69,48.43
2022-06-04 20:00,1136,-37.36,-18.43
2022-06-04 21:00,1137,-73,-57.55
2022-06-04 22:00,1138,-41.36,-42.36
2022-06-04 23:00,1139,-20.68,-35.88
2022-06-05 0:00,1140,-25.92,-24.17
2022-06-05 1:00,1141,-18.95,-22.68
2022-06-05 2:00,1142,-16.45,-20.19
2022-06-05 3:00,1143,-14.46,-14.83
2022-06-05 4:00,1144,-16.7,-18.57
2022-06-05 5:00,1145,-19.45,-16.08
2022-06-05 6:00,1146,-13.72,-13.84
2022-06-05 7:00,1147,-5.985,-6.234
2022-06-05 8:00,1148,20.7,19.08
2022-06-05 9:00,1149,59.35,44.64
2022-06-05 10:00,1150,45.37,51.61
2022-06-05 11:00,1151,118.9,88.2
2022-06-05 12:00,1152,143.3,116.8
2022-06-05 13:00,1153,146.8,144.2
2022-06-05 14:00,1154,93.4,52.7
2022-06-05 15:00,1155,93.4,119.1
2022-06-05 16:00,1156,46.84,31.02
2022-06-05 17:00,1157,75.01,63.67
2022-06-05 18:00,1158,48.84,43.61
2022-06-05 19:00,1159,19.19,24.55
2022-06-05 20:00,1160,-6.479,0.374
2022-06-05 21:00,1161,-27.16,-28.03
2022-06-05 22:00,1162,-36.38,-33.14
2022-06-05 23:00,1163,-43.38,-35.9
2022-06-06 0:00,1164,-52.85,-50.48
2022-06-06 1:00,1165,-37.4,-47.62
2022-06-06 2:00,1166,-60.35,-47.25
2022-06-06 3:00,1167,-61.34,-60.34
2022-06-06 4:00,1168,-31.43,-44.64
2022-06-06 5:00,1169,-53.13,-46.64
2022-06-06 6:00,1170,-46.39,-46.39
2022-06-06 7:00,1171,-32.92,-38.54
2022-06-06 8:00,1172,13.72,5.612
2022-06-06 9:00,1173,30.17,25.81
2022-06-06 10:00,1174,138.9,105.6
2022-06-06 11:00,1175,374.9,238.7
2022-06-06 12:00,1176,479.9,303.9
2022-06-06 13:00,1177,189.4,182
2022-06-06 14:00,1178,5.481,33.39
2022-06-06 15:00,1179,13.96,7.102
2022-06-06 16:00,1180,58.81,46.97
2022-06-06 17:00,1181,43.36,21.43
2022-06-06 18:00,1182,39.87,62.8
2022-06-06 19:00,1183,16.45,21.43
2022-06-06 20:00,1184,-14.21,-6.98
2022-06-06 21:00,1185,-18.95,-19.44
2022-06-06 22:00,1186,-20.44,-19.2
2022-06-06 23:00,1187,-21.45,-23.44
2022-06-07 0:00,1188,-18.7,-17.83
2022-06-07 1:00,1189,-18.2,-19.08
2022-06-07 2:00,1190,-22.44,-23.19
2022-06-07 3:00,1191,-23.45,-22.07
2022-06-07 4:00,1192,-17.46,-18.46
2022-06-07 5:00,1193,-13.97,-16.96
2022-06-07 6:00,1194,-7.233,-8.98
2022-06-07 7:00,1195,-3.492,-7.233
2022-06-07 8:00,1196,0.748,0.748
2022-06-07 9:00,1197,40.91,30.93
2022-06-07 10:00,1198,86.6,74.95
2022-06-07 11:00,1199,153.6,174.5
2022-06-07 12:00,1200,198.9,193.2
2022-06-07 13:00,1201,146.5,411.7
2022-06-07 14:00,1202,282.5,284.5
2022-06-07 15:00,1203,127,440.4
2022-06-07 16:00,1204,222.1,189.1
2022-06-07 17:00,1205,107.1,108.8
2022-06-07 18:00,1206,112.1,123.8
2022-06-07 19:00,1207,57.04,75.47
2022-06-07 20:00,1208,50.83,37.12
2022-06-07 21:00,1209,-57.8,-54.81
2022-06-07 22:00,1210,-64.79,-63.05
2022-06-07 23:00,1211,-65.31,-65.31
2022-06-08 0:00,1212,-59.35,-61.58
2022-06-08 1:00,1213,-51.37,-55.73
2022-06-08 2:00,1214,-58.86,-57.11
2022-06-08 3:00,1215,-46.39,-52.38
2022-06-08 4:00,1216,-40.9,-42.65
2022-06-08 5:00,1217,-33.92,-33.92
2022-06-08 6:00,1218,-21.95,-24.44
2022-06-08 7:00,1219,-5.986,-7.981
2022-06-08 8:00,1220,17.21,8.23
2022-06-08 9:00,1221,72.09,46.14
2022-06-08 10:00,1222,157.6,132.3
2022-06-08 11:00,1223,133.4,143.6
2022-06-08 12:00,1224,352.9,415.9
2022-06-08 13:00,1225,676.7,710.3
2022-06-08 14:00,1226,197.6,476.7
2022-06-08 15:00,1227,236.2,414.5
2022-06-08 16:00,1228,-44.82,172.8
2022-06-08 17:00,1229,537.4,529.6
2022-06-08 18:00,1230,26.39,117.9
2022-06-08 19:00,1231,134,67.36
2022-06-08 20:00,1232,-31.38,-0.874
2022-06-08 21:00,1233,-47.84,2.237
2022-06-08 22:00,1234,-59.8,-58.31
2022-06-08 23:00,1235,-69.28,-63.8
2022-06-09 0:00,1236,-62.82,-65.3
2022-06-09 1:00,1237,-45.87,-54.84
2022-06-09 2:00,1238,-58.84,-53.85
2022-06-09 3:00,1239,-39.9,-42.64
2022-06-09 4:00,1240,-59.1,-54.49
2022-06-09 5:00,1241,-58.85,-57.23
2022-06-09 6:00,1242,-51.37,-54.61
2022-06-09 7:00,1243,-39.41,-38.41
2022-06-09 8:00,1244,-47.39,-43.65
2022-06-09 9:00,1245,-17.45,-30.18
2022-06-09 10:00,1246,68.08,24.81
2022-06-09 11:00,1247,295.7,324.4
2022-06-09 12:00,1248,245.2,224.9
2022-06-09 13:00,1249,686.7,532.1
2022-06-09 14:00,1250,725.8,700.6
2022-06-09 15:00,1251,467.4,420.1
