Plot Title: HOBO2,,,,,,,
#,"Date Time, GMT-06:00","Rain, mm (LGR S/N: 10743533, SEN S/N: 523303, LBL: Rain Gauge )","Temp, °C (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Temperature)","RH, % (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Relative Humidity)","Wind Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","Gust Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","DewPt, °C (LGR S/N: 10743533, SEN S/N: 10698881)"
11648,2001-09-22 5:30,0,-2.83,59.5,2.52,11.07,-9.6
11649,2001-09-22 6:00,0,-2.859,63.8,2.52,11.07,-8.8
11650,2001-09-22 6:30,0,-2.888,55.3,1.51,7.55,-10.6
11651,2001-09-22 7:00,0,-2.508,62.2,2.01,8.56,-8.7
11652,2001-09-22 7:30,0,-2.976,56.9,1.51,7.05,-10.3
11653,2001-09-22 8:00,0,-3.035,56.4,1.51,7.05,-10.5
11654,2001-09-22 8:30,0,-2.189,54.5,1.51,7.05,-10.1
11655,2001-09-22 9:00,0,-1.986,54.6,1.51,8.05,-9.9
11656,2001-09-22 9:30,0,-1.641,53.8,1.51,6.54,-9.8
11657,2001-09-22 10:00,0,-1.641,54.6,1.01,6.54,-9.6
11658,2001-09-22 10:30,0,-1.441,55.2,1.01,7.05,-9.3
11659,2001-09-22 11:00,0,-0.704,54.3,1.51,7.05,-8.8
11660,2001-09-22 11:30,0,0.907,51.4,2.01,8.05,-8
11661,2001-09-22 12:00,0,0.632,49.8,2.01,11.07,-8.6
11662,2001-09-22 12:30,0,2.262,45.1,2.01,9.06,-8.4
11663,2001-09-22 13:00,0,2.903,43.7,2.01,9.56,-8.2
11664,2001-09-22 13:30,0,2.983,43.5,2.01,13.09,-8.2
11665,2001-09-22 14:00,0.2,2.37,44.5,2.01,9.06,-8.5
11666,2001-09-22 14:30,0,2.744,43.5,2.52,13.09,-8.4
11667,2001-09-22 15:00,0,3.775,37.8,1.51,8.56,-9.3
11668,2001-09-22 15:30,0,3.512,38.4,1.51,7.05,-9.3
11669,2001-09-22 16:00,0,3.749,37.9,2.01,12.58,-9.3
11670,2001-09-22 16:30,0,2.717,42.4,2.01,8.56,-8.8
11671,2001-09-22 17:00,0,2.877,41,2.01,11.58,-9.1
11672,2001-09-22 17:30,0,2.45,42.3,1.51,7.55,-9.1
11673,2001-09-22 18:00,0,2.477,44.2,0.5,6.54,-8.5
11674,2001-09-22 18:30,0,-0.06,54.5,0.5,7.05,-8.1
11675,2001-09-22 19:00,0,0.907,53.5,0,3.02,-7.5
11676,2001-09-22 19:30,0,2.584,48,1.51,9.06,-7.3
11677,2001-09-22 20:00,0,2.797,48.1,1.51,8.05,-7.1
11678,2001-09-22 20:30,0,2.423,50,0.5,6.04,-6.9
11679,2001-09-22 21:00,0,2.236,50.2,1.51,8.05,-7.1
11680,2001-09-22 21:30,0,1.886,52.2,1.01,7.05,-6.9
11681,2001-09-22 22:00,0,2.53,50.3,1.51,10.57,-6.8
11682,2001-09-22 22:30,0,2.69,50,2.01,10.07,-6.7
11683,2001-09-22 23:00,0,3.009,48.3,2.52,12.08,-6.8
11684,2001-09-22 23:30,0,4.376,42.8,2.01,8.56,-7.2
11685,2001-10-22 0:00,0,4.011,43,1.51,10.07,-7.4
11686,2001-10-22 0:30,0,4.558,40.3,1.51,7.05,-7.8
11687,2001-10-22 1:00,0,4.792,38.4,2.01,7.05,-8.2
11688,2001-10-22 1:30,0,5.024,37.2,2.01,7.05,-8.4
11689,2001-10-22 2:00,0,4.999,36.9,1.51,9.56,-8.5
11690,2001-10-22 2:30,0,3.906,41,0.5,5.54,-8.1
11691,2001-10-22 3:00,0,4.063,39,0.5,7.55,-8.6
11692,2001-10-22 3:30,0,3.538,40.5,0.5,5.03,-8.6
11693,2001-10-22 4:00,0,4.141,39,0.5,4.03,-8.6
11694,2001-10-22 4:30,0,3.775,37.9,0.5,7.05,-9.3
11695,2001-10-22 5:00,0,2.717,41.2,1.01,5.54,-9.2
11696,2001-10-22 5:30,0,2.503,41.6,1.01,6.04,-9.2
11697,2001-10-22 6:00,0,2.584,40.6,1.01,6.54,-9.5
11698,2001-10-22 6:30,0,3.009,39,1.01,6.04,-9.6
11699,2001-10-22 7:00,0,2.983,39.5,2.01,7.55,-9.4
11700,2001-10-22 7:30,0,2.343,39.8,1.01,7.55,-9.9
11701,2001-10-22 8:00,0,2.423,40.5,1.01,8.05,-9.6
11702,2001-10-22 8:30,0,2.45,39.4,1.51,8.05,-10
11703,2001-10-22 9:00,0,1.805,41.4,0.5,5.03,-9.9
11704,2001-10-22 9:30,0,-0.676,51.7,1.51,6.04,-9.4
11705,2001-10-22 10:00,0,-2.16,57.2,1.01,5.03,-9.5
11706,2001-10-22 10:30,0,-2.479,59.1,1.01,5.03,-9.4
11707,2001-10-22 11:00,0,-2.276,58.2,0.5,6.04,-9.4
11708,2001-10-22 11:30,0,-1.47,57.4,0,4.03,-8.8
11709,2001-10-22 12:00,0,1.994,46.1,0.5,3.02,-8.4
11710,2001-10-22 12:30,0,4.194,37.7,1.01,8.56,-9
11711,2001-10-22 13:00,0,2.236,42.2,2.52,9.06,-9.3
11712,2001-10-22 13:30,0,0.329,49,2.52,8.56,-9.1
11713,2001-10-22 14:00,0,1.071,48.7,0.5,4.03,-8.5
11714,2001-10-22 14:30,0,3.168,40.9,0.5,6.54,-8.8
11715,2001-10-22 15:00,0,3.485,39.8,0.5,4.53,-8.9
11716,2001-10-22 15:30,0,3.38,38.5,1.51,8.05,-9.4
11717,2001-10-22 16:00,0,3.195,38.2,2.01,8.05,-9.7
11718,2001-10-22 16:30,0,2.77,40,0.5,6.54,-9.5
11719,2001-10-22 17:00,0,2.69,39.2,1.01,8.56,-9.8
11720,2001-10-22 17:30,0,3.089,38.8,1.01,12.08,-9.6
11721,2001-10-22 18:00,0,2.85,42.6,1.51,8.05,-8.6
11722,2001-10-22 18:30,0,2.823,44.4,1.01,6.54,-8.1
11723,2001-10-22 19:00,0,2.343,48.4,2.01,9.06,-7.4
11724,2001-10-22 19:30,0,2.61,48.1,2.52,14.09,-7.3
11725,2001-10-22 20:00,0,2.584,48.2,2.52,10.57,-7.3
11726,2001-10-22 20:30,0,2.903,47,2.01,14.59,-7.3
11727,2001-10-22 21:00,0,2.289,49.6,1.51,7.55,-7.2
11728,2001-10-22 21:30,0,2.85,46.3,1.01,6.54,-7.5
11729,2001-10-22 22:00,0,2.983,44.6,1.51,7.55,-7.9
11730,2001-10-22 22:30,0,3.38,42.6,2.01,10.57,-8.1
11731,2001-10-22 23:00,0,3.327,41.9,2.01,11.07,-8.4
11732,2001-10-22 23:30,0,3.168,43.3,1.01,8.56,-8.1
11733,2001-11-22 0:00,0,3.88,41.7,2.01,12.58,-7.9
11734,2001-11-22 0:30,0,3.643,43.6,2.01,9.56,-7.6
11735,2001-11-22 1:00,0,3.195,44.4,2.01,12.58,-7.8
11736,2001-11-22 1:30,0,2.61,47.2,2.01,9.56,-7.5
11737,2001-11-22 2:00,0,2.664,46.7,0.5,8.05,-7.6
11738,2001-11-22 2:30,0,2.956,46.7,2.01,10.57,-7.3
11739,2001-11-22 3:00,0,3.168,45.8,2.01,10.57,-7.4
11740,2001-11-22 3:30,0,3.985,43.2,2.52,13.09,-7.4
11741,2001-11-22 4:00,0,4.037,45.6,2.01,11.58,-6.6
11742,2001-11-22 4:30,0,4.141,45.2,1.51,13.59,-6.7
11743,2001-11-22 5:00,0,4.74,43.7,2.01,17.61,-6.6
11744,2001-11-22 5:30,0,4.48,46.6,2.52,11.58,-6
11745,2001-11-22 6:00,0,3.958,48.6,2.01,10.57,-5.9
11746,2001-11-22 6:30,0,3.248,51,1.01,7.55,-5.9
11747,2001-11-22 7:00,0,3.459,51.7,1.51,8.05,-5.5
11748,2001-11-22 7:30,0,2.53,58.7,1.01,10.07,-4.7
11749,2001-11-22 8:00,0,2.37,61.1,0,5.03,-4.4
11750,2001-11-22 8:30,0,2.423,61.6,0,5.03,-4.2
11751,2001-11-22 9:00,0,1.67,66.3,0,4.53,-3.9
11752,2001-11-22 9:30,0,2.69,59.7,1.01,5.03,-4.4
11753,2001-11-22 10:00,0,3.089,58.4,0.5,6.54,-4.3
11754,2001-11-22 10:30,0,2.983,59.2,0.5,6.04,-4.2
11755,2001-11-22 11:00,0,3.221,57,1.01,5.54,-4.5
11756,2001-11-22 11:30,0,4.662,48.4,2.01,14.09,-5.3
11757,2001-11-22 12:00,0,4.818,48,2.52,14.59,-5.3
11758,2001-11-22 12:30,0,5.591,45,2.52,15.6,-5.4
11759,2001-11-22 13:00,0,5.565,42.6,3.02,14.59,-6.1
11760,2001-11-22 13:30,0,5.591,41.8,3.02,15.1,-6.4
11761,2001-11-22 14:00,0,5.462,42.3,2.01,11.07,-6.3
11762,2001-11-22 14:30,0,5.385,42.8,1.01,9.06,-6.2
11763,2001-11-22 15:00,0,4.921,45.7,1.01,8.56,-5.8
11764,2001-11-22 15:30,0.4,5.05,45,1.01,9.56,-5.9
11765,2001-11-22 16:00,0.4,4.766,45.7,1.01,9.06,-6
11766,2001-11-22 16:30,0,4.818,45.2,1.51,8.05,-6
11767,2001-11-22 17:00,0,4.48,57.2,1.51,10.07,-3.2
11768,2001-11-22 17:30,0.2,4.22,49.1,2.01,9.56,-5.5
11769,2001-11-22 18:00,0,4.454,46.8,2.01,9.06,-5.9
11770,2001-11-22 18:30,0,4.298,48.5,2.52,12.08,-5.6
11771,2001-11-22 19:00,0,4.35,48.4,3.02,11.58,-5.6
11772,2001-11-22 19:30,0,4.168,48.9,2.52,9.06,-5.6
11773,2001-11-22 20:00,0,4.194,48.4,2.01,9.56,-5.7
11774,2001-11-22 20:30,0,4.22,48.9,2.52,12.58,-5.6
11775,2001-11-22 21:00,0,4.402,47.2,2.01,10.57,-5.9
11776,2001-11-22 21:30,0.2,4.115,49,1.51,9.56,-5.6
11777,2001-11-22 22:00,0,4.22,48.1,2.01,11.58,-5.8
11778,2001-11-22 22:30,0,3.985,49,1.51,9.56,-5.8
11779,2001-11-22 23:00,0,3.67,50.4,1.01,8.05,-5.7
11780,2001-11-22 23:30,0,3.009,53.6,0,6.04,-5.5
11781,2001-12-22 0:00,0,2.77,54.9,0,4.03,-5.4
11782,2001-12-22 0:30,0,2.236,57.9,0,4.53,-5.2
11783,2001-12-22 1:00,0,1.507,62.1,0,2.01,-5
11784,2001-12-22 1:30,0,3.722,54.6,0,4.03,-4.6
11785,2001-12-22 2:00,0,3.906,55,1.01,7.05,-4.3
11786,2001-12-22 2:30,0,5.154,50.1,1.01,8.56,-4.4
11787,2001-12-22 3:00,0,5.488,48.6,1.51,8.56,-4.5
11788,2001-12-22 3:30,0,5.847,48.5,1.51,7.55,-4.2
11789,2001-12-22 4:00,0.2,5.591,49.7,1.01,10.07,-4.1
11790,2001-12-22 4:30,0.2,6.077,47.9,1.51,12.58,-4.1
11791,2001-12-22 5:00,0.4,6,48.7,1.51,10.07,-4
11792,2001-12-22 5:30,0.2,5.796,49.9,1.01,10.07,-3.8
11793,2001-12-22 6:00,0.4,6.102,49.8,1.51,9.06,-3.6
11794,2001-12-22 6:30,0.4,6.433,48,1.51,7.55,-3.8
11795,2001-12-22 7:00,0.6,6.026,48.7,1.51,11.07,-4
11796,2001-12-22 7:30,0.4,6.357,46.3,2.52,10.07,-4.3
11797,2001-12-22 8:00,0.2,6.433,45.9,2.52,11.07,-4.4
11798,2001-12-22 8:30,0,6.077,46.8,1.51,10.07,-4.4
11799,2001-12-22 9:00,0,6.179,45.4,2.01,10.07,-4.7
11800,2001-12-22 9:30,0,6.433,44.1,2.52,10.07,-4.9
11801,2001-12-22 10:00,0,6.026,44.9,2.01,10.07,-5
11802,2001-12-22 10:30,0,6.382,43.9,1.51,9.06,-5
11803,2001-12-22 11:00,0,6.636,43,2.52,9.56,-5
11804,2001-12-22 11:30,0,6.484,44.3,2.01,11.58,-4.8
11805,2001-12-22 12:00,0,7.217,42.3,1.01,8.56,-4.7
11806,2001-12-22 12:30,0,7.343,42.7,1.01,9.06,-4.5
11807,2001-12-22 13:00,0,7.343,42.6,1.51,10.57,-4.5
11808,2001-12-22 13:30,0,7.393,43.1,1.01,9.06,-4.3
11809,2001-12-22 14:00,0,7.041,45.4,1.01,9.06,-4
11810,2001-12-22 14:30,0,6.737,47.4,1.01,5.54,-3.7
11811,2001-12-22 15:00,0,6.788,47.5,1.01,8.05,-3.6
11812,2001-12-22 15:30,0,6.255,51,1.01,7.55,-3.1
11813,2001-12-22 16:00,0,6.077,53.3,1.01,8.05,-2.7
11814,2001-12-22 16:30,0,5.642,56.1,0.5,5.03,-2.4
11815,2001-12-22 17:00,0,5.308,58.3,0,2.52,-2.2
11816,2001-12-22 17:30,0,4.532,62.1,0,4.53,-2.1
11817,2001-12-22 18:00,0,4.246,65.3,0.5,4.53,-1.7
11818,2001-12-22 18:30,0,3.801,68.4,0.5,4.03,-1.5
11819,2001-12-22 19:00,0,3.406,71,0,2.01,-1.3
11820,2001-12-22 19:30,0,3.485,71,0,1.51,-1.3
11821,2001-12-22 20:00,0,3.354,72.2,0,2.52,-1.2
11822,2001-12-22 20:30,0,2.77,73.7,0,3.52,-1.5
11823,2001-12-22 21:00,0,3.221,74.4,0,3.52,-0.9
11824,2001-12-22 21:30,0,1.913,77.7,0,1.51,-1.6
11825,2001-12-22 22:00,0,1.778,78.6,0,1.51,-1.5
11826,2001-12-22 22:30,0,1.967,78,0,1.51,-1.5
11827,2001-12-22 23:00,0,2.85,76,0,1.51,-1
11828,2001-12-22 23:30,0,3.749,73.5,0,2.52,-0.5
11829,01/13/22 12:00:00 AM,0,2.584,77.5,0,3.02,-0.9
11830,01/13/22 12:30:00 AM,0,2.557,78.2,0,3.02,-0.9
11831,01/13/22 01:00:00 AM,0,2.182,79.8,0,1.51,-0.9
11832,01/13/22 01:30:00 AM,0,2.69,79.2,0,3.02,-0.5
11833,01/13/22 02:00:00 AM,0,4.844,72.8,0,4.03,0.4
11834,01/13/22 02:30:00 AM,0,8.12,57.9,0.5,9.06,0.3
11835,01/13/22 03:00:00 AM,0,8.02,55.9,1.01,6.04,-0.2
11836,01/13/22 03:30:00 AM,0,7.92,53.3,1.01,8.56,-1
11837,01/13/22 04:00:00 AM,0,8.02,52.2,1.01,6.54,-1.2
11838,01/13/22 04:30:00 AM,0,7.745,52.5,1.01,7.05,-1.4
11839,01/13/22 05:00:00 AM,0,7.92,51.2,2.01,10.57,-1.5
11840,01/13/22 05:30:00 AM,0,8.17,49.8,1.51,9.56,-1.7
11841,01/13/22 06:00:00 AM,0,7.645,51.2,1.01,6.04,-1.8
11842,01/13/22 06:30:00 AM,0,7.645,50.3,0.5,6.04,-2
11843,01/13/22 07:00:00 AM,0,6.357,53.7,0.5,4.53,-2.3
11844,01/13/22 07:30:00 AM,0,4.921,57.4,0.5,5.54,-2.8
11845,01/13/22 08:00:00 AM,0,7.444,49,1.01,9.06,-2.6
11846,01/13/22 08:30:00 AM,0,7.519,46.5,1.01,7.55,-3.2
11847,01/13/22 09:00:00 AM,0,7.92,42.7,1.01,9.06,-4
11848,01/13/22 09:30:00 AM,0,7.97,40.5,1.01,7.55,-4.6
11849,01/13/22 10:00:00 AM,0,6.99,44.8,1.01,9.56,-4.2
11850,01/13/22 10:30:00 AM,0,7.318,42,0.5,8.05,-4.7
11851,01/13/22 11:00:00 AM,0,6.051,47.8,0.5,4.53,-4.2
11852,01/13/22 11:30:00 AM,0,8.543,41,0,4.03,-4
11853,01/13/22 12:00:00 PM,0,8.22,39.8,1.51,11.07,-4.6
11854,01/13/22 12:30:00 PM,0,7.97,40.4,1.01,7.55,-4.7
11855,01/13/22 01:00:00 PM,0,7.745,41.8,1.01,8.56,-4.4
11856,01/13/22 01:30:00 PM,0,7.77,41.4,1.01,7.05,-4.5
11857,01/13/22 02:00:00 PM,0,7.444,42,0.5,6.04,-4.6
11858,01/13/22 02:30:00 PM,0,7.242,43.5,1.01,5.03,-4.3
11859,01/13/22 03:00:00 PM,0,7.469,43.1,0.5,4.53,-4.3
11860,01/13/22 03:30:00 PM,0,6.763,47.2,0,3.02,-3.7
11861,01/13/22 04:00:00 PM,0,6.712,47.1,0,3.02,-3.8
11862,01/13/22 04:30:00 PM,0,4.714,58.5,0,1.01,-2.7
11863,01/13/22 05:00:00 PM,0,4.037,65.6,0.5,4.53,-1.8
11864,01/13/22 05:30:00 PM,0,3.406,69.1,0.5,3.52,-1.7
11865,01/13/22 06:00:00 PM,0,3.036,70.3,0,3.02,-1.8
11866,01/13/22 06:30:00 PM,0,1.913,74.1,0,1.01,-2.2
11867,01/13/22 07:00:00 PM,0,0.797,77.6,0,1.01,-2.7
11868,01/13/22 07:30:00 PM,0,1.615,76.7,0,1.01,-2
11869,01/13/22 08:00:00 PM,0,1.94,76.5,0,2.01,-1.8
11870,01/13/22 08:30:00 PM,0,1.805,77,0,1.01,-1.8
11871,01/13/22 09:00:00 PM,0,1.751,77.4,0,1.01,-1.8
11872,01/13/22 09:30:00 PM,0,1.208,79.9,0,1.01,-1.9
11873,01/13/22 10:00:00 PM,0,1.126,79.8,0,1.51,-2
11874,01/13/22 10:30:00 PM,0,1.371,78.8,0,1.01,-1.9
11875,01/13/22 11:00:00 PM,0,1.208,78.3,0,1.51,-2.1
11876,01/13/22 11:30:00 PM,0,0.797,79.6,0,2.01,-2.3
11877,01/14/22 12:00:00 AM,0,0.742,79.5,0,2.52,-2.4
11878,01/14/22 12:30:00 AM,0,0.605,80.4,0,0.5,-2.4
11879,01/14/22 01:00:00 AM,0,0.66,81.1,0,0.5,-2.2
11880,01/14/22 01:30:00 AM,0,0.605,81.4,0,0.5,-2.2
11881,01/14/22 02:00:00 AM,0,0.577,81.7,0,0.5,-2.2
11882,01/14/22 02:30:00 AM,0,-0.704,84.6,0,0,-3
11883,01/14/22 03:00:00 AM,0,-0.845,85.5,0,0.5,-3
11884,01/14/22 03:30:00 AM,0,-1.157,86.1,0,0,-3.2
11885,01/14/22 04:00:00 AM,0,-1.213,87.4,0,0,-3
11886,01/14/22 04:30:00 AM,0,-1.727,88.9,0,0.5,-3.3
11887,01/14/22 05:00:00 AM,0,-1.67,88.8,0,0,-3.3
11888,01/14/22 05:30:00 AM,0,-1.814,88.6,0,0,-3.5
11889,01/14/22 06:00:00 AM,0,-2.45,89.9,0,0,-3.9
11890,01/14/22 06:30:00 AM,0,-2.218,88.7,0,1.51,-3.8
11891,01/14/22 07:00:00 AM,0,-2.45,87.2,0,1.51,-4.3
11892,01/14/22 07:30:00 AM,0,-2.859,87.3,0,1.01,-4.7
11893,01/14/22 08:00:00 AM,0,-2.888,86.7,0,1.01,-4.8
11894,01/14/22 08:30:00 AM,0,-2.654,80.8,0.5,7.05,-5.5
11895,01/14/22 09:00:00 AM,0,-3.568,85,0,1.01,-5.7
11896,01/14/22 09:30:00 AM,0,-3.449,86.5,0,1.51,-5.4
11897,01/14/22 10:00:00 AM,0,-3.598,86.5,0,2.52,-5.5
11898,01/14/22 10:30:00 AM,0,-3.271,86.4,0,2.01,-5.2
11899,01/14/22 11:00:00 AM,0,-2.479,82.9,0,2.01,-5
11900,01/14/22 11:30:00 AM,0,0.962,72.9,1.01,7.05,-3.3
11901,01/14/22 12:00:00 PM,0,2.209,66.2,2.52,7.55,-3.4
11902,01/14/22 12:30:00 PM,0,2.289,64,2.01,11.07,-3.8
11903,01/14/22 01:00:00 PM,0,3.827,59.2,1.01,6.54,-3.4
11904,01/14/22 01:30:00 PM,0,3.591,57.2,2.01,8.56,-4.1
11905,01/14/22 02:00:00 PM,0,3.433,60.1,2.01,8.56,-3.6
11906,01/14/22 02:30:00 PM,0,3.459,59.2,2.52,8.56,-3.7
11907,01/14/22 03:00:00 PM,0,3.775,57.1,1.51,9.06,-3.9
11908,01/14/22 03:30:00 PM,0,3.827,56.2,2.01,9.06,-4.1
11909,01/14/22 04:00:00 PM,0,4.402,53.2,1.51,7.05,-4.3
11910,01/14/22 04:30:00 PM,0,4.376,53.4,1.01,7.05,-4.3
11911,01/14/22 05:00:00 PM,0,3.696,55.5,1.01,7.05,-4.4
11912,01/14/22 05:30:00 PM,0,3.617,53.7,2.52,9.06,-4.9
11913,01/14/22 06:00:00 PM,0,3.221,54.7,1.51,7.55,-5
11914,01/14/22 06:30:00 PM,0,1.967,59.9,1.01,9.06,-5
11915,01/14/22 07:00:00 PM,0,2.797,55.4,1.01,8.56,-5.2
11916,01/14/22 07:30:00 PM,0,2.477,56.7,1.01,5.54,-5.2
11917,01/14/22 08:00:00 PM,0,3.221,52.7,1.01,7.05,-5.5
11918,01/14/22 08:30:00 PM,0,3.274,52.8,1.01,11.07,-5.4
11919,01/14/22 09:00:00 PM,0,5.668,43.9,1.51,8.05,-5.7
11920,01/14/22 09:30:00 PM,0,5.898,42.2,2.52,10.57,-6
11921,01/14/22 10:00:00 PM,0,3.564,50.2,1.51,9.06,-5.8
11922,01/14/22 10:30:00 PM,0,5.231,45.5,1.01,7.05,-5.6
11923,01/14/22 11:00:00 PM,0,5.128,45,2.52,8.05,-5.8
11924,01/14/22 11:30:00 PM,0,4.115,48.1,1.01,7.05,-5.9
11925,01/15/22 12:00:00 AM,0,3.116,52,1.01,6.04,-5.8
11926,01/15/22 12:30:00 AM,0,3.195,51.1,1.01,7.55,-5.9
11927,01/15/22 01:00:00 AM,0,2.637,53.7,0,6.04,-5.8
11928,01/15/22 01:30:00 AM,0,2.903,54.4,0,3.02,-5.4
11929,01/15/22 02:00:00 AM,0,2.877,55.3,0,3.52,-5.2
11930,01/15/22 02:30:00 AM,0,3.88,51.5,0,3.02,-5.2
11931,01/15/22 03:00:00 AM,0,3.617,52.7,0,6.54,-5.1
11932,01/15/22 03:30:00 AM,0,4.454,50.6,0.5,5.03,-4.9
11933,01/15/22 04:00:00 AM,0,5.693,47.1,1.01,9.06,-4.7
11934,01/15/22 04:30:00 AM,0,5.898,46.8,1.51,9.56,-4.6
11935,01/15/22 05:00:00 AM,0,6.128,46.3,1.51,9.56,-4.5
11936,01/15/22 05:30:00 AM,0,5.591,46.4,1.01,6.04,-5
11937,01/15/22 06:00:00 AM,0,5.77,46.2,0.5,8.05,-4.9
11938,01/15/22 06:30:00 AM,0,5.591,46.7,1.51,9.56,-4.9
11939,01/15/22 07:00:00 AM,0,5.616,47.3,1.51,17.61,-4.7
11940,01/15/22 07:30:00 AM,0,4.999,49.6,1.51,12.58,-4.7
11941,01/15/22 08:00:00 AM,0,5.205,49.3,1.51,10.07,-4.5
11942,01/15/22 08:30:00 AM,0,4.973,50.2,0.5,5.54,-4.5
11943,01/15/22 09:00:00 AM,0,5.231,49.5,1.01,7.05,-4.5
11944,01/15/22 09:30:00 AM,0,4.999,49.8,1.01,6.04,-4.6
11945,01/15/22 10:00:00 AM,0,4.818,49.9,1.01,9.06,-4.7
11946,01/15/22 10:30:00 AM,0,4.714,49.2,1.01,6.54,-5
11947,01/15/22 11:00:00 AM,0,4.818,47.6,0.5,4.03,-5.4
11948,01/15/22 11:30:00 AM,0,4.947,45.9,1.01,7.05,-5.7
11949,01/15/22 12:00:00 PM,0,4.947,45.2,1.01,6.54,-5.9
11950,01/15/22 12:30:00 PM,0,4.921,44.6,0.5,4.03,-6.1
11951,01/15/22 01:00:00 PM,0,5.05,43.9,1.01,7.05,-6.2
11952,01/15/22 01:30:00 PM,0,5.05,45,1.01,5.03,-5.9
11953,01/15/22 02:00:00 PM,0,5.128,44.5,0.5,6.04,-6
11954,01/15/22 02:30:00 PM,0,4.869,43.4,1.01,7.05,-6.5
11955,01/15/22 03:00:00 PM,0,4.869,42.5,1.51,10.07,-6.8
11956,01/15/22 03:30:00 PM,0,4.61,43,0.5,7.55,-6.9
11957,01/15/22 04:00:00 PM,0,4.376,43.8,1.01,10.07,-6.9
11958,01/15/22 04:30:00 PM,0,4.298,43.5,0.5,5.03,-7
11959,01/15/22 05:00:00 PM,0,3.722,45.4,0.5,6.54,-7
11960,01/15/22 05:30:00 PM,0,3.512,46.3,0.5,6.04,-6.9
11961,01/15/22 06:00:00 PM,0,3.854,42.3,1.01,7.05,-7.8
11962,01/15/22 06:30:00 PM,0,3.485,42.8,1.01,7.05,-8
11963,01/15/22 07:00:00 PM,0,3.406,41.7,0.5,5.54,-8.4
11964,01/15/22 07:30:00 PM,0,2.956,42.4,0,3.02,-8.6
11965,01/15/22 08:00:00 PM,0,2.664,43,0,3.02,-8.7
11966,01/15/22 08:30:00 PM,0,2.797,41.5,0.5,5.54,-9
11967,01/15/22 09:00:00 PM,0,2.903,40.1,0.5,6.04,-9.3
11968,01/15/22 09:30:00 PM,0,2.584,41.1,0,6.04,-9.3
11969,01/15/22 10:00:00 PM,0,2.717,40.8,0.5,6.54,-9.3
11970,01/15/22 10:30:00 PM,0,2.637,40.9,0.5,5.54,-9.3
11971,01/15/22 11:00:00 PM,0,2.021,43.2,0.5,6.04,-9.2
11972,01/15/22 11:30:00 PM,0,2.128,42.9,0,5.54,-9.2
11973,01/16/22 12:00:00 AM,0,2.37,42.2,0.5,5.54,-9.2
11974,01/16/22 12:30:00 AM,0,2.182,43.1,0,4.53,-9.1
11975,01/16/22 01:00:00 AM,0,-0.116,53.6,0,2.52,-8.4
11976,01/16/22 01:30:00 AM,0,2.584,41.5,0.5,5.03,-9.2
11977,01/16/22 02:00:00 AM,0,1.832,44.3,0.5,5.03,-9
11978,01/16/22 02:30:00 AM,0,0.079,50.7,0.5,4.03,-8.9
11979,01/16/22 03:00:00 AM,0,-1.242,58.3,0,2.01,-8.4
11980,01/16/22 03:30:00 AM,0,-1.441,57.5,0.5,3.02,-8.7
11981,01/16/22 04:00:00 AM,0,-2.015,60.3,1.01,3.52,-8.7
11982,01/16/22 04:30:00 AM,0,-1.327,57.6,0.5,3.52,-8.6
11983,01/16/22 05:00:00 AM,0,0.218,54.5,0,2.01,-7.9
11984,01/16/22 05:30:00 AM,0,-2.102,62.4,0,1.51,-8.3
11985,01/16/22 06:00:00 AM,0,-1.556,60.7,0,2.01,-8.2
11986,01/16/22 06:30:00 AM,0,-1.814,63.2,0,2.52,-7.9
11987,01/16/22 07:00:00 AM,0,-2.305,64.6,0,2.01,-8.1
11988,01/16/22 07:30:00 AM,0,-1.871,63.2,0,1.51,-7.9
11989,01/16/22 08:00:00 AM,0,-1.327,60.2,0,2.01,-8
11990,01/16/22 08:30:00 AM,0,-2.073,64.6,0,2.52,-7.8
11991,01/16/22 09:00:00 AM,0,-2.015,65.6,0,2.01,-7.6
11992,01/16/22 09:30:00 AM,0,0.962,56.5,0.5,4.53,-6.7
11993,01/16/22 10:00:00 AM,0,-0.76,60.1,0.5,3.52,-7.5
11994,01/16/22 10:30:00 AM,0,1.344,54,0.5,5.54,-6.9
11995,01/16/22 11:00:00 AM,0,0.962,56,0,3.02,-6.8
11996,01/16/22 11:30:00 AM,0,2.128,53.3,0,5.54,-6.4
11997,01/16/22 12:00:00 PM,0,2.584,53.9,0.5,5.03,-5.8
11998,01/16/22 12:30:00 PM,0,5.076,48.8,1.51,7.05,-4.8
11999,01/16/22 01:00:00 PM,0,4.063,51.2,1.01,8.56,-5.1
12000,01/16/22 01:30:00 PM,0,4.947,48.9,1.51,8.05,-4.9
12001,01/16/22 02:00:00 PM,0,4.61,50.4,1.01,6.04,-4.8
12002,01/16/22 02:30:00 PM,0,4.454,50.1,1.51,11.58,-5
12003,01/16/22 03:00:00 PM,0,4.376,50.8,1.01,7.55,-4.9
12004,01/16/22 03:30:00 PM,0,5.076,48.6,1.01,8.56,-4.9
12005,01/16/22 04:00:00 PM,0,5.282,47.9,2.01,11.07,-4.9
