TOA5,CR1000_newrad,63335,CPU:program_2022_newer_sensor.CR1,Table1,,,,,,
TIMESTAMP,RECORD,NR_Wm2,NR_Wm2_Avg,,,,,,,
TS,RN,W/meter^2,W/meter^2,,,,,,,
,,Smp,Avg,,,,,,,
2022-08-11 22:00,2770,-75.42,-79.14,,2022-08-11 22:00,84,-71.09,-75.17,,4.33
2022-08-11 23:00,2771,-71.95,-67.34,,2022-08-11 23:00,85,-67.73,-63.65,,4.22
2022-08-12 0:00,2772,-65.24,-65.98,,2022-08-12 0:00,86,-62.45,-62.69,,2.79
2022-08-12 1:00,2773,-44.58,-43.7,,2022-08-12 1:00,87,-43.72,-45.88,,0.86
2022-08-12 2:00,2774,-80.2,-117.6,,2022-08-12 2:00,88,-78.06,-113.3,,2.14
2022-08-12 3:00,2775,-78.22,-100.4,,2022-08-12 3:00,89,-80.2,-96.9,,1.98
2022-08-12 4:00,2776,-94.2,-84.4,,2022-08-12 4:00,90,-83.8,-72.91,,10.4
2022-08-12 5:00,2777,-46.09,-49.83,,2022-08-12 5:00,91,-47.09,-49.73,,1
2022-08-12 6:00,2778,-50.08,-51.32,,2022-08-12 6:00,92,-48.05,-49.49,,2.03
2022-08-12 7:00,2779,-58.55,-60.79,,2022-08-12 7:00,93,-56.46,-58.99,,2.09
2022-08-12 8:00,2780,-48.59,-51.33,,2022-08-12 8:00,94,-47.09,-49.49,,1.5
2022-08-12 9:00,2781,-43.61,-44.73,,2022-08-12 9:00,95,-40.84,-42.04,,2.77
2022-08-12 10:00,2782,-40.61,-40.12,,2022-08-12 10:00,96,-40.37,-38.92,,0.24
2022-08-12 11:00,2783,262.6,348.8,,2022-08-12 11:00,97,483.8,458.4,,221.2
2022-08-12 12:00,2784,505.6,345.9,,2022-08-12 12:00,98,562.6,537.2,,57
2022-08-12 13:00,2785,577.4,558.6,,2022-08-12 13:00,99,604,594.4,,26.6
2022-08-12 14:00,2786,546.9,545.1,,2022-08-12 14:00,100,578.9,580.4,,32
2022-08-12 15:00,2787,524,491.9,,2022-08-12 15:00,101,550,518.4,,26
2022-08-12 16:00,2788,442,467,,2022-08-12 16:00,102,455.2,476.1,,13.2
2022-08-12 17:00,2789,-5.966,-4.35,,2022-08-12 17:00,103,-5.283,-3.602,,0.683
2022-08-12 18:00,2790,27.11,33.32,,2022-08-12 18:00,104,29.06,35.54,,1.95
2022-08-12 19:00,2791,-23.63,-24.13,,2022-08-12 19:00,105,-20.89,-21.85,,2.74
2022-08-12 20:00,2792,-60.46,-50.51,,2022-08-12 20:00,106,-58.84,-48.99,,1.62
2022-08-12 21:00,2793,-79.39,-68.56,,2022-08-12 21:00,107,-78.53,-67.12,,0.86
2022-08-12 22:00,2794,-73.43,-70.44,,2022-08-12 22:00,108,-70.61,-67.97,,2.82
2022-08-12 23:00,2795,-51.79,-55.39,,2022-08-12 23:00,109,-49.48,-53.2,,2.31
2022-08-13 0:00,2796,-44.57,-48.81,,2022-08-13 0:00,110,-43.24,-47.32,,1.33
2022-08-13 1:00,2797,-61.51,-64.5,,2022-08-13 1:00,111,-58.61,-61.97,,2.9
2022-08-13 2:00,2798,-60.77,-65.88,,2022-08-13 2:00,112,-56.93,-62.57,,3.84
2022-08-13 3:00,2799,-42.34,-44.96,,2022-08-13 3:00,113,-40.35,-42.99,,1.99
2022-08-13 4:00,2800,-71.98,-58.03,,2022-08-13 4:00,114,-70.62,-57.17,,1.36
2022-08-13 5:00,2801,-69.99,-69.61,,2022-08-13 5:00,115,-67.73,-67.25,,2.26
2022-08-13 6:00,2802,-71.74,-70.49,,2022-08-13 6:00,116,-69.66,-68.22,,2.08
2022-08-13 7:00,2803,-63.78,-64.03,,2022-08-13 7:00,117,-61.75,-61.39,,2.03
2022-08-13 8:00,2804,-47.84,-52.19,,2022-08-13 8:00,118,-44.45,-49.14,,3.39
2022-08-13 9:00,2805,-37.37,-44.23,,2022-08-13 9:00,119,-35.32,-42.17,,2.05
2022-08-13 10:00,2806,-40.11,-42.36,,2022-08-13 10:00,120,-33.64,-38.44,,6.47
2022-08-13 11:00,2807,237.1,326.5,,2022-08-13 11:00,121,462.6,439.7,,225.5
2022-08-13 12:00,2808,35.33,95.1,,2022-08-13 12:00,122,53.55,268.6,,18.22
2022-08-13 13:00,2809,85.8,346.7,,2022-08-13 13:00,123,91.7,362.8,,5.9
2022-08-13 14:00,2810,70.89,156.1,,2022-08-13 14:00,124,75.4,163.8,,4.51
2022-08-13 15:00,2811,551.1,270.5,,2022-08-13 15:00,125,555.7,275.1,,4.6
2022-08-13 16:00,2812,439.1,256.3,,2022-08-13 16:00,126,433,240.3,,6.1
2022-08-13 17:00,2813,168.6,297.2,,2022-08-13 17:00,127,163.8,286.6,,4.8
2022-08-13 18:00,2814,268,265.6,,2022-08-13 18:00,128,240.6,242.9,,27.4
2022-08-13 19:00,2815,103,135.2,,2022-08-13 19:00,129,63.63,95.7,,39.37
2022-08-13 20:00,2816,-50.75,-8.09,,2022-08-13 20:00,130,-49.71,-22.57,,1.04
2022-08-13 21:00,2817,-90.3,-82.9,,2022-08-13 21:00,131,-86.9,-80.3,,3.4
2022-08-13 22:00,2818,-79.4,-80.6,,2022-08-13 22:00,132,-77.1,-78.17,,2.3
2022-08-13 23:00,2819,-78.67,-77.54,,2022-08-13 23:00,133,-75.9,-75.66,,2.77
2022-08-14 0:00,2820,-74.45,-77.19,,2022-08-14 0:00,134,-71.1,-74.58,,3.35
2022-08-14 1:00,2821,-76.2,-83.5,,2022-08-14 1:00,135,-73.26,-83.7,,2.94
2022-08-14 2:00,2822,-74.22,-74.72,,2022-08-14 2:00,136,-72.06,-72.54,,2.16
2022-08-14 3:00,2823,-72.24,-73.23,,2022-08-14 3:00,137,-68.95,-70.03,,3.29
2022-08-14 4:00,2824,-70.75,-69.76,,2022-08-14 4:00,138,-67.04,-66.56,,3.71
2022-08-14 5:00,2825,-74.75,-75,,2022-08-14 5:00,139,-72.32,-72.32,,2.43
2022-08-14 6:00,2826,-69.27,-69.52,,2022-08-14 6:00,140,-65.11,-66.31,,4.16
2022-08-14 7:00,2827,-54.33,-61.05,,2022-08-14 7:00,141,-51.17,-57.9,,3.16
2022-08-14 8:00,2828,-50.59,-53.7,,2022-08-14 8:00,142,-47.09,-50.81,,3.5
2022-08-14 9:00,2829,-36.88,-38.38,,2022-08-14 9:00,143,-34.84,-36.28,,2.04
2022-08-14 10:00,2830,-19.19,-19.19,,2022-08-14 10:00,144,-17.06,-16.94,,2.13
2022-08-14 11:00,2831,201.5,304.6,,2022-08-14 11:00,145,449.9,429.2,,248.4
2022-08-14 12:00,2832,479.3,297.7,,2022-08-14 12:00,146,563.4,522.4,,84.1
2022-08-14 13:00,2833,503.7,505.9,,2022-08-14 13:00,147,534.1,535.7,,30.4
2022-08-14 14:00,2834,492.8,504.8,,2022-08-14 14:00,148,511.5,534.5,,18.7
2022-08-14 15:00,2835,466,471.8,,2022-08-14 15:00,149,480,488.1,,14
2022-08-14 16:00,2836,391.6,427.7,,2022-08-14 16:00,150,397.4,432.5,,5.8
2022-08-14 17:00,2837,199.9,271,,2022-08-14 17:00,151,183.2,258.7,,16.7
2022-08-14 18:00,2838,184.7,190.5,,2022-08-14 18:00,152,171.7,182,,13
2022-08-14 19:00,2839,71.11,94.4,,2022-08-14 19:00,153,45.87,71.57,,25.24
2022-08-14 20:00,2840,-60.69,-14.56,,2022-08-14 20:00,154,-57.15,-24.13,,3.54
2022-08-14 21:00,2841,-86.6,-77.62,,2022-08-14 21:00,155,-83.6,-74.69,,3
2022-08-14 22:00,2842,-84.4,-81.3,,2022-08-14 22:00,156,-82.1,-78.54,,2.3
2022-08-14 23:00,2843,-83.2,-82.3,,2022-08-14 23:00,157,-79.5,-79.02,,3.7
2022-08-15 0:00,2844,-73.71,-74.7,,2022-08-15 0:00,158,-70.86,-72.06,,2.85
2022-08-15 1:00,2845,-70.24,-70.98,,2022-08-15 1:00,159,-66.05,-67.49,,4.19
2022-08-15 2:00,2846,-72.49,-71.36,,2022-08-15 2:00,160,-68.95,-68.35,,3.54
2022-08-15 3:00,2847,-71.75,-71.5,,2022-08-15 3:00,161,-68.24,-68.36,,3.51
2022-08-15 4:00,2848,-74.25,-72.75,,2022-08-15 4:00,162,-70.87,-69.43,,3.38
2022-08-15 5:00,2849,-74.76,-72.26,,2022-08-15 5:00,163,-71.35,-68.71,,3.41
2022-08-15 6:00,2850,-68.53,-70.65,,2022-08-15 6:00,164,-63.91,-67.63,,4.62
2022-08-15 7:00,2851,-65.29,-68.03,,2022-08-15 7:00,165,-61.51,-64.39,,3.78
2022-08-15 8:00,2852,-49.34,-54.33,,2022-08-15 8:00,166,-46.37,-50.82,,2.97
2022-08-15 9:00,2853,-43.36,-35.88,,2022-08-15 9:00,167,-40.12,-32.92,,3.24
2022-08-15 10:00,2854,-30.4,-33.77,,2022-08-15 10:00,168,-27.63,-30.51,,2.77
2022-08-15 11:00,2855,177.9,195,,2022-08-15 11:00,169,421.1,332.1,,243.2
2022-08-15 12:00,2856,405.1,244.9,,2022-08-15 12:00,170,475,450.5,,69.9
2022-08-15 13:00,2857,280.8,399.5,,2022-08-15 13:00,171,285.8,420.5,,5
2022-08-15 14:00,2858,171.1,138.7,,2022-08-15 14:00,172,178.4,144.3,,7.3
2022-08-15 15:00,2859,447.2,480.6,,2022-08-15 15:00,173,443.8,488.3,,3.4
2022-08-15 16:00,2860,395.3,361,,2022-08-15 16:00,174,396.7,364.8,,1.4
2022-08-15 17:00,2861,249.4,324.9,,2022-08-15 17:00,175,239.9,316,,9.5
2022-08-15 18:00,2862,8.71,15.29,,2022-08-15 18:00,176,10.09,16.69,,1.38
2022-08-15 19:00,2863,-1.99,6.094,,2022-08-15 19:00,177,-0.961,8.4,,1.029
2022-08-15 20:00,2864,-52.99,-26.75,,2022-08-15 20:00,178,-51.15,-29.54,,1.84
2022-08-15 21:00,2865,-76.41,-73.91,,2022-08-15 21:00,179,-73.01,-70.61,,3.4
2022-08-15 22:00,2866,-67.22,-71.44,,2022-08-15 22:00,180,-64.13,-68.57,,3.09
2022-08-15 23:00,2867,-71.22,-69.97,,2022-08-15 23:00,181,-68.46,-67.37,,2.76
2022-08-16 0:00,2868,-65.75,-67.49,,2022-08-16 0:00,182,-62.21,-64.37,,3.54
2022-08-16 1:00,2869,-67.75,-67.37,,2022-08-16 1:00,183,-64.62,-64.37,,3.13
2022-08-16 2:00,2870,-63.78,-65.77,,2022-08-16 2:00,184,-61.27,-63.43,,2.51
2022-08-16 3:00,2871,-70.01,-68.89,,2022-08-16 3:00,185,-67.52,-66.08,,2.49
2022-08-16 4:00,2872,-67.53,-68.15,,2022-08-16 4:00,186,-64.63,-65.95,,2.9
2022-08-16 5:00,2873,-64.54,-65.41,,2022-08-16 5:00,187,-62.71,-62.95,,1.83
2022-08-16 6:00,2874,-64.79,-64.29,,2022-08-16 6:00,188,-62.23,-61.87,,2.56
2022-08-16 7:00,2875,-56.32,-59.18,,2022-08-16 7:00,189,-54.06,-56.46,,2.26
2022-08-16 8:00,2876,-48.1,-48.84,,2022-08-16 8:00,190,-44.93,-45.89,,3.17
2022-08-16 9:00,2877,-37.88,-39.25,,2022-08-16 9:00,191,-35.32,-36.04,,2.56
2022-08-16 10:00,2878,-29.65,-32.27,,2022-08-16 10:00,192,-27.87,-30.15,,1.78
2022-08-16 11:00,2879,155.5,133.2,,2022-08-16 11:00,193,425.9,298.7,,270.4
2022-08-16 12:00,2880,478.7,285.9,,2022-08-16 12:00,194,542.9,524.2,,64.2
2022-08-16 13:00,2881,397.7,465.7,,2022-08-16 13:00,195,403.4,483.2,,5.7
2022-08-16 14:00,2882,562,362.6,,2022-08-16 14:00,196,598.7,385.7,,36.7
2022-08-16 15:00,2883,116.7,91.3,,2022-08-16 15:00,197,128.5,99.9,,11.8
2022-08-16 16:00,2884,82.8,109.7,,2022-08-16 16:00,198,84.5,109.6,,1.7
2022-08-16 17:00,2885,39.06,52,,2022-08-16 17:00,199,37.22,51.99,,1.84
2022-08-16 18:00,2886,232.1,224.3,,2022-08-16 18:00,200,210.6,205,,21.5
2022-08-16 19:00,2887,174.4,84.2,,2022-08-16 19:00,201,136.9,65.67,,37.5
2022-08-16 20:00,2888,-29.61,-32.59,,2022-08-16 20:00,202,-29.54,-33.14,,0.07
2022-08-16 21:00,2889,-65.45,-64.2,,2022-08-16 21:00,203,-63.4,-62.56,,2.05
2022-08-16 22:00,2890,-67.71,-68.57,,2022-08-16 22:00,204,-66.53,-66.77,,1.18
2022-08-16 23:00,2891,-47.3,-48.42,,2022-08-16 23:00,205,-44.19,-46.11,,3.11
2022-08-17 0:00,2892,-70.71,-54.03,,2022-08-17 0:00,206,-68.69,-51.64,,2.02
2022-08-17 1:00,2893,-36.36,-52.54,,2022-08-17 1:00,207,-34.35,-50.32,,2.01
2022-08-17 2:00,2894,-45.83,-44.58,,2022-08-17 2:00,208,-43.47,-41.91,,2.36
2022-08-17 3:00,2895,-23.66,-30.14,,2022-08-17 3:00,209,-22.1,-28.34,,1.56
2022-08-17 4:00,2896,-57.54,-50.19,,2022-08-17 4:00,210,-55.97,-48.64,,1.57
2022-08-17 5:00,2897,-63.03,-62.66,,2022-08-17 5:00,211,-60.31,-60.3,,2.72
2022-08-17 6:00,2898,-33.63,-39.36,,2022-08-17 6:00,212,-31.48,-36.76,,2.15
2022-08-17 7:00,2899,-25.42,-36.5,,2022-08-17 7:00,213,-23.31,-34.6,,2.11
2022-08-17 8:00,2900,22.17,9.72,,2022-08-17 8:00,214,25.71,12.86,,3.54
2022-08-17 9:00,2901,-37.12,-37.99,,2022-08-17 9:00,215,-33.63,-35.08,,3.49
2022-08-17 10:00,2902,-33.13,-32.14,,2022-08-17 10:00,216,-28.83,-28.59,,4.3
2022-08-17 11:00,2903,128.3,169,,2022-08-17 11:00,217,435,360.2,,306.7
2022-08-17 12:00,2904,395.1,196.7,,2022-08-17 12:00,218,511.5,477.4,,116.4
2022-08-17 13:00,2905,460.1,433.8,,2022-08-17 13:00,219,502.9,473.8,,42.8
2022-08-17 14:00,2906,342.6,404.3,,2022-08-17 14:00,220,388.8,440.8,,46.2
2022-08-17 15:00,2907,458.6,490.3,,2022-08-17 15:00,221,479.5,512.7,,20.9
2022-08-17 16:00,2908,270.5,305.5,,2022-08-17 16:00,222,290.5,331.2,,20
2022-08-17 17:00,2909,275.9,276.3,,2022-08-17 17:00,223,244.4,261.9,,31.5
2022-08-17 18:00,2910,157.8,160.3,,2022-08-17 18:00,224,145.8,153.9,,12
2022-08-17 19:00,2911,23.12,48.1,,2022-08-17 19:00,225,6.484,32.06,,16.636
2022-08-17 20:00,2912,-61.92,-37.05,,2022-08-17 20:00,226,-59.55,-40.7,,2.37
2022-08-17 21:00,2913,-79.36,-76.62,,2022-08-17 21:00,227,-76.37,-73.73,,2.99
2022-08-17 22:00,2914,-74.41,-75.9,,2022-08-17 22:00,228,-70.85,-72.53,,3.56
2022-08-17 23:00,2915,-71.95,-72.56,,2022-08-17 23:00,229,-69.41,-69.65,,2.54
2022-08-18 0:00,2916,-70.71,-70.96,,2022-08-18 0:00,230,-67.5,-67.97,,3.21
2022-08-18 1:00,2917,-68.24,-68.61,,2022-08-18 1:00,231,-65.09,-65.57,,3.15
2022-08-18 2:00,2918,-69.49,-68.87,,2022-08-18 2:00,232,-66.54,-65.81,,2.95
2022-08-18 3:00,2919,-67.51,-67.63,,2022-08-18 3:00,233,-64.15,-64.39,,3.36
2022-08-18 4:00,2920,-66.02,-66.14,,2022-08-18 4:00,234,-63.19,-63.19,,2.83
2022-08-18 5:00,2921,-66.28,-66.15,,2022-08-18 5:00,235,-63.19,-62.95,,3.09
2022-08-18 6:00,2922,-63.54,-64.16,,2022-08-18 6:00,236,-61.26,-61.5,,2.28
2022-08-18 7:00,2923,-55.07,-58.69,,2022-08-18 7:00,237,-53.1,-56.46,,1.97
2022-08-18 8:00,2924,-39.87,-44.48,,2022-08-18 8:00,238,-36.76,-41.81,,3.11
2022-08-18 9:00,2925,-27.16,-29.9,,2022-08-18 9:00,239,-23.55,-26.43,,3.61
2022-08-18 10:00,2926,-12.21,-18.94,,2022-08-18 10:00,240,-10.09,-15.14,,2.12
2022-08-18 11:00,2927,108.1,203.8,,2022-08-18 11:00,241,419.4,379.8,,311.3
2022-08-18 12:00,2928,370.2,186.7,,2022-08-18 12:00,242,495.9,512.1,,125.7
2022-08-18 13:00,2929,539.6,516,,2022-08-18 13:00,243,577.1,551.2,,37.5
2022-08-18 14:00,2930,465.6,462.7,,2022-08-18 14:00,244,500.6,488.5,,35
2022-08-18 15:00,2931,435.4,415,,2022-08-18 15:00,245,460.7,441.5,,25.3
2022-08-18 16:00,2932,266.9,328.3,,2022-08-18 16:00,246,279.7,344.8,,12.8
2022-08-18 17:00,2933,247.5,272.9,,2022-08-18 17:00,247,250.7,280.9,,3.2
2022-08-18 18:00,2934,128.5,169,,2022-08-18 18:00,248,118.6,160.4,,9.9
2022-08-18 19:00,2935,-60.4,-4.854,,2022-08-18 19:00,249,-57.87,-8.53,,2.53
2022-08-18 20:00,2936,-58.43,-46.24,,2022-08-18 20:00,250,-55.47,-48.75,,2.96
2022-08-18 21:00,2937,-74.63,-70.89,,2022-08-18 21:00,251,-71.81,-68.32,,2.82
2022-08-18 22:00,2938,-74.4,-75.39,,2022-08-18 22:00,252,-71.57,-72.29,,2.83
2022-08-18 23:00,2939,-67.7,-69.69,,2022-08-18 23:00,253,-65.33,-66.77,,2.37
2022-08-19 0:00,2940,-70.2,-68.71,,2022-08-19 0:00,254,-67.73,-65.69,,2.47
2022-08-19 1:00,2941,-69.72,-70.46,,2022-08-19 1:00,255,-67.25,-67.85,,2.47
2022-08-19 2:00,2942,-67.98,-68.36,,2022-08-19 2:00,256,-65.09,-65.57,,2.89
2022-08-19 3:00,2943,-68.24,-68.24,,2022-08-19 3:00,257,-65.81,-65.57,,2.43
2022-08-19 4:00,2944,-68,-67.5,,2022-08-19 4:00,258,-65.09,-64.25,,2.91
2022-08-19 5:00,2945,-65.27,-65.51,,2022-08-19 5:00,259,-62.71,-62.94,,2.56
2022-08-19 6:00,2946,-61.78,-63.03,,2022-08-19 6:00,260,-59.59,-60.91,,2.19
2022-08-19 7:00,2947,-47.83,-53.56,,2022-08-19 7:00,261,-45.17,-50.82,,2.66
2022-08-19 8:00,2948,-24.91,-31.02,,2022-08-19 8:00,262,-20.9,-27.87,,4.01
2022-08-19 9:00,2949,-7.723,-14.7,,2022-08-19 9:00,263,-3.844,-11.05,,3.879
2022-08-19 10:00,2950,52.56,30.64,,2022-08-19 10:00,264,61.01,38.19,,8.45
2022-08-19 11:00,2951,106.6,118.7,,2022-08-19 11:00,265,156.4,149.6,,49.8
2022-08-19 12:00,2952,330,211.3,,2022-08-19 12:00,266,453.7,393.3,,123.7
2022-08-19 13:00,2953,393.5,411.4,,2022-08-19 13:00,267,404.7,434.3,,11.2
2022-08-19 14:00,2954,360.5,352.3,,2022-08-19 14:00,268,392.9,380.6,,32.4
2022-08-19 15:00,2955,345.1,223.6,,2022-08-19 15:00,269,356.4,231.9,,11.3
2022-08-19 16:00,2956,190.7,270.9,,2022-08-19 16:00,270,193,282.1,,2.3
2022-08-19 17:00,2957,76.07,71.72,,2022-08-19 17:00,271,70.12,68.92,,5.95
2022-08-19 18:00,2958,26.61,22.63,,2022-08-19 18:00,272,29.3,25.1,,2.69
2022-08-19 19:00,2959,-31.59,-17.66,,2022-08-19 19:00,273,-30.5,-17.41,,1.09
2022-08-19 20:00,2960,-34.83,-36.32,,2022-08-19 20:00,274,-33.14,-34.46,,1.69
2022-08-19 21:00,2961,-64.95,-55.24,,2022-08-19 21:00,275,-61.24,-52.24,,3.71
2022-08-19 22:00,2962,-58.99,-56.37,,2022-08-19 22:00,276,-56.2,-53.56,,2.79
2022-08-19 23:00,2963,-44.81,-46.43,,2022-08-19 23:00,277,-43.47,-44.79,,1.34
2022-08-20 0:00,2964,-66.22,-58.75,,2022-08-20 0:00,278,-64.37,-57.04,,1.85
2022-08-20 1:00,2965,-64.74,-63.12,,2022-08-20 1:00,279,-62.21,-60.41,,2.53
2022-08-20 2:00,2966,-64,-56.03,,2022-08-20 2:00,280,-61.97,-54.29,,2.03
2022-08-20 3:00,2967,-63.26,-63.88,,2022-08-20 3:00,281,-61.49,-61.85,,1.77
2022-08-20 4:00,2968,-45.58,-52.18,,2022-08-20 4:00,282,-43.95,-50.08,,1.63
2022-08-20 5:00,2969,-42.34,-47.07,,2022-08-20 5:00,283,-39.39,-44.92,,2.95
2022-08-20 6:00,2970,-32.63,-33.63,,2022-08-20 6:00,284,-30.98,-32.07,,1.65
2022-08-20 7:00,2971,-27.65,-31.14,,2022-08-20 7:00,285,-26.18,-29.42,,1.47
2022-08-20 8:00,2972,5.231,-4.484,,2022-08-20 8:00,286,9.13,-1.682,,3.899
2022-08-20 9:00,2973,5.728,17.19,,2022-08-20 9:00,287,6.245,18.49,,0.517
2022-08-20 10:00,2974,-50.56,-45.58,,2022-08-20 10:00,288,-50.44,-43.71,,0.12
2022-08-20 11:00,2975,16.69,-19.93,,2022-08-20 11:00,289,30.26,-11.77,,13.57
2022-08-20 12:00,2976,23.16,34,,2022-08-20 12:00,290,22.58,32.67,,0.58
2022-08-20 13:00,2977,169.3,187.2,,2022-08-20 13:00,291,171.5,192.4,,2.2
2022-08-20 14:00,2978,146.6,147.9,,2022-08-20 14:00,292,149.2,150,,2.6
2022-08-20 15:00,2979,25.88,82,,2022-08-20 15:00,293,24.74,82.3,,1.14
2022-08-20 16:00,2980,84.6,83.9,,2022-08-20 16:00,294,85.7,84.9,,1.1
2022-08-20 17:00,2981,287.2,252.8,,2022-08-20 17:00,295,278.1,242,,9.1
2022-08-20 18:00,2982,192.6,133.6,,2022-08-20 18:00,296,176.8,126,,15.8
2022-08-20 19:00,2983,-18.91,64.21,,2022-08-20 19:00,297,-22.1,49.83,,3.19
2022-08-20 20:00,2984,-29.12,8.59,,2022-08-20 20:00,298,-28.1,-1.92,,1.02
2022-08-20 21:00,2985,-54.02,-53.39,,2022-08-20 21:00,299,-51.64,-51.76,,2.38
2022-08-20 22:00,2986,-46.3,-47.42,,2022-08-20 22:00,300,-44.91,-46.23,,1.39
2022-08-20 23:00,2987,-37.1,-37.35,,2022-08-20 23:00,301,-35.55,-35.55,,1.55
2022-08-21 0:00,2988,-42.09,-40.09,,2022-08-21 0:00,302,-40.35,-38.43,,1.74
2022-08-21 1:00,2989,-34.62,-40.84,,2022-08-21 1:00,303,-32.67,-38.67,,1.95
2022-08-21 2:00,2990,-51.06,-44.08,,2022-08-21 2:00,304,-48.52,-42.03,,2.54
2022-08-21 3:00,2991,-55.05,-51.31,,2022-08-21 3:00,305,-52.84,-49.72,,2.21
2022-08-21 4:00,2992,-40.61,-45.59,,2022-08-21 4:00,306,-38.92,-43.72,,1.69
2022-08-21 5:00,2993,-37.62,-36.12,,2022-08-21 5:00,307,-35.56,-34.12,,2.06
2022-08-21 6:00,2994,-56.05,-49.33,,2022-08-21 6:00,308,-54.78,-47.57,,1.27
2022-08-21 7:00,2995,-55.07,-53.57,,2022-08-21 7:00,309,-52.14,-51.41,,2.93
2022-08-21 8:00,2996,-35.38,-40.99,,2022-08-21 8:00,310,-31.95,-37.96,,3.43
2022-08-21 9:00,2997,-17.94,-17.82,,2022-08-21 9:00,311,-13.93,-14.42,,4.01
2022-08-21 10:00,2998,37.37,37.87,,2022-08-21 10:00,312,41.8,41.8,,4.43
2022-08-21 11:00,2999,110.1,135,,2022-08-21 11:00,313,372.1,274.1,,262
2022-08-21 12:00,3000,385.7,192,,2022-08-21 12:00,314,526.4,422.4,,140.7
2022-08-21 13:00,3001,382.1,344.1,,2022-08-21 13:00,315,404.4,357.7,,22.3
2022-08-21 14:00,3002,95.6,19.42,,2022-08-21 14:00,316,107.6,30.38,,12
2022-08-21 15:00,3003,-19.41,117,,2022-08-21 15:00,317,-2.161,147.7,,17.249
2022-08-21 16:00,3004,72.69,130.6,,2022-08-21 16:00,318,55,132.8,,17.69
2022-08-21 17:00,3005,-11.95,-32.61,,2022-08-21 17:00,319,3.122,-26.66,,15.072
2022-08-21 18:00,3006,54.3,18.68,,2022-08-21 18:00,320,61.97,27.02,,7.67
2022-08-21 19:00,3007,116.5,89.4,,2022-08-21 19:00,321,82.6,69.66,,33.9
2022-08-21 20:00,3008,-35.86,-17.31,,2022-08-21 20:00,322,-35.55,-22.58,,0.31
2022-08-21 21:00,3009,-36.37,-36.74,,2022-08-21 21:00,323,-34.59,-35.07,,1.78
2022-08-21 22:00,3010,-35.38,-37.99,,2022-08-21 22:00,324,-33.16,-36.04,,2.22
2022-08-21 23:00,3011,-36.37,-36.62,,2022-08-21 23:00,325,-34.84,-35.44,,1.53
2022-08-22 0:00,3012,-36.13,-39.74,,2022-08-22 0:00,326,-34.6,-38.92,,1.53
2022-08-22 1:00,3013,-29.65,-31.02,,2022-08-22 1:00,327,-28.83,-30.51,,0.82
2022-08-22 2:00,3014,-40.61,-37.75,,2022-08-22 2:00,328,-39.4,-36.76,,1.21
2022-08-22 3:00,3015,-51.08,-50.83,,2022-08-22 3:00,329,-49.01,-48.77,,2.07
2022-08-22 4:00,3016,-50.59,-47.22,,2022-08-22 4:00,330,-50.7,-45.89,,0.11
2022-08-22 5:00,3017,-45.85,-47.72,,2022-08-22 5:00,331,-43.73,-46.13,,2.12
2022-08-22 6:00,3018,-41.87,-43.11,,2022-08-22 6:00,332,-39.88,-40.85,,1.99
2022-08-22 7:00,3019,-33.39,-37.63,,2022-08-22 7:00,333,-31.72,-36.16,,1.67
2022-08-22 8:00,3020,-33.89,-32.89,,2022-08-22 8:00,334,-30.75,-30.87,,3.14
2022-08-22 9:00,3021,-27.91,-29.65,,2022-08-22 9:00,335,-24.99,-27.75,,2.92
2022-08-22 10:00,3022,-23.92,-20.43,,2022-08-22 10:00,336,-24.51,-18.98,,0.59
2022-08-22 11:00,3023,13.45,151,,2022-08-22 11:00,337,366.9,325.9,,353.45
2022-08-22 12:00,3024,256.9,49.62,,2022-08-22 12:00,338,545.6,512.2,,288.7
2022-08-22 13:00,3025,546.7,479.3,,2022-08-22 13:00,339,591,546.8,,44.3
2022-08-22 14:00,3026,38.04,188,,2022-08-22 14:00,340,42.51,203.6,,4.47
2022-08-22 15:00,3027,187.3,155.1,,2022-08-22 15:00,341,184,157.3,,3.3
2022-08-22 16:00,3028,360.4,233.8,,2022-08-22 16:00,342,374.1,250.4,,13.7
2022-08-22 17:00,3029,-37.81,-18.28,,2022-08-22 17:00,343,-49.95,-25.81,,12.14
2022-08-22 18:00,3030,-48.29,-57.86,,2022-08-22 18:00,344,-42.51,-55.6,,5.78
2022-08-22 19:00,3031,-46.56,-34.98,,2022-08-22 19:00,345,-53.56,-36.03,,7
2022-08-22 20:00,3032,-55.53,-46.69,,2022-08-22 20:00,346,-55.97,-47.92,,0.44
2022-08-22 21:00,3033,-84.2,-66.24,,2022-08-22 21:00,347,-80.7,-64.61,,3.5
2022-08-22 22:00,3034,-32.63,-45.2,,2022-08-22 22:00,348,-29.54,-39.39,,3.09
2022-08-22 23:00,3035,-29.89,-30.02,,2022-08-22 23:00,349,-27.39,-27.39,,2.5
2022-08-23 0:00,3036,-25.91,-29.02,,2022-08-23 0:00,350,-22.58,-26.19,,3.33
2022-08-23 1:00,3037,-25.91,-26.91,,2022-08-23 1:00,351,-22.58,-24.03,,3.33
2022-08-23 2:00,3038,-31.9,-29.28,,2022-08-23 2:00,352,-30.27,-27.39,,1.63
2022-08-23 3:00,3039,-26.42,-36.13,,2022-08-23 3:00,353,-24.51,-33.88,,1.91
