TOA5,CR1000,CR1000,70315
TIMESTAMP,RECORD,NR_Wm2,NR_Wm2_Avg
TS,RN,W/meter^2,W/meter^2
,,Smp,Avg
2021-10-05 12:00,11763,309.7,309.7
2021-10-05 12:30,11764,322.7,322.7
2021-10-05 13:00,11765,366.6,366.6
2021-10-05 13:30,11766,348.5,348.5
2021-10-05 14:00,11767,283,283
2021-10-05 14:30,11768,302.4,302.4
2021-10-05 15:00,11769,265.6,265.6
2021-10-05 15:30,11770,197.9,197.9
2021-10-05 16:00,11771,190.5,190.5
2021-10-05 16:30,11772,155.2,155.2
2021-10-05 17:00,11773,160.2,160.2
2021-10-05 17:30,11774,-33.59,-33.59
2021-10-05 18:00,11775,-44.55,-44.55
2021-10-05 18:30,11776,-65.24,-65.24
2021-10-05 19:00,11777,-76.7,-76.7
2021-10-05 19:30,11778,-76.97,-76.97
2021-10-05 20:00,11779,-75.5,-75.5
2021-10-05 20:30,11780,-75.49,-75.49
2021-10-05 21:00,11781,-74.5,-74.5
2021-10-05 21:30,11782,-74.51,-74.51
2021-10-05 22:00,11783,-76.76,-76.76
2021-10-05 22:30,11784,-75.02,-75.02
2021-10-05 23:00,11785,-69.04,-69.04
2021-10-05 23:30,11786,-71.53,-71.53
2021-10-06 0:00,11787,-79.01,-79.01
2021-10-06 0:30,11788,-69.54,-69.54
2021-10-06 1:00,11789,-66.29,-66.29
2021-10-06 1:30,11790,-63.32,-63.32
2021-10-06 2:00,11791,-62.83,-62.83
2021-10-06 2:30,11792,-59.34,-59.34
2021-10-06 3:00,11793,-60.58,-60.58
2021-10-06 3:30,11794,-61.83,-61.83
2021-10-06 4:00,11795,-59.59,-59.59
2021-10-06 4:30,11796,-48.37,-48.37
2021-10-06 5:00,11797,-25.93,-25.93
2021-10-06 5:30,11798,-19.95,-19.95
2021-10-06 6:00,11799,-36.15,-36.15
2021-10-06 6:30,11800,-30.17,-30.17
2021-10-06 7:00,11801,-26.68,-26.68
2021-10-06 7:30,11802,-37.15,-37.15
2021-10-06 8:00,11803,-32.66,-32.66
2021-10-06 8:30,11804,-40.15,-40.15
2021-10-06 9:00,11805,-34.16,-34.16
2021-10-06 9:30,11806,-17.2,-17.2
2021-10-06 10:00,11807,-12.72,-12.72
2021-10-06 10:30,11808,3.241,3.241
2021-10-06 11:00,11809,28.67,28.67
2021-10-06 11:30,11810,15.7,15.7
2021-10-06 12:00,11811,26.17,26.17
2021-10-06 12:30,11812,53.59,53.59
2021-10-06 13:00,11813,86,86
2021-10-06 13:30,11814,129.3,129.3
2021-10-06 14:00,11815,127.8,127.8
2021-10-06 14:30,11816,108.8,108.8
2021-10-06 15:00,11817,151.9,151.9
2021-10-06 15:30,11818,36.85,36.85
2021-10-06 16:00,11819,254.6,254.6
2021-10-06 16:30,11820,174.7,174.7
2021-10-06 17:00,11821,76.4,76.4
2021-10-06 17:30,11822,-16.18,-16.18
2021-10-06 18:00,11823,-29.64,-29.64
2021-10-06 18:30,11824,-31.89,-31.89
2021-10-06 19:00,11825,-41.12,-41.12
2021-10-06 19:30,11826,-27.42,-27.42
2021-10-06 20:00,11827,-53.35,-53.35
2021-10-06 20:30,11828,-98.7,-98.7
2021-10-06 21:00,11829,-100,-100
2021-10-06 21:30,11830,-92.5,-92.5
2021-10-06 22:00,11831,-92.8,-92.8
2021-10-06 22:30,11832,-90.5,-90.5
2021-10-06 23:00,11833,-94.3,-94.3
2021-10-06 23:30,11834,-82.3,-82.3
2021-10-07 0:00,11835,-83.3,-83.3
2021-10-07 0:30,11836,-77.85,-77.85
2021-10-07 1:00,11837,-73.86,-73.86
2021-10-07 1:30,11838,-72.11,-72.11
2021-10-07 2:00,11839,-71.36,-71.36
2021-10-07 2:30,11840,-62.38,-62.38
2021-10-07 3:00,11841,-67.87,-67.87
2021-10-07 3:30,11842,-72.61,-72.61
2021-10-07 4:00,11843,-71.12,-71.12
2021-10-07 4:30,11844,-64.14,-64.14
2021-10-07 5:00,11845,-66.88,-66.88
2021-10-07 5:30,11846,-66.89,-66.89
2021-10-07 6:00,11847,-65.39,-65.39
2021-10-07 6:30,11848,-66.14,-66.14
2021-10-07 7:00,11849,-69.38,-69.38
2021-10-07 7:30,11850,-65.39,-65.39
2021-10-07 8:00,11851,-63.64,-63.64
2021-10-07 8:30,11852,-57.66,-57.66
2021-10-07 9:00,11853,-51.66,-51.66
2021-10-07 9:30,11854,-39.18,-39.18
2021-10-07 10:00,11855,-39.43,-39.43
2021-10-07 10:30,11856,3.244,3.244
2021-10-07 11:00,11857,222.8,222.8
2021-10-07 11:30,11858,307.6,307.6
2021-10-07 12:00,11859,318.7,318.7
2021-10-07 12:30,11860,428.5,428.5
2021-10-07 13:00,11861,438.1,438.1
2021-10-07 13:30,11862,143.3,143.3
2021-10-07 14:00,11863,341.2,341.2
2021-10-07 14:30,11864,231.5,231.5
2021-10-07 15:00,11865,53.01,53.01
2021-10-07 15:30,11866,7.22,7.22
2021-10-07 16:00,11867,22.67,22.67
2021-10-07 16:30,11868,109.4,109.4
2021-10-07 17:00,11869,31.88,31.88
2021-10-07 17:30,11870,-47.82,-47.82
2021-10-07 18:00,11871,-38.13,-38.13
2021-10-07 18:30,11872,-62.07,-62.07
2021-10-07 19:00,11873,-58.59,-58.59
2021-10-07 19:30,11874,-79.55,-79.55
2021-10-07 20:00,11875,-78.56,-78.56
2021-10-07 20:30,11876,-76.08,-76.08
2021-10-07 21:00,11877,-81.1,-81.1
2021-10-07 21:30,11878,-75.08,-75.08
2021-10-07 22:00,11879,-76.08,-76.08
2021-10-07 22:30,11880,-74.58,-74.58
2021-10-07 23:00,11881,-77.08,-77.08
2021-10-07 23:30,11882,-76.09,-76.09
2021-10-08 0:00,11883,-71.36,-71.36
2021-10-08 0:30,11884,-74.61,-74.61
2021-10-08 1:00,11885,-74.35,-74.35
2021-10-08 1:30,11886,-74.86,-74.86
2021-10-08 2:00,11887,-74.62,-74.62
2021-10-08 2:30,11888,-71.62,-71.62
2021-10-08 3:00,11889,-72.62,-72.62
2021-10-08 3:30,11890,-74.62,-74.62
2021-10-08 4:00,11891,-73.87,-73.87
2021-10-08 4:30,11892,-72.62,-72.62
2021-10-08 5:00,11893,-70.12,-70.12
2021-10-08 5:30,11894,-71.62,-71.62
2021-10-08 6:00,11895,-75.12,-75.12
2021-10-08 6:30,11896,-74.13,-74.13
2021-10-08 7:00,11897,-75.12,-75.12
2021-10-08 7:30,11898,-73.13,-73.13
2021-10-08 8:00,11899,-72.14,-72.14
2021-10-08 8:30,11900,-62.65,-62.65
2021-10-08 9:00,11901,-61.65,-61.65
2021-10-08 9:30,11902,-57.16,-57.16
2021-10-08 10:00,11903,-51.42,-51.42
2021-10-08 10:30,11904,-25.21,-25.21
2021-10-08 11:00,11905,239.6,239.6
2021-10-08 11:30,11906,281.3,281.3
2021-10-08 12:00,11907,260.3,260.3
2021-10-08 12:30,11908,281.2,281.2
2021-10-08 13:00,11909,295.3,295.3
2021-10-08 13:30,11910,331.3,331.3
2021-10-08 14:00,11911,292.4,292.4
2021-10-08 14:30,11912,243.8,243.8
2021-10-08 15:00,11913,172.7,172.7
2021-10-08 15:30,11914,212,212
2021-10-08 16:00,11915,105.5,105.5
2021-10-08 16:30,11916,129.9,129.9
2021-10-08 17:00,11917,-52.76,-52.76
2021-10-08 17:30,11918,-81.4,-81.4
2021-10-08 18:00,11919,-82,-82
2021-10-08 18:30,11920,-81.5,-81.5
2021-10-08 19:00,11921,-84.5,-84.5
2021-10-08 19:30,11922,-86,-86
2021-10-08 20:00,11923,-85.5,-85.5
2021-10-08 20:30,11924,-85,-85
2021-10-08 21:00,11925,-80.1,-80.1
2021-10-08 21:30,11926,-80.6,-80.6
2021-10-08 22:00,11927,-79.82,-79.82
2021-10-08 22:30,11928,-95,-95
2021-10-08 23:00,11929,-82.8,-82.8
2021-10-08 23:30,11930,-76.58,-76.58
2021-10-09 0:00,11931,-72.59,-72.59
2021-10-09 0:30,11932,-72.59,-72.59
2021-10-09 1:00,11933,-69.84,-69.84
2021-10-09 1:30,11934,-76.08,-76.08
2021-10-09 2:00,11935,-74.08,-74.08
2021-10-09 2:30,11936,-82.1,-82.1
2021-10-09 3:00,11937,-69.59,-69.59
2021-10-09 3:30,11938,-69.59,-69.59
2021-10-09 4:00,11939,-68.6,-68.6
2021-10-09 4:30,11940,-68.6,-68.6
2021-10-09 5:00,11941,-70.1,-70.1
2021-10-09 5:30,11942,-64.86,-64.86
2021-10-09 6:00,11943,-68.6,-68.6
2021-10-09 6:30,11944,-71.1,-71.1
2021-10-09 7:00,11945,-54.64,-54.64
2021-10-09 7:30,11946,-45.65,-45.65
2021-10-09 8:00,11947,-38.66,-38.66
2021-10-09 8:30,11948,-27.19,-27.19
2021-10-09 9:00,11949,-15.71,-15.71
2021-10-09 9:30,11950,11.72,11.72
2021-10-09 10:00,11951,26.19,26.19
2021-10-09 10:30,11952,35.16,35.16
2021-10-09 11:00,11953,58.36,58.36
2021-10-09 11:30,11954,131.9,131.9
2021-10-09 12:00,11955,282.4,282.4
2021-10-09 12:30,11956,290.5,290.5
2021-10-09 13:00,11957,303.2,303.2
2021-10-09 13:30,11958,265.8,265.8
2021-10-09 14:00,11959,267,267
2021-10-09 14:30,11960,277.2,277.2
2021-10-09 15:00,11961,230.1,230.1
2021-10-09 15:30,11962,273.4,273.4
2021-10-09 16:00,11963,160.7,160.7
2021-10-09 16:30,11964,102.5,102.5
2021-10-09 17:00,11965,-9.21,-9.21
2021-10-09 17:30,11966,-13.2,-13.2
2021-10-09 18:00,11967,-32.14,-32.14
2021-10-09 18:30,11968,-48.09,-48.09
2021-10-09 19:00,11969,-53.59,-53.59
2021-10-09 19:30,11970,-68.54,-68.54
2021-10-09 20:00,11971,-66.31,-66.31
2021-10-09 20:30,11972,-60.08,-60.08
2021-10-09 21:00,11973,-47.37,-47.37
2021-10-09 21:30,11974,-29.17,-29.17
2021-10-09 22:00,11975,-28.92,-28.92
2021-10-09 22:30,11976,-23.68,-23.68
2021-10-09 23:00,11977,-37.9,-37.9
2021-10-09 23:30,11978,-43.63,-43.63
2021-10-10 0:00,11979,-32.91,-32.91
2021-10-10 0:30,11980,-40.14,-40.14
2021-10-10 1:00,11981,-26.68,-26.68
2021-10-10 1:30,11982,-33.41,-33.41
2021-10-10 2:00,11983,-40.65,-40.65
2021-10-10 2:30,11984,-40.15,-40.15
2021-10-10 3:00,11985,-47.13,-47.13
2021-10-10 3:30,11986,-51.12,-51.12
2021-10-10 4:00,11987,-48.63,-48.63
2021-10-10 4:30,11988,-50.63,-50.63
2021-10-10 5:00,11989,-60.6,-60.6
2021-10-10 5:30,11990,-58.11,-58.11
2021-10-10 6:00,11991,-31.42,-31.42
2021-10-10 6:30,11992,-69.58,-69.58
2021-10-10 7:00,11993,-66.83,-66.83
2021-10-10 7:30,11994,-56.86,-56.86
2021-10-10 8:00,11995,-55.12,-55.12
2021-10-10 8:30,11996,-42.9,-42.9
2021-10-10 9:00,11997,-48.14,-48.14
2021-10-10 9:30,11998,3.242,3.242
2021-10-10 10:00,11999,-9.23,-9.23
2021-10-10 10:30,12000,90.5,90.5
2021-10-10 11:00,12001,35.66,35.66
2021-10-10 11:30,12002,-25.19,-25.19
2021-10-10 12:00,12003,76.07,76.07
2021-10-10 12:30,12004,46.14,46.14
2021-10-10 13:00,12005,15.21,15.21
2021-10-10 13:30,12006,-12.22,-12.22
2021-10-10 14:00,12007,-21.7,-21.7
2021-10-10 14:30,12008,-25.69,-25.69
2021-10-10 15:00,12009,-11.72,-11.72
2021-10-10 15:30,12010,10.73,10.73
2021-10-10 16:00,12011,17.22,17.22
2021-10-10 16:30,12012,20.71,20.71
2021-10-10 17:00,12013,27.69,27.69
2021-10-10 17:30,12014,75.08,75.08
2021-10-10 18:00,12015,-26.44,-26.44
2021-10-10 18:30,12016,-19.21,-19.21
2021-10-10 19:00,12017,-19.71,-19.71
2021-10-10 19:30,12018,-30.94,-30.94
2021-10-10 20:00,12019,-12.73,-12.73
2021-10-10 20:30,12020,-28.45,-28.45
2021-10-10 21:00,12021,-20.46,-20.46
2021-10-10 21:30,12022,-22.46,-22.46
2021-10-10 22:00,12023,-28.95,-28.95
2021-10-10 22:30,12024,-35.94,-35.94
2021-10-10 23:00,12025,-33.19,-33.19
2021-10-10 23:30,12026,-37.44,-37.44
2021-10-11 0:00,12027,-31.45,-31.45
2021-10-11 0:30,12028,-32.45,-32.45
2021-10-11 1:00,12029,-32.95,-32.95
2021-10-11 1:30,12030,-38.44,-38.44
2021-10-11 2:00,12031,-30.7,-30.7
2021-10-11 2:30,12032,-28.95,-28.95
2021-10-11 3:00,12033,-32.7,-32.7
2021-10-11 3:30,12034,-37.45,-37.45
2021-10-11 4:00,12035,-30.21,-30.21
2021-10-11 4:30,12036,-27.46,-27.46
2021-10-11 5:00,12037,-24.97,-24.97
2021-10-11 5:30,12038,-35.45,-35.45
2021-10-11 6:00,12039,-36.95,-36.95
2021-10-11 6:30,12040,-38.45,-38.45
2021-10-11 7:00,12041,-41.95,-41.95
2021-10-11 7:30,12042,-39.95,-39.95
2021-10-11 8:00,12043,-37.7,-37.7
2021-10-11 8:30,12044,-35.96,-35.96
2021-10-11 9:00,12045,-33.96,-33.96
2021-10-11 9:30,12046,-40.45,-40.45
2021-10-11 10:00,12047,-38.7,-38.7
2021-10-11 10:30,12048,-13.98,-13.98
2021-10-11 11:00,12049,17.98,17.98
2021-10-11 11:30,12050,21.7,21.7
2021-10-11 12:00,12051,-170.8,-170.8
2021-10-11 12:30,12052,307.7,307.7
2021-10-11 13:00,12053,464.6,464.6
2021-10-11 13:30,12054,45.31,45.31
2021-10-11 14:00,12055,125.5,125.5
2021-10-11 14:30,12056,188.4,188.4
2021-10-11 15:00,12057,-10.46,-10.46
2021-10-11 15:30,12058,17.45,17.45
2021-10-11 16:00,12059,131.7,131.7
2021-10-11 16:30,12060,64.82,64.82
2021-10-11 17:00,12061,-54.11,-54.11
2021-10-11 17:30,12062,-52.13,-52.13
2021-10-11 18:00,12063,-57.87,-57.87
2021-10-11 18:30,12064,-39.42,-39.42
2021-10-11 19:00,12065,-39.18,-39.18
2021-10-11 19:30,12066,-36.94,-36.94
2021-10-11 20:00,12067,-60.89,-60.89
2021-10-11 20:30,12068,-68.88,-68.88
2021-10-11 21:00,12069,-67.64,-67.64
2021-10-11 21:30,12070,-67.9,-67.9
2021-10-11 22:00,12071,-66.4,-66.4
2021-10-11 22:30,12072,-65.65,-65.65
2021-10-11 23:00,12073,-67.15,-67.15
2021-10-11 23:30,12074,-66.91,-66.91
2021-10-12 0:00,12075,-67.66,-67.66
2021-10-12 0:30,12076,-66.41,-66.41
2021-10-12 1:00,12077,-65.92,-65.92
2021-10-12 1:30,12078,-64.68,-64.68
2021-10-12 2:00,12079,-64.93,-64.93
2021-10-12 2:30,12080,-66.68,-66.68
2021-10-12 3:00,12081,-67.93,-67.93
2021-10-12 3:30,12082,-65.93,-65.93
2021-10-12 4:00,12083,-66.19,-66.19
2021-10-12 4:30,12084,-66.69,-66.69
2021-10-12 5:00,12085,-66.44,-66.44
2021-10-12 5:30,12086,-65.94,-65.94
2021-10-12 6:00,12087,-66.19,-66.19
2021-10-12 6:30,12088,-66.44,-66.44
2021-10-12 7:00,12089,-71.19,-71.19
2021-10-12 7:30,12090,-65.69,-65.69
2021-10-12 8:00,12091,-66.94,-66.94
2021-10-12 8:30,12092,-57.95,-57.95
2021-10-12 9:00,12093,-54.45,-54.45
2021-10-12 9:30,12094,-53.45,-53.45
2021-10-12 10:00,12095,-49.45,-49.45
2021-10-12 10:30,12096,140.9,140.9
2021-10-12 11:00,12097,209.2,209.2
2021-10-12 11:30,12098,263.7,263.7
2021-10-12 12:00,12099,261.3,261.3
2021-10-12 12:30,12100,268.6,268.6
2021-10-12 13:00,12101,268.5,268.5
2021-10-12 13:30,12102,300.3,300.3
2021-10-12 14:00,12103,288.3,288.3
2021-10-12 14:30,12104,220.6,220.6
2021-10-12 15:00,12105,247.4,247.4
2021-10-12 15:30,12106,268.4,268.4
2021-10-12 16:00,12107,115,115
2021-10-12 16:30,12108,-33.37,-33.37
2021-10-12 17:00,12109,-51.09,-51.09
2021-10-12 17:30,12110,-54.35,-54.35
2021-10-12 18:00,12111,-54.62,-54.62
2021-10-12 18:30,12112,-65.84,-65.84
2021-10-12 19:00,12113,-65.35,-65.35
2021-10-12 19:30,12114,-71.84,-71.84
2021-10-12 20:00,12115,-68.85,-68.85
2021-10-12 20:30,12116,-67.37,-67.37
2021-10-12 21:00,12117,-66.88,-66.88
2021-10-12 21:30,12118,-66.88,-66.88
2021-10-12 22:00,12119,-65.14,-65.14
2021-10-12 22:30,12120,-61.9,-61.9
2021-10-12 23:00,12121,-67.39,-67.39
2021-10-12 23:30,12122,-68.39,-68.39
2021-10-13 0:00,12123,-60.15,-60.15
2021-10-13 0:30,12124,-61.14,-61.14
2021-10-13 1:00,12125,-66.38,-66.38
2021-10-13 1:30,12126,-62.39,-62.39
2021-10-13 2:00,12127,-60.4,-60.4
2021-10-13 2:30,12128,-59.9,-59.9
2021-10-13 3:00,12129,-50.42,-50.42
2021-10-13 3:30,12130,-48.42,-48.42
2021-10-13 4:00,12131,-46.17,-46.17
2021-10-13 4:30,12132,-35.44,-35.44
2021-10-13 5:00,12133,-28.95,-28.95
2021-10-13 5:30,12134,-23.71,-23.71
2021-10-13 6:00,12135,-21.46,-21.46
2021-10-13 6:30,12136,-18.47,-18.47
2021-10-13 7:00,12137,-15.47,-15.47
2021-10-13 7:30,12138,-16.97,-16.97
2021-10-13 8:00,12139,-15.47,-15.47
2021-10-13 8:30,12140,-5.989,-5.989
2021-10-13 9:00,12141,-1.747,-1.747
2021-10-13 9:30,12142,5.49,5.49
2021-10-13 10:00,12143,18.97,18.97
2021-10-13 10:30,12144,28.7,28.7
2021-10-13 11:00,12145,41.42,41.42
2021-10-13 11:30,12146,50.89,50.89
2021-10-13 12:00,12147,75.83,75.83
2021-10-13 12:30,12148,110.3,110.3
2021-10-13 13:00,12149,147.9,147.9
2021-10-13 13:30,12150,127.2,127.2
2021-10-13 14:00,12151,147.1,147.1
2021-10-13 14:30,12152,105.2,105.2
2021-10-13 15:00,12153,76.29,76.29
2021-10-13 15:30,12154,47.37,47.37
2021-10-13 16:00,12155,43.89,43.89
2021-10-13 16:30,12156,44.39,44.39
2021-10-13 17:00,12157,22.7,22.7
2021-10-13 17:30,12158,0.249,0.249
2021-10-13 18:00,12159,-7.732,-7.732
2021-10-13 18:30,12160,-15.47,-15.47
2021-10-13 19:00,12161,-28.93,-28.93
2021-10-13 19:30,12162,-45.15,-45.15
2021-10-13 20:00,12163,-52.14,-52.14
2021-10-13 20:30,12164,-45.91,-45.91
2021-10-13 21:00,12165,-43.67,-43.67
2021-10-13 21:30,12166,-45.17,-45.17
2021-10-13 22:00,12167,-43.17,-43.17
2021-10-13 22:30,12168,-63.39,-63.39
2021-10-13 23:00,12169,-61.4,-61.4
2021-10-13 23:30,12170,-51.67,-51.67
2021-10-14 0:00,12171,-43.19,-43.19
2021-10-14 0:30,12172,-19.47,-19.47
2021-10-14 1:00,12173,-54.41,-54.41
2021-10-14 1:30,12174,-65.89,-65.89
2021-10-14 2:00,12175,-64.4,-64.4
2021-10-14 2:30,12176,-66.15,-66.15
2021-10-14 3:00,12177,-68.15,-68.15
2021-10-14 3:30,12178,-63.4,-63.4
2021-10-14 4:00,12179,-64.41,-64.41
2021-10-14 4:30,12180,-63.41,-63.41
2021-10-14 5:00,12181,-63.4,-63.4
2021-10-14 5:30,12182,-62.91,-62.91
2021-10-14 6:00,12183,-60.91,-60.91
2021-10-14 6:30,12184,-62.41,-62.41
2021-10-14 7:00,12185,-62.92,-62.92
2021-10-14 7:30,12186,-68.41,-68.41
2021-10-14 8:00,12187,-60.42,-60.42
2021-10-14 8:30,12188,-55.67,-55.67
2021-10-14 9:00,12189,-48.43,-48.43
2021-10-14 9:30,12190,-44.93,-44.93
2021-10-14 10:00,12191,-43.93,-43.93
2021-10-14 10:30,12192,23.96,23.96
2021-10-14 11:00,12193,196.6,196.6
2021-10-14 11:30,12194,244.9,244.9
2021-10-14 12:00,12195,265.2,265.2
2021-10-14 12:30,12196,277.8,277.8
2021-10-14 13:00,12197,285.6,285.6
2021-10-14 13:30,12198,35.61,35.61
2021-10-14 14:00,12199,296.3,296.3
2021-10-14 14:30,12200,234.5,234.5
2021-10-14 15:00,12201,-21.41,-21.41
2021-10-14 15:30,12202,200.7,200.7
2021-10-14 16:00,12203,-48.32,-48.32
2021-10-14 16:30,12204,-39.88,-39.88
2021-10-14 17:00,12205,-50.61,-50.61
2021-10-14 17:30,12206,-42.39,-42.39
2021-10-14 18:00,12207,-58.61,-58.61
2021-10-14 18:30,12208,-55.87,-55.87
2021-10-14 19:00,12209,-49.39,-49.39
2021-10-14 19:30,12210,-63.36,-63.36
2021-10-14 20:00,12211,-69.59,-69.59
2021-10-14 20:30,12212,-64.85,-64.85
2021-10-14 21:00,12213,-47.15,-47.15
2021-10-14 21:30,12214,-56.88,-56.88
2021-10-14 22:00,12215,-57.13,-57.13
2021-10-14 22:30,12216,-70.11,-70.11
2021-10-14 23:00,12217,-73.86,-73.86
2021-10-14 23:30,12218,-59.38,-59.38
2021-10-15 0:00,12219,-90.8,-90.8
2021-10-15 0:30,12220,-74.36,-74.36
2021-10-15 1:00,12221,-69.11,-69.11
2021-10-15 1:30,12222,-52.4,-52.4
2021-10-15 2:00,12223,-44.41,-44.41
2021-10-15 2:30,12224,-28.2,-28.2
2021-10-15 3:00,12225,-32.94,-32.94
2021-10-15 3:30,12226,-49.65,-49.65
2021-10-15 4:00,12227,-48.15,-48.15
2021-10-15 4:30,12228,-38.42,-38.42
2021-10-15 5:00,12229,-45.66,-45.66
2021-10-15 5:30,12230,-43.41,-43.41
2021-10-15 6:00,12231,-28.94,-28.94
2021-10-15 6:30,12232,-40.91,-40.91
2021-10-15 7:00,12233,-31.43,-31.43
2021-10-15 7:30,12234,-31.18,-31.18
2021-10-15 8:00,12235,-32.43,-32.43
2021-10-15 8:30,12236,-18.96,-18.96
2021-10-15 9:00,12237,-7.234,-7.234
2021-10-15 9:30,12238,0.748,0.748
2021-10-15 10:00,12239,10.98,10.98
2021-10-15 10:30,12240,16.46,16.46
2021-10-15 11:00,12241,200,200
2021-10-15 11:30,12242,289.2,289.2
2021-10-15 12:00,12243,275.2,275.2
2021-10-15 12:30,12244,318.9,318.9
2021-10-15 13:00,12245,295.2,295.2
2021-10-15 13:30,12246,70.24,70.24
2021-10-15 14:00,12247,41.86,41.86
2021-10-15 14:30,12248,33.4,33.4
2021-10-15 15:00,12249,15.46,15.46
2021-10-15 15:30,12250,9.47,9.47
2021-10-15 16:00,12251,2.493,2.493
2021-10-15 16:30,12252,19.2,19.2
2021-10-15 17:00,12253,0,0
2021-10-15 17:30,12254,-12.47,-12.47
2021-10-15 18:00,12255,-7.481,-7.481
2021-10-15 18:30,12256,-32.67,-32.67
2021-10-15 19:00,12257,-38.41,-38.41
2021-10-15 19:30,12258,-26.94,-26.94
2021-10-15 20:00,12259,-21.45,-21.45
2021-10-15 20:30,12260,-25.44,-25.44
2021-10-15 21:00,12261,-26.44,-26.44
2021-10-15 21:30,12262,-25.94,-25.94
2021-10-15 22:00,12263,-29.43,-29.43
2021-10-15 22:30,12264,-23.19,-23.19
2021-10-15 23:00,12265,-15.46,-15.46
2021-10-15 23:30,12266,-17.96,-17.96
2021-10-16 0:00,12267,-16.71,-16.71
2021-10-16 0:30,12268,-16.46,-16.46
2021-10-16 1:00,12269,-17.96,-17.96
2021-10-16 1:30,12270,-17.96,-17.96
2021-10-16 2:00,12271,-17.46,-17.46
2021-10-16 2:30,12272,-15.96,-15.96
2021-10-16 3:00,12273,-15.96,-15.96
2021-10-16 3:30,12274,-15.96,-15.96
2021-10-16 4:00,12275,-16.46,-16.46
2021-10-16 4:30,12276,-14.47,-14.47
2021-10-16 5:00,12277,-17.46,-17.46
2021-10-16 5:30,12278,-15.96,-15.96
2021-10-16 6:00,12279,-15.96,-15.96
2021-10-16 6:30,12280,-17.96,-17.96
2021-10-16 7:00,12281,-20.95,-20.95
2021-10-16 7:30,12282,-14.96,-14.96
2021-10-16 8:00,12283,-13.97,-13.97
2021-10-16 8:30,12284,-10.97,-10.97
2021-10-16 9:00,12285,4.24,4.24
2021-10-16 9:30,12286,31.92,31.92
2021-10-16 10:00,12287,43.39,43.39
2021-10-16 10:30,12288,106.2,106.2
2021-10-16 11:00,12289,198.9,198.9
2021-10-16 11:30,12290,304.2,304.2
2021-10-16 12:00,12291,85.7,85.7
2021-10-16 12:30,12292,365.3,365.3
2021-10-16 13:00,12293,242.6,242.6
2021-10-16 13:30,12294,48.3,48.3
2021-10-16 14:00,12295,139,139
2021-10-16 14:30,12296,44.83,44.83
2021-10-16 15:00,12297,141.5,141.5
2021-10-16 15:30,12298,60.28,60.28
2021-10-16 16:00,12299,5.978,5.978
2021-10-16 16:30,12300,1.744,1.744
2021-10-16 17:00,12301,0.249,0.249
2021-10-16 17:30,12302,-42.37,-42.37
2021-10-16 18:00,12303,-45.86,-45.86
2021-10-16 18:30,12304,-56.33,-56.33
2021-10-16 19:00,12305,-61.81,-61.81
2021-10-16 19:30,12306,-80.8,-80.8
2021-10-16 20:00,12307,-64.82,-64.82
2021-10-16 20:30,12308,-65.32,-65.32
2021-10-16 21:00,12309,-62.83,-62.83
2021-10-16 21:30,12310,-64.82,-64.82
2021-10-16 22:00,12311,-84.8,-84.8
2021-10-16 22:30,12312,-61.83,-61.83
2021-10-16 23:00,12313,-55.1,-55.1
2021-10-16 23:30,12314,-55.35,-55.35
2021-10-17 0:00,12315,-56.6,-56.6
2021-10-17 0:30,12316,-87.8,-87.8
2021-10-17 1:00,12317,-57.84,-57.84
2021-10-17 1:30,12318,-70.81,-70.81
2021-10-17 2:00,12319,-63.82,-63.82
2021-10-17 2:30,12320,-59.09,-59.09
2021-10-17 3:00,12321,-62.83,-62.83
2021-10-17 3:30,12322,-65.32,-65.32
2021-10-17 4:00,12323,-59.09,-59.09
2021-10-17 4:30,12324,-78.29,-78.29
2021-10-17 5:00,12325,-67.81,-67.81
2021-10-17 5:30,12326,-87.3,-87.3
2021-10-17 6:00,12327,-58.59,-58.59
2021-10-17 6:30,12328,-57.35,-57.35
2021-10-17 7:00,12329,-59.35,-59.35
2021-10-17 7:30,12330,-60.35,-60.35
2021-10-17 8:00,12331,-64.09,-64.09
2021-10-17 8:30,12332,-57.1,-57.1
2021-10-17 9:00,12333,-75.05,-75.05
2021-10-17 9:30,12334,-45.13,-45.13
2021-10-17 10:00,12335,-37.4,-37.4
2021-10-17 10:30,12336,-3.241,-3.241
2021-10-17 11:00,12337,146.8,146.8
2021-10-17 11:30,12338,215.8,215.8
2021-10-17 12:00,12339,247,247
2021-10-17 12:30,12340,238.4,238.4
2021-10-17 13:00,12341,250.7,250.7
2021-10-17 13:30,12342,243,243
2021-10-17 14:00,12343,254.9,254.9
2021-10-17 14:30,12344,238.7,238.7
2021-10-17 15:00,12345,199,199
2021-10-17 15:30,12346,-60.44,-60.44
2021-10-17 16:00,12347,-59.98,-59.98
2021-10-17 16:30,12348,-59.01,-59.01
2021-10-17 17:00,12349,-64.51,-64.51
2021-10-17 17:30,12350,-57.55,-57.55
2021-10-17 18:00,12351,-63.54,-63.54
2021-10-17 18:30,12352,-66.03,-66.03
2021-10-17 19:00,12353,-62.55,-62.55
2021-10-17 19:30,12354,-73.52,-73.52
2021-10-17 20:00,12355,-69.54,-69.54
2021-10-17 20:30,12356,-68.79,-68.79
2021-10-17 21:00,12357,-60.57,-60.57
2021-10-17 21:30,12358,-176.3,-176.3
