"TOA5","CR1000_newrad","CR1000","63335","CR1000.Std.27","CPU:NR_second.CR1","20198","Table1"
"TIMESTAMP","RECORD","NR_Wm2","NR_Wm2_Avg","PTemp_C_Avg"
"TS","RN","W/meter^2","W/meter^2","Deg C"
"","","Smp","Avg","Avg"
"2021-09-16 15:00:00",3316,180.3,180.3,25.46
"2021-09-16 15:30:00",3317,596.9,596.9,25.98
"2021-09-16 16:00:00",3318,300.2,300.2,28.89
"2021-09-16 16:30:00",3319,228.5,228.5,29.28
"2021-09-16 17:00:00",3320,144.8,144.8,27.91
"2021-09-16 17:30:00",3321,121.4,121.4,26.19
"2021-09-16 18:00:00",3322,-65.97,-65.97,22.17
"2021-09-16 18:30:00",3323,-74.72,-74.72,16.09
"2021-09-16 19:00:00",3324,-76,-76,13
"2021-09-16 19:30:00",3325,-77.51,-77.51,11.08
"2021-09-16 20:00:00",3326,-78.53,-78.53,9.64
"2021-09-16 20:30:00",3327,-81.8,-81.8,8.1
"2021-09-16 21:00:00",3328,-79.06,-79.06,6.897
"2021-09-16 21:30:00",3329,-61.35,-61.35,6.068
"2021-09-16 22:00:00",3330,-76.07,-76.07,5.591
"2021-09-16 22:30:00",3331,-77.08,-77.08,4.88
"2021-09-16 23:00:00",3332,-75.08,-75.08,4.127
"2021-09-16 23:30:00",3333,-71.09,-71.09,3.764
"2021-09-17 00:00:00",3334,-79.32,-79.32,4.579
"2021-09-17 00:30:00",3335,-64.36,-64.36,5.097
"2021-09-17 01:00:00",3336,-70.84,-70.84,5.117
"2021-09-17 01:30:00",3337,-65.35,-65.35,4.536
"2021-09-17 02:00:00",3338,-68.1,-68.1,3.764
"2021-09-17 02:30:00",3339,-57.87,-57.87,3.292
"2021-09-17 03:00:00",3340,-50.39,-50.39,3.099
"2021-09-17 03:30:00",3341,-105,-105,3.314
"2021-09-17 04:00:00",3342,-55.13,-55.13,4.042
"2021-09-17 04:30:00",3343,-60.36,-60.36,4.428
"2021-09-17 05:00:00",3344,-58.62,-58.62,4.127
"2021-09-17 05:30:00",3345,-55.62,-55.62,3.486
"2021-09-17 06:00:00",3346,-63.85,-63.85,2.887
"2021-09-17 06:30:00",3347,-51.39,-51.39,2.758
"2021-09-17 07:00:00",3348,-55.38,-55.38,2.523
"2021-09-17 07:30:00",3349,-59.63,-59.63,2.162
"2021-09-17 08:00:00",3350,-44.91,-44.91,2.139
"2021-09-17 08:30:00",3351,-15.47,-15.47,2.63
"2021-09-17 09:00:00",3352,-3.492,-3.492,3.741
"2021-09-17 09:30:00",3353,5.488,5.488,5.074
"2021-09-17 10:00:00",3354,9.98,9.98,6.766
"2021-09-17 10:30:00",3355,47.88,47.88,8.9
"2021-09-17 11:00:00",3356,40.39,40.39,12.07
"2021-09-17 11:30:00",3357,99.2,99.2,16.34
"2021-09-17 12:00:00",3358,222,222,19.84
"2021-09-17 12:30:00",3359,135.5,135.5,24.45
"2021-09-17 13:00:00",3360,151.9,151.9,22.11
"2021-09-17 13:30:00",3361,388,388,21.64
"2021-09-17 14:00:00",3362,126.5,126.5,21.29
