z6B01558,Port1,,,Port2,,,Port7,
# Records: 4405,GS3 Moisture/Temp/EC,,,GS3 Moisture/Temp/EC,,,Battery,
Timestamps, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC,% Battery Percent, mV Battery Voltage
,,,,,,,,
2022-08-03 15:00,0.067,22.1,#N/A,-0.025,20.2,#N/A,100,10518
2022-08-03 16:00,0.064,28.5,#N/A,-0.025,21.2,#N/A,100,10523
2022-08-03 17:00,0.059,31.7,#N/A,-0.026,22.2,#N/A,100,10542
2022-08-03 18:00,0.056,36.6,#N/A,-0.026,23.8,#N/A,100,10557
2022-08-03 19:00,0.054,32.9,#N/A,-0.027,24.3,#N/A,100,10573
2022-08-03 20:00,0.053,26.8,#N/A,-0.027,23.3,#N/A,100,10583
2022-08-03 21:00,0.054,23.9,#N/A,-0.027,22.4,#N/A,100,10582
2022-08-03 22:00,0.058,20.9,#N/A,-0.027,21,#N/A,100,10574
2022-08-03 23:00,0.061,19.4,#N/A,-0.027,20,#N/A,100,10567
2022-08-04 0:00,0.063,18.3,#N/A,-0.027,19.3,#N/A,100,10562
2022-08-04 1:00,0.066,17,#N/A,-0.027,18.3,#N/A,100,10551
2022-08-04 2:00,0.067,15.4,#N/A,-0.027,17.3,#N/A,100,10542
2022-08-04 3:00,0.069,14.5,#N/A,-0.027,16.6,#N/A,100,10526
2022-08-04 4:00,0.07,13.8,#N/A,-0.027,15.9,#N/A,100,10515
2022-08-04 5:00,0.071,13.3,#N/A,-0.027,15.5,#N/A,100,10508
2022-08-04 6:00,0.072,13.1,#N/A,-0.027,15.3,#N/A,100,10498
2022-08-04 7:00,0.072,13.3,#N/A,-0.027,15.4,#N/A,100,10486
2022-08-04 8:00,0.071,15,#N/A,-0.028,16.1,#N/A,100,10474
2022-08-04 9:00,,,,,,,,
2022-08-04 10:00,0.097,18.1,#N/A,0.044,17.4,#N/A,100,10461
2022-08-04 11:00,0.095,18.5,#N/A,0.043,17.4,#N/A,100,10467
2022-08-04 12:00,0.093,17.9,#N/A,0.042,17.4,#N/A,100,10468
2022-08-04 13:00,0.09,18.8,#N/A,0.041,17.9,#N/A,100,10475
2022-08-04 14:00,0.087,19.2,#N/A,0.04,17.5,#N/A,100,10478
2022-08-04 15:00,0.085,17.7,#N/A,0.038,16.9,#N/A,100,10475
2022-08-04 16:00,0.084,21.4,#N/A,0.037,17.6,#N/A,100,10471
2022-08-04 17:00,0.085,21.8,#N/A,0.037,18,#N/A,100,10474
2022-08-04 18:00,0.085,21,#N/A,0.037,17.8,#N/A,100,10480
2022-08-04 19:00,0.085,20.5,#N/A,0.036,18,#N/A,100,10477
2022-08-04 20:00,0.131,15.4,#N/A,0.036,16,#N/A,100,10477
2022-08-04 21:00,0.172,12.9,0.033,0.042,16,#N/A,100,10471
2022-08-04 22:00,0.183,12.4,0.041,0.046,14.6,#N/A,100,10458
2022-08-04 23:00,0.294,12.3,0.125,0.054,14.4,#N/A,100,10449
2022-08-05 0:00,0.319,11.9,0.127,0.065,13.9,#N/A,100,10441
2022-08-05 1:00,0.235,11.3,0.09,0.081,13.4,#N/A,100,10433
2022-08-05 2:00,0.222,10.7,0.081,0.093,13,#N/A,100,10428
2022-08-05 3:00,0.216,10.1,0.077,0.105,12.6,#N/A,100,10417
2022-08-05 4:00,0.212,9.5,0.072,0.113,12.1,#N/A,100,10412
2022-08-05 5:00,0.209,8.8,0.07,0.118,11.6,#N/A,100,10401
2022-08-05 6:00,0.207,8.5,0.066,0.121,11.4,#N/A,100,10392
2022-08-05 7:00,0.205,9.2,0.063,0.123,11.5,#N/A,100,10384
2022-08-05 8:00,0.203,10.4,0.062,0.124,12,#N/A,100,10377
2022-08-05 9:00,0.201,10.7,0.06,0.125,12,#N/A,100,10379
2022-08-05 10:00,0.199,10.3,0.059,0.125,12,#N/A,100,10376
2022-08-05 11:00,0.198,11.5,0.056,0.124,12.4,#N/A,100,10376
2022-08-05 12:00,0.196,13,0.056,0.12,13.3,#N/A,100,10385
2022-08-05 13:00,0.193,15.1,0.053,0.114,13.7,#N/A,100,10393
2022-08-05 14:00,0.187,15.7,0.051,0.101,14.2,#N/A,100,10401
2022-08-05 15:00,0.184,20.4,0.052,0.106,14.7,#N/A,100,10412
2022-08-05 16:00,0.183,20.2,0.052,0.115,15.2,#N/A,100,10420
2022-08-05 17:00,0.183,23.7,0.051,0.116,16.1,#N/A,100,10433
2022-08-05 18:00,0.182,21.5,0.053,0.116,16.5,#N/A,100,10441
2022-08-05 19:00,0.182,18,0.052,0.116,15.8,#N/A,100,10451
2022-08-05 20:00,0.182,19.4,0.052,0.116,17.8,#N/A,100,10449
2022-08-05 21:00,0.181,18.6,0.049,0.116,18,#N/A,100,10452
2022-08-05 22:00,0.181,15.7,0.05,0.116,16,#N/A,100,10450
2022-08-05 23:00,0.181,14.6,0.051,0.116,15.1,#N/A,100,10448
2022-08-06 0:00,0.181,13.5,0.051,0.116,14.5,#N/A,100,10441
2022-08-06 1:00,0.18,11.6,0.052,0.116,13.4,#N/A,100,10439
2022-08-06 2:00,0.18,10.2,0.049,0.116,12.4,#N/A,100,10431
2022-08-06 3:00,0.179,9.4,0.051,0.116,11.7,#N/A,100,10420
2022-08-06 4:00,0.179,8.7,0.052,0.116,11.2,#N/A,100,10406
2022-08-06 5:00,0.178,8.2,0.052,0.116,10.8,#N/A,100,10398
2022-08-06 6:00,0.178,7.7,0.054,0.115,10.4,#N/A,100,10387
2022-08-06 7:00,0.177,7.4,0.051,0.115,10,#N/A,100,10377
2022-08-06 8:00,0.176,7.6,0.053,0.115,9.9,#N/A,100,10369
2022-08-06 9:00,0.176,8.2,0.051,0.114,10.2,#N/A,100,10363
2022-08-06 10:00,0.174,9.3,0.046,0.114,10.9,#N/A,100,10357
2022-08-06 11:00,0.172,11.3,0.044,0.113,12.2,#N/A,100,10367
2022-08-06 12:00,0.169,13.8,0.045,0.111,13.9,#N/A,100,10392
2022-08-06 13:00,0.167,16.7,0.044,0.11,15.4,#N/A,100,10423
2022-08-06 14:00,0.166,19.9,0.043,0.109,16.6,#N/A,100,10450
2022-08-06 15:00,0.164,32.1,0.044,0.107,17.8,#N/A,100,10477
2022-08-06 16:00,0.16,37.8,0.04,0.106,19.1,#N/A,100,10501
2022-08-06 17:00,0.158,39.3,0.042,0.104,20.1,#N/A,100,10533
2022-08-06 18:00,0.155,38.8,0.043,0.102,21.6,#N/A,100,10556
2022-08-06 19:00,0.159,38.5,0.049,0.101,23.6,#N/A,100,10573
2022-08-06 20:00,0.16,34.5,0.052,0.101,26.4,#N/A,100,10584
2022-08-06 21:00,0.16,27.3,0.051,0.1,26.7,#N/A,100,10591
2022-08-06 22:00,0.16,21.7,0.053,0.099,21.8,#N/A,100,10588
2022-08-06 23:00,0.16,19.6,0.053,0.098,20,#N/A,100,10578
2022-08-07 0:00,0.159,18.2,0.051,0.098,18.9,#N/A,100,10570
2022-08-07 1:00,0.159,17.8,0.05,0.097,18.4,#N/A,100,10560
2022-08-07 2:00,0.158,17,0.05,0.097,18,#N/A,100,10553
2022-08-07 3:00,0.158,16.2,0.05,0.096,17.3,#N/A,100,10544
2022-08-07 4:00,0.157,15.2,0.048,0.095,16.7,#N/A,100,10534
2022-08-07 5:00,0.156,14.1,0.049,0.095,16,#N/A,100,10523
2022-08-07 6:00,0.156,13.5,0.049,0.095,15.4,#N/A,100,10513
2022-08-07 7:00,0.155,13.1,0.05,0.094,15.1,#N/A,100,10501
2022-08-07 8:00,0.154,13.3,0.046,0.094,15,#N/A,100,10490
2022-08-07 9:00,0.153,14,0.044,0.093,15.2,#N/A,100,10479
2022-08-07 10:00,0.152,15.6,0.045,0.093,16,#N/A,100,10476
2022-08-07 11:00,0.15,16.5,0.041,0.092,16.6,#N/A,100,10471
2022-08-07 12:00,0.147,17.9,#N/A,0.091,17.8,#N/A,100,10481
2022-08-07 13:00,0.143,20.5,#N/A,0.089,19.2,#N/A,100,10499
2022-08-07 14:00,0.141,23.4,#N/A,0.088,20.4,#N/A,100,10514
2022-08-07 15:00,0.135,35.8,#N/A,0.087,21.4,#N/A,100,10531
2022-08-07 16:00,0.132,41,#N/A,0.085,22.8,#N/A,100,10550
2022-08-07 17:00,0.134,42.2,#N/A,0.085,23.9,#N/A,100,10579
2022-08-07 18:00,0.137,42,#N/A,0.084,25.2,#N/A,100,10605
2022-08-07 19:00,0.139,41.3,#N/A,0.083,26.9,#N/A,100,10622
2022-08-07 20:00,0.143,37.8,#N/A,0.083,29.8,#N/A,100,10626
2022-08-07 21:00,0.143,30.5,#N/A,0.082,30,#N/A,100,10631
2022-08-07 22:00,0.143,25,#N/A,0.082,24.9,#N/A,100,10626
2022-08-07 23:00,0.142,23.3,#N/A,0.082,23.3,#N/A,100,10617
2022-08-08 0:00,0.141,22.2,#N/A,0.081,22.4,#N/A,100,10609
2022-08-08 1:00,0.141,21.4,#N/A,0.08,21.7,#N/A,100,10601
2022-08-08 2:00,0.141,20.9,#N/A,0.08,21.3,#N/A,100,10591
2022-08-08 3:00,0.141,20.7,#N/A,0.079,21.2,#N/A,100,10585
2022-08-08 4:00,0.14,19.4,#N/A,0.079,20.4,#N/A,100,10576
2022-08-08 5:00,0.14,17.6,#N/A,0.078,19.2,#N/A,100,10571
2022-08-08 6:00,0.138,16.6,#N/A,0.077,18.4,#N/A,100,10561
2022-08-08 7:00,0.138,16.2,#N/A,0.077,17.9,#N/A,100,10550
2022-08-08 8:00,0.137,16.5,#N/A,0.076,17.8,#N/A,100,10537
2022-08-08 9:00,0.137,18.4,#N/A,0.076,18.9,#N/A,100,10527
2022-08-08 10:00,0.136,19.7,#N/A,0.075,19.8,#N/A,100,10527
2022-08-08 11:00,0.135,20.4,#N/A,0.074,20.4,#N/A,100,10526
2022-08-08 12:00,0.133,21.5,#N/A,0.073,21.2,#N/A,100,10531
2022-08-08 13:00,0.129,23.3,#N/A,0.072,22.1,#N/A,100,10541
2022-08-08 14:00,0.123,26.4,#N/A,0.071,23,#N/A,100,10553
2022-08-08 15:00,0.116,38.3,#N/A,0.07,24.2,#N/A,100,10562
2022-08-08 16:00,0.114,41.9,#N/A,0.069,25.2,#N/A,100,10580
2022-08-08 17:00,0.112,35.4,#N/A,0.068,25.4,#N/A,100,10588
2022-08-08 18:00,0.113,33.1,#N/A,0.067,25.1,#N/A,100,10593
2022-08-08 19:00,0.118,31.5,#N/A,0.067,25,#N/A,100,10592
2022-08-08 20:00,0.124,30,#N/A,0.067,25.7,#N/A,100,10587
2022-08-08 21:00,0.126,24.9,#N/A,0.067,24.5,#N/A,100,10585
2022-08-08 22:00,0.127,21,#N/A,0.067,21.4,#N/A,100,10575
2022-08-08 23:00,0.127,19.6,#N/A,0.067,20.7,#N/A,100,10567
2022-08-09 0:00,0.127,18.4,#N/A,0.067,19.8,#N/A,100,10559
2022-08-09 1:00,0.127,17.2,#N/A,0.066,18.8,#N/A,100,10548
2022-08-09 2:00,0.127,16.1,#N/A,0.066,17.9,#N/A,100,10539
2022-08-09 3:00,0.126,15,#N/A,0.066,16.9,#N/A,100,10528
2022-08-09 4:00,0.126,14.2,#N/A,0.066,16.1,#N/A,100,10514
2022-08-09 5:00,0.126,13.5,#N/A,0.066,15.6,#N/A,100,10503
2022-08-09 6:00,0.125,12.6,#N/A,0.066,15,#N/A,100,10488
2022-08-09 7:00,0.126,12.1,#N/A,0.066,14.6,#N/A,100,10480
2022-08-09 8:00,0.126,12.1,#N/A,0.065,14.4,#N/A,100,10465
2022-08-09 9:00,0.125,12.7,#N/A,0.065,14.6,#N/A,100,10458
2022-08-09 10:00,0.125,13.8,#N/A,0.065,15.3,#N/A,100,10449
2022-08-09 11:00,0.124,15.5,#N/A,0.065,16.3,#N/A,100,10446
2022-08-09 12:00,0.121,17.8,#N/A,0.063,18.1,#N/A,100,10452
2022-08-09 13:00,0.117,20.1,#N/A,0.062,19.7,#N/A,100,10473
2022-08-09 14:00,0.113,23.3,#N/A,0.061,21.3,#N/A,100,10494
2022-08-09 15:00,0.111,31.9,#N/A,0.061,23.3,#N/A,100,10518
2022-08-09 16:00,0.108,34.9,#N/A,0.06,25.1,#N/A,100,10541
2022-08-09 17:00,0.102,32.6,#N/A,0.058,25.5,#N/A,100,10558
2022-08-09 18:00,0.1,31.8,#N/A,0.057,25.8,#N/A,100,10570
2022-08-09 19:00,0.102,28.8,#N/A,0.056,25.1,#N/A,100,10580
2022-08-09 20:00,0.107,25.4,#N/A,0.056,23.6,#N/A,100,10580
2022-08-09 21:00,0.11,23.4,#N/A,0.055,22.6,#N/A,100,10575
2022-08-09 22:00,0.111,22.2,#N/A,0.055,21.8,#N/A,100,10572
2022-08-09 23:00,0.113,21.2,#N/A,0.055,21.3,#N/A,100,10569
2022-08-10 0:00,0.113,20.5,#N/A,0.055,20.8,#N/A,100,10563
2022-08-10 1:00,0.113,19.2,#N/A,0.055,20.2,#N/A,100,10557
2022-08-10 2:00,0.113,18.4,#N/A,0.055,19.6,#N/A,100,10550
2022-08-10 3:00,0.112,17.5,#N/A,0.055,19,#N/A,100,10542
2022-08-10 4:00,0.112,17.1,#N/A,0.055,18.6,#N/A,100,10533
2022-08-10 5:00,0.112,16.7,#N/A,0.055,18.3,#N/A,100,10522
2022-08-10 6:00,0.111,15.9,#N/A,0.054,17.8,#N/A,100,10515
2022-08-10 7:00,0.111,16.7,#N/A,0.054,17.8,#N/A,100,10512
2022-08-10 8:00,0.111,17.1,#N/A,0.054,17.9,#N/A,100,10500
2022-08-10 9:00,0.111,17.8,#N/A,0.054,18,#N/A,100,10496
2022-08-10 10:00,0.111,18.9,#N/A,0.055,18.6,#N/A,100,10490
2022-08-10 11:00,0.115,19.9,#N/A,0.061,19.3,#N/A,100,10492
2022-08-10 12:00,0.13,22.6,#N/A,0.059,20.6,#N/A,100,10500
2022-08-10 13:00,0.228,24.2,0.08,0.068,21.7,#N/A,100,10512
2022-08-10 14:00,0.247,27.9,0.1,0.072,23.2,#N/A,100,10533
2022-08-10 15:00,0.256,30.5,0.106,0.079,24,#N/A,100,10550
2022-08-10 16:00,0.306,28.6,0.128,0.094,24.4,#N/A,100,10565
2022-08-10 17:00,0.332,26.4,0.123,0.114,23.5,#N/A,100,10571
2022-08-10 18:00,0.244,27.6,0.09,0.131,24,#N/A,100,10571
2022-08-10 19:00,0.231,26.4,0.084,0.138,23.8,#N/A,100,10575
2022-08-10 20:00,0.226,25.2,0.077,0.141,23.3,#N/A,100,10578
2022-08-10 21:00,0.222,23.6,0.075,0.142,22.7,#N/A,100,10579
2022-08-10 22:00,0.218,22.3,0.072,0.143,22.2,#N/A,100,10575
2022-08-10 23:00,0.216,21.2,0.068,0.144,21.7,#N/A,100,10571
2022-08-11 0:00,0.214,20.2,0.069,0.144,21.2,#N/A,100,10566
2022-08-11 1:00,0.212,19.7,0.071,0.145,20.9,#N/A,100,10561
2022-08-11 2:00,0.21,19,0.071,0.145,20.4,#N/A,100,10557
2022-08-11 3:00,0.209,18.8,0.07,0.145,20.1,#N/A,100,10548
2022-08-11 4:00,0.208,18.5,0.073,0.145,19.9,#N/A,100,10545
2022-08-11 5:00,0.207,18.4,0.067,0.145,19.8,#N/A,100,10538
2022-08-11 6:00,0.206,18.5,0.069,0.145,19.7,#N/A,100,10533
2022-08-11 7:00,0.205,17.7,0.065,0.145,19.2,#N/A,100,10532
2022-08-11 8:00,0.204,17.4,0.066,0.145,19,#N/A,100,10525
2022-08-11 9:00,0.203,19.5,0.065,0.145,19.9,#N/A,100,10518
2022-08-11 10:00,0.202,20.5,0.061,0.144,20.6,#N/A,100,10519
2022-08-11 11:00,0.201,22,0.056,0.142,21.1,#N/A,100,10521
2022-08-11 12:00,0.199,24.4,0.053,0.135,22.3,#N/A,100,10530
2022-08-11 13:00,0.196,25,0.052,0.127,23.2,#N/A,100,10542
2022-08-11 14:00,0.19,27.4,0.046,0.122,23.8,#N/A,100,10559
2022-08-11 15:00,0.185,35.5,0.046,0.129,24.7,#N/A,100,10569
2022-08-11 16:00,0.182,37.4,0.049,0.133,25.5,#N/A,100,10580
2022-08-11 17:00,0.18,33.9,0.05,0.133,25.9,#N/A,100,10588
2022-08-11 18:00,0.18,35.2,0.052,0.132,26.6,#N/A,100,10594
2022-08-11 19:00,0.182,31.7,0.057,0.131,26.4,#N/A,100,10597
2022-08-11 20:00,0.183,26.2,0.054,0.13,24.6,#N/A,100,10593
2022-08-11 21:00,0.182,24.2,0.055,0.129,23.9,#N/A,100,10588
2022-08-11 22:00,0.182,21.7,0.055,0.129,22.4,#N/A,100,10582
2022-08-11 23:00,0.181,20.4,0.056,0.128,21.4,#N/A,100,10579
2022-08-12 0:00,0.181,19.3,0.058,0.127,20.6,#N/A,100,10570
2022-08-12 1:00,0.18,18.7,0.053,0.127,19.8,#N/A,100,10560
2022-08-12 2:00,0.179,17.7,0.054,0.126,19.5,#N/A,100,10551
2022-08-12 3:00,0.179,16.1,0.051,0.126,18.7,#N/A,100,10544
2022-08-12 4:00,0.178,16.4,0.05,0.125,18.4,#N/A,100,10530
2022-08-12 5:00,0.177,16.5,0.053,0.125,18.2,#N/A,100,10522
2022-08-12 6:00,0.177,16.3,0.05,0.125,18,#N/A,100,10512
2022-08-12 7:00,0.176,15.2,0.052,0.124,17.5,#N/A,100,10508
2022-08-12 8:00,0.176,14.6,0.053,0.124,17,#N/A,100,10499
2022-08-12 9:00,0.174,14.8,0.019,0.117,17,#N/A,100,10488
2022-08-12 10:00,0.143,15.7,#N/A,0.127,17.4,#N/A,100,10483
2022-08-12 11:00,0.141,17.3,#N/A,0.125,18.3,#N/A,100,10479
2022-08-12 12:00,0.138,19.3,#N/A,0.124,19.9,#N/A,100,10485
2022-08-12 13:00,0.132,21.9,#N/A,0.122,21.4,#N/A,100,10512
2022-08-12 14:00,0.124,24.8,#N/A,0.12,22.8,#N/A,100,10537
2022-08-12 15:00,0.122,37.3,#N/A,0.118,24.2,#N/A,100,10557
2022-08-12 16:00,0.12,41.7,#N/A,0.117,25.2,#N/A,100,10580
2022-08-12 17:00,0.122,38.4,#N/A,0.116,25.6,#N/A,100,10600
2022-08-12 18:00,0.128,29.4,#N/A,0.117,25,#N/A,100,10606
2022-08-12 19:00,0.133,27.2,#N/A,0.117,24.3,#N/A,100,10610
2022-08-12 20:00,0.135,25,#N/A,0.117,23.5,#N/A,100,10601
2022-08-12 21:00,0.135,23,#N/A,0.116,22.7,#N/A,100,10597
2022-08-12 22:00,0.135,21.6,#N/A,0.116,22,#N/A,100,10592
2022-08-12 23:00,0.135,20.2,#N/A,0.116,21.1,#N/A,100,10583
2022-08-13 0:00,0.135,19.5,#N/A,0.114,20.6,#N/A,100,10573
2022-08-13 1:00,0.135,18.6,#N/A,0.114,20,#N/A,100,10568
2022-08-13 2:00,0.135,17.5,#N/A,0.114,19.2,#N/A,100,10559
2022-08-13 3:00,0.135,17.3,#N/A,0.113,18.8,#N/A,100,10551
2022-08-13 4:00,0.135,19,#N/A,0.113,19.7,#N/A,100,10539
2022-08-13 5:00,0.134,17.4,#N/A,0.112,19,#N/A,100,10534
2022-08-13 6:00,0.135,16.2,#N/A,0.112,18.2,#N/A,100,10530
2022-08-13 7:00,0.135,15.4,#N/A,0.111,17.6,#N/A,100,10521
2022-08-13 8:00,0.135,15,#N/A,0.111,17.3,#N/A,100,10514
2022-08-13 9:00,0.066,15.3,#N/A,-0.013,17.3,#N/A,100,10503
2022-08-13 10:00,0.066,16.3,#N/A,-0.017,17.8,#N/A,100,10496
2022-08-13 11:00,0.066,18.9,#N/A,-0.017,19.2,#N/A,100,10495
2022-08-13 12:00,0.066,21.3,#N/A,-0.017,20.8,#N/A,100,10506
2022-08-13 13:00,0.065,24,#N/A,-0.017,22.2,#N/A,100,10524
2022-08-13 14:00,0.065,25.2,#N/A,-0.015,22.8,#N/A,100,10541
2022-08-13 15:00,0.063,24,#N/A,-0.017,22.5,#N/A,100,10549
2022-08-13 16:00,0.062,30.2,#N/A,-0.017,23,#N/A,100,10557
2022-08-13 17:00,0.061,36.1,#N/A,-0.017,23.7,#N/A,100,10563
2022-08-13 18:00,0.06,38.5,#N/A,-0.018,25.2,#N/A,100,10576
2022-08-13 19:00,0.066,36.1,#N/A,-0.012,26.4,#N/A,100,10588
2022-08-13 20:00,0.072,32.5,#N/A,-0.01,27.3,#N/A,100,10594
2022-08-13 21:00,0.07,27,#N/A,-0.016,26.8,#N/A,100,10599
2022-08-13 22:00,0.071,22.8,#N/A,-0.018,23.7,#N/A,100,10593
2022-08-13 23:00,0.071,20.9,#N/A,-0.019,22.2,#N/A,100,10585
2022-08-14 0:00,0.072,19.6,#N/A,-0.019,21.3,#N/A,100,10578
2022-08-14 1:00,0.072,18.6,#N/A,-0.019,20.5,#N/A,100,10571
2022-08-14 2:00,0.073,17.3,#N/A,-0.019,19.6,#N/A,100,10563
2022-08-14 3:00,0.074,16.2,#N/A,-0.019,18.8,#N/A,100,10553
2022-08-14 4:00,0.074,15.6,#N/A,-0.019,18.1,#N/A,100,10539
2022-08-14 5:00,0.075,15,#N/A,-0.019,17.5,#N/A,100,10532
2022-08-14 6:00,0.075,14.7,#N/A,-0.02,17.1,#N/A,100,10518
2022-08-14 7:00,0.074,14.2,#N/A,-0.019,16.6,#N/A,100,10509
2022-08-14 8:00,0.073,14,#N/A,-0.02,16.3,#N/A,100,10499
2022-08-14 9:00,0.073,14.3,#N/A,-0.02,16.4,#N/A,100,10490
2022-08-14 10:00,0.072,15.6,#N/A,-0.02,17.2,#N/A,100,10481
2022-08-14 11:00,0.07,17.6,#N/A,-0.019,18.4,#N/A,100,10477
2022-08-14 12:00,0.067,19.3,#N/A,-0.019,19.7,#N/A,100,10486
2022-08-14 13:00,0.066,20.9,#N/A,-0.02,20.8,#N/A,100,10500
2022-08-14 14:00,0.062,23.4,#N/A,-0.02,21.8,#N/A,100,10515
2022-08-14 15:00,0.058,34.6,#N/A,-0.02,22.7,#N/A,100,10531
2022-08-14 16:00,0.056,39.8,#N/A,-0.019,23.9,#N/A,100,10547
2022-08-14 17:00,0.052,40.2,#N/A,-0.021,24.8,#N/A,100,10573
2022-08-14 18:00,0.05,38.4,#N/A,-0.023,25.8,#N/A,100,10591
2022-08-14 19:00,0.052,37.3,#N/A,-0.023,26.9,#N/A,100,10598
2022-08-14 20:00,0.049,33.8,#N/A,-0.024,27.8,#N/A,100,10601
2022-08-14 21:00,0.052,28.1,#N/A,-0.024,28.1,#N/A,100,10605
2022-08-14 22:00,0.053,22.4,#N/A,-0.024,23.6,#N/A,100,10601
2022-08-14 23:00,0.055,20,#N/A,-0.024,21.8,#N/A,100,10594
2022-08-15 0:00,0.056,18.5,#N/A,-0.023,20.5,#N/A,100,10585
2022-08-15 1:00,0.058,17.4,#N/A,-0.023,19.5,#N/A,100,10572
2022-08-15 2:00,0.059,16.6,#N/A,-0.023,18.8,#N/A,100,10559
2022-08-15 3:00,0.06,15.6,#N/A,-0.023,18,#N/A,100,10549
2022-08-15 4:00,0.061,14.8,#N/A,-0.023,17.3,#N/A,100,10538
2022-08-15 5:00,0.061,14.1,#N/A,-0.023,16.7,#N/A,100,10525
2022-08-15 6:00,0.062,13.5,#N/A,-0.023,16.1,#N/A,100,10511
2022-08-15 7:00,0.062,13,#N/A,-0.023,15.6,#N/A,100,10502
2022-08-15 8:00,0.062,12.9,#N/A,-0.023,15.4,#N/A,100,10491
2022-08-15 9:00,0.062,13.5,#N/A,-0.022,15.6,#N/A,100,10478
2022-08-15 10:00,0.061,14.2,#N/A,-0.023,16,#N/A,100,10474
2022-08-15 11:00,0.059,16,#N/A,-0.022,17,#N/A,100,10465
2022-08-15 12:00,0.056,18.7,#N/A,-0.023,18.9,#N/A,100,10471
2022-08-15 13:00,0.053,21.9,#N/A,-0.023,20.7,#N/A,100,10490
2022-08-15 14:00,0.048,24.7,#N/A,-0.023,21.8,#N/A,100,10509
2022-08-15 15:00,0.044,31.4,#N/A,-0.021,22.6,#N/A,100,10529
2022-08-15 16:00,0.042,37,#N/A,-0.02,23.8,#N/A,100,10545
2022-08-15 17:00,0.04,37.3,#N/A,-0.02,24.8,#N/A,100,10562
2022-08-15 18:00,0.04,30,#N/A,-0.019,24.1,#N/A,100,10575
2022-08-15 19:00,0.039,29.1,#N/A,-0.019,24.3,#N/A,100,10580
2022-08-15 20:00,0.039,26.2,#N/A,-0.02,23.9,#N/A,100,10582
2022-08-15 21:00,0.041,23.7,#N/A,-0.021,23.8,#N/A,100,10575
2022-08-15 22:00,0.043,20.3,#N/A,-0.021,21.5,#N/A,100,10569
2022-08-15 23:00,0.045,18.8,#N/A,-0.022,20.1,#N/A,100,10561
2022-08-16 0:00,0.046,17.5,#N/A,-0.022,19.3,#N/A,100,10555
2022-08-16 1:00,0.047,16.5,#N/A,-0.022,18.6,#N/A,100,10542
2022-08-16 2:00,0.048,15.7,#N/A,-0.022,17.9,#N/A,100,10532
2022-08-16 3:00,0.048,15.1,#N/A,-0.022,17.4,#N/A,100,10526
2022-08-16 4:00,0.05,14.4,#N/A,-0.022,16.9,#N/A,100,10513
2022-08-16 5:00,0.05,13.9,#N/A,-0.022,16.4,#N/A,100,10504
2022-08-16 6:00,0.051,13.4,#N/A,-0.022,16,#N/A,100,10496
2022-08-16 7:00,0.051,13,#N/A,-0.022,15.7,#N/A,100,10485
2022-08-16 8:00,0.051,13.1,#N/A,-0.022,15.5,#N/A,100,10474
2022-08-16 9:00,0.05,13.5,#N/A,-0.022,15.6,#N/A,100,10468
2022-08-16 10:00,0.049,14.5,#N/A,-0.022,16.1,#N/A,100,10459
2022-08-16 11:00,0.047,16.3,#N/A,-0.022,17.2,#N/A,100,10457
2022-08-16 12:00,0.044,19.6,#N/A,-0.022,19.1,#N/A,100,10467
2022-08-16 13:00,0.042,24,#N/A,-0.022,21.3,#N/A,100,10492
2022-08-16 14:00,0.039,26.2,#N/A,-0.021,22.6,#N/A,100,10520
2022-08-16 15:00,0.036,27.4,#N/A,-0.02,22.8,#N/A,100,10539
2022-08-16 16:00,0.034,28,#N/A,-0.019,22.9,#N/A,100,10550
2022-08-16 17:00,0.033,28.7,#N/A,-0.019,23.6,#N/A,100,10557
2022-08-16 18:00,0.031,34.2,#N/A,-0.02,25.2,#N/A,100,10572
2022-08-16 19:00,0.03,35.5,#N/A,-0.021,26.4,#N/A,100,10587
2022-08-16 20:00,0.03,29.8,#N/A,-0.021,25.6,#N/A,100,10598
2022-08-16 21:00,0.032,24.9,#N/A,-0.022,24.4,#N/A,100,10597
2022-08-16 22:00,0.034,22.2,#N/A,-0.022,22.8,#N/A,100,10592
2022-08-16 23:00,0.034,20.6,#N/A,-0.022,21.3,#N/A,100,10587
2022-08-17 0:00,0.035,19.2,#N/A,-0.023,20,#N/A,100,10576
2022-08-17 1:00,0.036,18,#N/A,-0.023,19.7,#N/A,100,10564
2022-08-17 2:00,0.036,17.6,#N/A,-0.023,19.3,#N/A,100,10556
2022-08-17 3:00,0.036,17.3,#N/A,-0.024,18.9,#N/A,100,10547
2022-08-17 4:00,0.037,17.5,#N/A,-0.024,18.8,#N/A,100,10537
2022-08-17 5:00,0.038,16.2,#N/A,-0.024,18.2,#N/A,100,10528
2022-08-17 6:00,0.038,15.2,#N/A,-0.024,17.4,#N/A,100,10521
2022-08-17 7:00,0.038,15.4,#N/A,-0.024,17.2,#N/A,100,10509
2022-08-17 8:00,0.038,16.2,#N/A,-0.024,17.2,#N/A,100,10503
2022-08-17 9:00,0.037,16.6,#N/A,-0.024,17.4,#N/A,100,10496
2022-08-17 10:00,0.036,16.2,#N/A,-0.024,17.6,#N/A,100,10487
